NO,Polygon Points
1046,"(1993.024, 1892.712); (1995.275, 1886.958); (2004.417, 1881.519); (2006.859, 1884.723); (2008.534, 1892.431); (2008.501, 1893.887); (2002.698, 1895.268); (1994.981, 1894.043)"
1047,"(3374.205, 293.882); (3369.445, 279.431); (3371.572, 275.746); (3379.110, 270.255); (3381.747, 270.149); (3392.726, 278.330); (3412.007, 296.760); (3409.883, 303.939); (3405.370, 309.899); (3400.174, 311.193); (3390.527, 305.184); (3383.067, 300.384)"
1048,"(2536.960, 3137.698); (2548.253, 3139.754); (2541.214, 3142.740)"
1049,"(3736.714, 545.926); (3743.448, 547.144); (3737.156, 551.034)"
1050,"(2313.161, 396.173); (2328.754, 360.776); (2351.948, 384.933); (2327.068, 407.495)"
1051,"(1763.984, 3910.636); (1753.022, 3908.598); (1771.845, 3902.067); (1774.895, 3902.335)"
1052,"(1000.545, 973.851); (1015.126, 959.768); (1020.755, 956.665); (1027.506, 958.848); (1022.711, 966.391); (1011.354, 979.243); (1003.098, 982.748); (1001.715, 978.009)"
1053,"(3977.111, 594.164); (3980.046, 546.737); (4029.685, 546.372); (4067.219, 591.132); (4071.166, 595.967); (4082.339, 612.017); (4084.152, 618.826); (4066.874, 624.148); (4033.366, 628.968); (4017.053, 631.167); (4009.088, 625.820)"
1054,"(2348.461, 2387.808); (2340.658, 2390.543); (2332.551, 2387.604); (2312.731, 2378.290); (2324.392, 2375.274); (2335.122, 2373.131); (2348.263, 2382.272)"
1055,"(328.633, 1879.060); (332.887, 1842.430); (359.622, 1837.368); (377.921, 1841.235); (387.770, 1847.605); (378.999, 1861.246); (374.530, 1864.105); (352.020, 1873.183); (342.690, 1876.901)"
1056,"(2275.332, 1252.559); (2221.662, 1271.165); (2207.961, 1260.302); (2184.911, 1237.736); (2185.448, 1205.162); (2208.994, 1173.874); (2218.421, 1182.365); (2230.813, 1194.235); (2232.577, 1196.076); (2256.656, 1221.339); (2266.784, 1232.375); (2272.520, 1239.643)"
1057,"(1283.503, 2667.302); (1231.557, 2678.856); (1228.541, 2676.750); (1225.744, 2668.462); (1224.526, 2661.319); (1241.702, 2654.764); (1290.275, 2653.238); (1295.891, 2655.485); (1289.696, 2662.051)"
1058,"(99.794, 4007.233); (73.212, 4005.415); (96.822, 3997.414)"
1059,"(2056.711, 3922.776); (2060.804, 3902.242); (2059.526, 3927.121)"
1060,"(3911.973, 2142.960); (3915.296, 2151.176); (3906.586, 2147.679); (3901.320, 2145.344); (3897.127, 2138.656); (3904.948, 2140.098)"
1061,"(3951.069, 582.896); (3945.013, 581.692); (3948.572, 578.942)"
1062,"(4059.511, 1030.818); (4057.397, 1021.573); (4064.029, 1024.247); (4065.771, 1028.077)"
1063,"(299.390, 275.756); (297.145, 264.245); (308.172, 243.253); (315.555, 238.106); (322.100, 239.429); (326.478, 241.634); (335.369, 276.026); (333.371, 278.668); (311.159, 278.303)"
1064,"(2088.972, 3924.780); (2089.311, 3916.571); (2098.041, 3914.188); (2110.844, 3912.030); (2162.500, 3903.594); (2153.295, 3912.252); (2121.117, 3922.975); (2108.439, 3926.564); (2100.438, 3926.331)"
1065,"(568.906, 1153.987); (576.572, 1152.046); (578.558, 1159.373); (573.850, 1157.365)"
1066,"(3704.669, 3077.814); (3706.726, 3070.418); (3718.325, 3072.532); (3711.251, 3079.297)"
1067,"(2441.117, 1418.065); (2447.718, 1420.978); (2453.465, 1430.854); (2442.981, 1426.882); (2442.021, 1424.257)"
1068,"(1569.782, 3940.223); (1579.577, 3940.252); (1567.183, 3947.004); (1543.020, 3955.190); (1512.921, 3959.314); (1522.141, 3946.218); (1524.580, 3944.017)"
1069,"(9.272, 3414.588); (15.500, 3407.219); (24.198, 3398.953); (34.882, 3397.072); (23.417, 3412.072)"
1070,"(3989.536, 4087.183); (3976.609, 4081.649); (3983.552, 4078.008); (3992.458, 4075.837); (4010.749, 4075.741); (4017.529, 4076.837); (4021.202, 4081.937); (4007.881, 4086.910)"
1071,"(1012.095, 1137.194); (1008.708, 1143.022); (1003.167, 1142.804); (1001.068, 1138.154); (1003.028, 1134.002)"
1072,"(2538.316, 3975.228); (2520.922, 3974.043); (2523.598, 3969.827); (2535.569, 3973.785)"
1073,"(3369.386, 688.296); (3374.345, 691.439); (3369.532, 695.333)"
1074,"(113.760, 3989.236); (131.073, 3988.433); (122.422, 3993.430)"
1075,"(3800.934, 3536.459); (3804.893, 3535.825); (3807.813, 3552.074); (3808.492, 3559.110); (3804.172, 3554.724); (3802.069, 3548.141)"
1076,"(1867.960, 3558.933); (1865.086, 3538.105); (1872.236, 3532.832); (1873.018, 3541.311); (1872.591, 3556.724)"
1077,"(4081.843, 1134.794); (4084.137, 1142.589); (4076.576, 1142.283); (4073.344, 1137.602); (4075.758, 1135.361)"
1078,"(3491.158, 4086.834); (3465.438, 4084.900); (3468.698, 4081.139); (3478.063, 4082.097); (3488.231, 4084.956)"
1079,"(1528.757, 1390.973); (1533.352, 1387.182); (1538.261, 1395.871); (1534.240, 1398.756)"
1080,"(1195.483, 3639.174); (1176.575, 3638.578); (1182.231, 3630.933); (1190.807, 3628.145); (1196.557, 3628.674); (1203.172, 3632.804); (1202.743, 3637.122)"
1081,"(1225.250, 1110.910); (1226.830, 1100.174); (1230.845, 1101.967); (1234.357, 1104.050); (1228.644, 1110.349)"
1082,"(2737.684, 3412.250); (2744.082, 3419.721); (2740.498, 3425.692); (2729.127, 3431.478); (2731.073, 3425.468)"
1083,"(2682.641, 1046.995); (2681.315, 1041.293); (2684.833, 1037.305); (2689.727, 1041.081); (2685.547, 1045.528)"
1084,"(2824.781, 2950.763); (2834.342, 2946.499); (2831.152, 2950.856); (2827.576, 2951.407)"
1085,"(1416.806, 2061.698); (1444.655, 2022.622); (1476.926, 2067.504); (1497.008, 2153.137); (1497.409, 2161.212); (1495.009, 2164.854); (1466.588, 2167.260); (1456.360, 2165.208); (1452.949, 2162.792); (1449.427, 2157.556); (1446.087, 2150.784); (1422.044, 2086.816); (1417.259, 2073.122)"
1086,"(787.224, 757.580); (781.513, 749.955); (779.180, 709.634); (776.570, 586.047); (901.905, 532.045); (962.758, 517.321); (969.984, 516.261); (1005.750, 518.654); (1051.733, 525.104); (1056.541, 528.394); (1053.943, 701.760); (1051.595, 743.399); (1045.809, 757.545); (1043.160, 758.804); (937.908, 759.140); (811.804, 759.027); (804.817, 758.650)"
1087,"(2009.182, 3858.904); (2028.719, 3851.474); (2040.747, 3849.543); (2040.297, 3854.914); (2035.647, 3858.600); (2028.638, 3861.594); (2022.378, 3863.023); (2016.265, 3861.480)"
1088,"(2506.426, 3294.547); (2505.220, 3289.137); (2510.823, 3292.585); (2516.646, 3296.718); (2523.061, 3303.847); (2535.336, 3319.039); (2530.640, 3318.211); (2522.003, 3313.575); (2508.048, 3298.241)"
1089,"(4035.931, 2635.316); (4034.167, 2646.615); (4026.773, 2643.149); (4024.817, 2639.656); (4025.103, 2631.643); (4026.218, 2625.623); (4031.912, 2629.159); (4034.948, 2631.679)"
1090,"(3528.979, 3468.209); (3530.620, 3460.281); (3556.603, 3442.405); (3565.903, 3441.713); (3620.638, 3442.094); (3643.488, 3443.554); (3644.781, 3454.521); (3643.990, 3460.334); (3636.418, 3468.117); (3619.139, 3473.363); (3587.849, 3478.629); (3573.106, 3477.929)"
1091,"(1740.673, 2510.409); (1736.808, 2494.844); (1741.190, 2489.736); (1745.706, 2487.090); (1757.926, 2487.949); (1799.905, 2492.532); (1808.121, 2493.634); (1927.283, 2516.586); (1949.690, 2523.160); (1950.230, 2526.876); (1947.052, 2541.051); (1945.029, 2543.733); (1939.394, 2546.743); (1929.555, 2548.864); (1913.692, 2550.642); (1863.594, 2539.563); (1789.783, 2522.950); (1747.025, 2512.316)"
1092,"(2693.106, 3963.186); (2875.446, 3962.307); (2894.591, 3963.244); (2897.831, 3968.575); (2900.104, 3981.297); (2894.000, 3983.382); (2876.993, 3985.142); (2664.992, 3991.238); (2665.276, 3976.867); (2665.416, 3972.644); (2669.510, 3970.054); (2674.930, 3967.354)"
1093,"(2536.997, 2905.543); (2537.458, 2899.593); (2544.793, 2896.852); (2554.000, 2895.589); (2578.801, 2893.282); (2633.986, 2891.269); (2645.042, 2896.056); (2658.198, 2902.229); (2661.827, 2909.391); (2663.100, 2919.368); (2663.689, 2930.940); (2657.839, 2931.495); (2614.675, 2935.399); (2598.638, 2933.538); (2592.425, 2932.409); (2556.133, 2925.593); (2546.333, 2922.734); (2539.187, 2916.069); (2537.436, 2911.237)"
1094,"(354.026, 3683.505); (352.618, 3658.448); (359.171, 3642.850); (372.130, 3622.684); (390.668, 3637.520); (390.821, 3642.189); (381.002, 3654.810); (369.895, 3668.458); (361.830, 3677.837)"
1095,"(1904.638, 3747.248); (1912.316, 3752.980); (1911.032, 3757.499); (1907.690, 3764.428); (1901.099, 3766.674); (1875.649, 3767.185); (1850.775, 3766.875); (1836.406, 3765.015); (1833.167, 3763.592); (1833.906, 3753.763); (1835.334, 3750.910); (1842.934, 3748.749); (1851.860, 3746.343)"
1096,"(169.403, 2950.987); (172.595, 2945.081); (181.894, 2932.663); (220.626, 2933.245); (273.942, 2936.608); (289.690, 2942.476); (292.725, 2947.331); (293.400, 2960.209); (292.122, 2964.721); (283.565, 2965.931); (272.095, 2966.702); (243.133, 2965.861); (174.679, 2958.644)"
1097,"(1919.090, 3624.456); (1936.300, 3593.960); (1956.382, 3604.325); (1942.449, 3624.072); (1933.294, 3634.736); (1926.668, 3637.520)"
1098,"(307.869, 3736.779); (315.930, 3727.854); (315.256, 3733.359); (311.212, 3737.593)"
1099,"(3913.251, 3558.132); (3924.051, 3554.932); (3921.217, 3559.426); (3914.649, 3559.433)"
1100,"(1882.139, 3689.494); (1882.472, 3693.610); (1870.381, 3712.109); (1864.445, 3716.083); (1865.346, 3708.928); (1876.670, 3694.629)"
1101,"(1207.413, 3795.969); (1175.772, 3798.721); (1169.294, 3797.103); (1166.661, 3796.184); (1160.727, 3791.009); (1166.536, 3786.444); (1173.390, 3784.777); (1188.529, 3782.255); (1193.939, 3782.054); (1211.586, 3782.602); (1214.692, 3786.634); (1212.377, 3794.395)"
1102,"(3642.590, 1103.363); (3573.230, 1142.872); (3547.491, 1142.002); (3541.723, 1141.592); (3465.813, 1134.323); (3465.270, 1132.659); (3476.699, 1067.998); (3478.166, 1066.372); (3483.632, 1063.969); (3492.992, 1063.301); (3635.883, 1058.714); (3644.294, 1061.646); (3645.171, 1067.687); (3646.134, 1082.244); (3645.427, 1090.094)"
1103,"(2888.988, 1748.622); (2892.567, 1745.015); (2898.785, 1747.629); (2894.328, 1751.228)"
1104,"(112.417, 978.456); (112.237, 1000.477); (75.991, 1014.966); (72.907, 1007.565); (72.691, 996.417); (76.939, 991.095); (97.333, 969.268); (103.752, 967.222)"
1105,"(185.324, 3718.713); (180.608, 3730.343); (157.971, 3734.552); (143.605, 3733.651); (136.971, 3729.881); (157.374, 3723.835); (171.124, 3720.970)"
1106,"(1983.992, 246.754); (1961.500, 223.772); (1968.034, 221.569); (1983.015, 219.348); (1990.279, 220.931); (1989.227, 237.615); (1987.725, 243.699)"
1107,"(893.284, 790.724); (889.303, 784.710); (891.266, 782.586); (894.183, 785.808)"
1108,"(270.193, 3790.726); (262.419, 3796.254); (266.903, 3786.068); (273.570, 3777.526); (279.512, 3773.780)"
1109,"(66.754, 3238.557); (41.573, 3363.407); (9.703, 3383.166); (9.406, 3373.071); (9.740, 3366.103); (11.910, 3353.729); (36.028, 3218.344); (41.906, 3211.576); (63.862, 3213.162); (66.272, 3215.818)"
1110,"(1309.461, 3268.167); (1307.890, 3256.998); (1312.023, 3250.556); (1319.691, 3244.146); (1314.783, 3259.569)"
1111,"(1529.317, 1484.434); (1537.764, 1487.514); (1536.066, 1495.235)"
1112,"(3834.946, 1222.975); (3832.819, 1218.897); (3833.870, 1217.548); (3837.556, 1215.553); (3842.588, 1214.701)"
1113,"(1275.452, 3286.302); (1257.077, 3278.506); (1261.600, 3272.415); (1268.937, 3270.701); (1276.279, 3270.704); (1281.000, 3275.083); (1284.481, 3281.588); (1281.373, 3286.887)"
1114,"(1355.783, 446.575); (1359.009, 442.306); (1367.095, 442.336); (1387.937, 446.073); (1392.550, 447.203); (1394.725, 449.887); (1389.605, 464.458); (1385.153, 468.230); (1377.397, 470.748); (1355.197, 468.945); (1353.484, 465.695); (1353.485, 462.389)"
1115,"(1968.459, 1883.778); (1973.432, 1894.450); (1972.098, 1897.892); (1967.691, 1899.852); (1955.408, 1905.138); (1947.069, 1908.531); (1932.882, 1911.142); (1930.558, 1904.659); (1929.150, 1898.583); (1963.358, 1884.419)"
1116,"(2638.303, 307.180); (2647.361, 322.735); (2646.814, 336.124); (2621.401, 341.510); (2607.152, 342.673); (2606.095, 341.015); (2600.984, 321.384); (2603.276, 310.591); (2609.945, 309.001); (2622.754, 307.175)"
1117,"(2778.758, 983.115); (2777.074, 977.097); (2779.026, 974.007); (2783.278, 974.683); (2784.207, 978.913)"
1118,"(2061.131, 2231.071); (2057.230, 2227.281); (2059.372, 2200.603); (2065.203, 2197.997); (2075.077, 2193.593); (2079.787, 2192.010); (2101.168, 2188.081); (2227.396, 2167.559); (2235.984, 2166.300); (2240.658, 2167.098); (2240.623, 2179.763); (2239.659, 2193.519); (2237.345, 2199.106); (2215.962, 2206.847); (2204.873, 2209.577); (2171.730, 2215.110); (2123.532, 2222.479)"
1119,"(2694.051, 1702.699); (2681.279, 1699.682); (2682.059, 1692.020); (2686.295, 1692.361); (2691.889, 1696.494)"
1120,"(970.176, 1206.581); (969.048, 1192.124); (969.242, 1181.384); (978.295, 1177.728); (986.126, 1175.486); (996.579, 1173.549); (1004.547, 1173.453); (1017.001, 1175.464); (1022.142, 1177.147); (1017.229, 1185.154); (975.756, 1206.077)"
1121,"(3044.921, 342.820); (3016.781, 327.727); (3016.817, 322.174); (3026.500, 302.521); (3036.993, 297.676); (3050.735, 297.952); (3056.003, 298.611); (3058.554, 303.820); (3060.974, 310.355); (3061.804, 317.098); (3054.217, 335.375); (3050.847, 340.294)"
1122,"(1961.315, 309.905); (1962.915, 286.225); (1969.541, 283.725); (1975.859, 281.677); (1999.452, 279.383); (2002.779, 283.642); (2004.149, 290.324); (2004.781, 305.812); (1998.536, 311.104)"
1123,"(3193.690, 3027.512); (3177.142, 2974.790); (3181.089, 2957.186); (3194.497, 2960.383); (3217.592, 2977.529); (3219.352, 2983.325); (3220.283, 2987.003); (3216.249, 3019.887); (3214.691, 3023.956); (3210.273, 3027.940); (3199.938, 3031.345)"
1124,"(1801.078, 207.676); (1811.863, 190.709); (1822.284, 190.927); (1824.273, 193.504); (1828.747, 210.325); (1819.367, 214.983)"
1125,"(232.834, 3916.452); (210.522, 3927.129); (205.474, 3926.423); (198.159, 3923.328); (168.878, 3908.054); (177.195, 3904.673); (193.632, 3900.177); (221.440, 3903.575); (227.478, 3909.251)"
1126,"(720.711, 4022.515); (713.137, 4016.458); (720.714, 4015.418); (729.763, 4019.129)"
1127,"(3997.802, 1814.927); (3989.151, 1815.198); (3982.270, 1814.546); (3978.629, 1807.168); (3977.449, 1802.346); (3980.757, 1800.759); (3997.147, 1795.837); (4000.394, 1795.388); (4007.304, 1799.182); (4001.153, 1809.978)"
1128,"(118.938, 1787.290); (121.977, 1802.205); (120.941, 1807.770); (116.604, 1815.464); (107.611, 1814.430); (106.695, 1809.932); (105.238, 1785.784); (110.299, 1784.268)"
1129,"(3529.497, 3600.673); (3543.350, 3589.674); (3571.221, 3594.816); (3562.665, 3599.129); (3541.946, 3606.640); (3534.446, 3605.110)"
1130,"(2596.851, 3370.428); (2613.068, 3370.949); (2601.747, 3382.576); (2584.841, 3382.702); (2592.120, 3374.388)"
1131,"(781.352, 1884.043); (776.584, 1774.725); (797.832, 1751.047); (1001.486, 1749.987); (1220.627, 1763.355); (1237.249, 1776.670); (1232.456, 1788.865); (1221.277, 1812.882); (1217.708, 1817.881); (1196.588, 1844.388); (1172.611, 1872.854); (1167.939, 1877.032); (1162.158, 1880.168); (983.502, 1904.745); (846.863, 1911.394)"
1132,"(432.443, 1366.543); (425.162, 1359.800); (429.970, 1355.173); (435.054, 1356.754); (434.842, 1362.036)"
1133,"(9.061, 1231.599); (13.999, 1228.199); (16.287, 1233.067); (17.967, 1237.978); (10.730, 1238.537)"
1134,"(1832.788, 2473.538); (1840.436, 2467.006); (1845.664, 2463.606); (1851.332, 2464.336); (1874.557, 2472.681); (1881.452, 2476.088); (1883.156, 2481.441); (1873.587, 2486.596); (1857.658, 2484.927); (1838.936, 2481.295); (1834.886, 2479.931)"
1135,"(313.384, 3074.745); (324.709, 3073.238); (326.074, 3079.014); (317.137, 3077.625)"
1136,"(4040.780, 4081.187); (4053.176, 4077.585); (4081.974, 4075.167); (4078.945, 4080.549); (4074.663, 4084.304); (4066.994, 4085.676); (4057.410, 4086.721); (4046.341, 4083.321)"
1137,"(579.966, 1332.005); (569.128, 1335.110); (569.900, 1326.913); (574.169, 1322.814); (577.779, 1327.411)"
1138,"(1161.342, 1203.252); (1163.921, 1197.143); (1167.275, 1201.639); (1161.914, 1206.511)"
1139,"(3323.920, 470.882); (3320.713, 469.130); (3321.335, 465.869); (3323.986, 467.635)"
1140,"(1157.276, 1908.237); (1145.012, 1911.105); (1147.911, 1904.051); (1152.472, 1897.603); (1154.856, 1898.653); (1159.942, 1902.745)"
1141,"(3976.977, 1607.454); (3989.378, 1594.269); (4023.903, 1618.369); (4050.105, 1639.862); (4037.512, 1653.877); (4033.321, 1655.039); (4021.750, 1649.903); (3979.404, 1610.657)"
1142,"(1033.055, 3005.104); (1061.156, 2975.464); (1061.876, 2976.091); (1089.813, 3004.424); (1089.592, 3013.437); (1087.975, 3016.634); (1065.855, 3052.785); (1050.088, 3063.468); (1047.909, 3058.082)"
1143,"(2088.702, 237.148); (2096.819, 213.585); (2114.841, 213.276); (2115.174, 219.669); (2115.631, 236.391); (2112.795, 241.537); (2102.259, 247.304); (2098.268, 246.525); (2090.634, 240.820)"
1144,"(2536.587, 198.448); (2538.143, 195.666); (2549.125, 191.502); (2555.109, 191.965); (2560.078, 193.772); (2563.236, 196.980); (2564.188, 208.587); (2561.508, 213.573); (2556.263, 214.799); (2547.968, 213.566); (2540.279, 203.429)"
1145,"(687.878, 757.006); (681.118, 732.636); (687.836, 729.552); (725.035, 726.170); (730.318, 728.603); (730.359, 733.344); (729.233, 738.491); (723.793, 743.147); (716.483, 749.182); (694.513, 758.631)"
1146,"(848.462, 273.956); (840.631, 255.384); (842.364, 252.701); (863.798, 244.047); (874.949, 242.335); (880.513, 243.462); (878.607, 258.514); (867.561, 276.986); (862.974, 278.888); (857.445, 278.783)"
1147,"(2457.146, 1023.470); (2462.841, 1022.042); (2462.819, 1031.106); (2461.026, 1030.461)"
1148,"(3832.213, 914.831); (3861.363, 905.114); (3872.425, 918.401); (3873.907, 926.697); (3869.345, 936.776); (3865.288, 942.277); (3859.712, 949.401); (3854.725, 950.285); (3849.856, 950.967); (3843.166, 950.845); (3828.920, 940.023); (3818.083, 930.237); (3817.027, 923.883); (3820.425, 920.786)"
1149,"(2966.063, 311.647); (2966.276, 327.589); (2966.152, 337.329); (2958.526, 341.834); (2948.250, 343.167); (2935.954, 342.914); (2926.972, 342.589); (2920.756, 337.941); (2922.136, 313.107); (2927.355, 307.269); (2957.148, 308.389)"
1150,"(297.360, 210.339); (297.220, 202.968); (298.661, 197.304); (300.552, 194.177); (316.300, 187.780); (319.690, 186.523); (329.174, 190.267); (317.110, 210.175); (313.386, 214.527)"
1151,"(1739.719, 466.429); (1737.313, 448.579); (1739.225, 444.679); (1744.520, 443.742); (1761.986, 444.756); (1777.269, 447.243); (1773.437, 453.647); (1758.976, 470.148); (1754.333, 471.250); (1746.945, 469.759)"
1152,"(1110.634, 195.053); (1123.127, 191.897); (1125.784, 197.496); (1127.465, 202.775); (1128.060, 208.974); (1123.859, 213.603); (1117.816, 215.306); (1105.510, 214.133); (1100.518, 212.446); (1097.147, 207.130); (1101.456, 200.445)"
1153,"(3595.747, 450.021); (3611.898, 440.104); (3636.637, 443.535); (3649.187, 450.524); (3678.747, 467.568); (3683.665, 473.883); (3683.088, 479.586); (3677.171, 487.471); (3597.205, 503.448); (3592.977, 500.662); (3592.697, 488.651); (3593.610, 457.639)"
1154,"(3209.151, 750.612); (3213.332, 733.647); (3226.588, 730.085); (3229.376, 733.837); (3232.544, 752.836); (3230.871, 757.316); (3226.663, 758.689); (3210.085, 754.173)"
1155,"(3065.472, 1727.445); (3048.258, 1751.096); (3044.763, 1750.736); (3035.485, 1749.473); (3031.683, 1748.061); (3021.859, 1741.800); (3017.173, 1730.803); (3018.536, 1726.981); (3048.954, 1724.497); (3053.300, 1724.431); (3057.719, 1725.022)"
1156,"(527.335, 4087.437); (521.033, 4047.594); (522.322, 4043.044); (527.440, 4042.479); (531.910, 4052.550)"
1157,"(3604.365, 215.041); (3598.834, 213.215); (3595.541, 204.579); (3593.465, 194.393); (3600.116, 193.033); (3611.930, 194.575); (3614.322, 198.318); (3619.454, 211.286); (3615.840, 214.256)"
1158,"(3925.613, 1778.569); (3922.832, 1815.152); (3905.406, 1812.492); (3892.236, 1808.073); (3888.342, 1805.462); (3881.113, 1781.771); (3882.019, 1770.760); (3902.140, 1752.217); (3907.907, 1748.476); (3912.208, 1753.191)"
