NO,Polygon Points
706,"(2227.916, 3317.280); (2254.867, 3324.433); (2241.256, 3340.046); (2231.489, 3350.809); (2223.085, 3347.019); (2216.507, 3340.324); (2221.787, 3326.214)"
707,"(4406.229, 3728.022); (4389.702, 3734.797); (4377.393, 3730.166); (4366.343, 3725.958); (4361.386, 3721.420); (4376.319, 3718.638); (4396.168, 3718.131); (4405.420, 3720.589)"
708,"(2150.593, 3272.082); (2134.015, 3286.729); (2129.528, 3284.644); (2123.215, 3269.469); (2120.725, 3262.902); (2121.991, 3258.322)"
709,"(3032.588, 4047.081); (3040.340, 4042.653); (3055.610, 4043.303); (3062.974, 4044.945); (3070.434, 4054.227); (3044.395, 4054.743); (3038.645, 4054.615)"
710,"(1193.218, 3151.582); (1204.999, 3152.675); (1199.571, 3158.948)"
711,"(7145.076, 3751.382); (7150.350, 3743.697); (7162.291, 3746.433); (7154.004, 3751.419)"
712,"(666.894, 3183.294); (658.477, 3190.532); (654.086, 3189.197); (648.530, 3175.417); (656.582, 3177.420)"
713,"(5099.921, 3319.152); (5097.190, 3304.823); (5102.907, 3290.855); (5129.608, 3303.920)"
714,"(3043.339, 3244.034); (3033.235, 3255.145); (3023.959, 3254.051); (3018.989, 3247.744); (3017.394, 3235.825); (3027.947, 3229.327); (3034.932, 3235.210)"
715,"(8040.794, 3472.749); (8042.713, 3466.007); (8069.987, 3459.386); (8084.343, 3460.072); (8092.701, 3464.210); (8101.808, 3471.371); (8103.662, 3476.054); (8093.209, 3478.211); (8050.764, 3479.379); (8045.244, 3478.131)"
716,"(2399.891, 3127.076); (2393.303, 3123.252); (2395.922, 3119.056)"
717,"(7133.575, 3514.221); (7141.474, 3519.480); (7134.323, 3525.147); (7116.155, 3526.995); (7113.257, 3523.422); (7114.592, 3519.154)"
718,"(7348.581, 3846.666); (7337.019, 3838.528); (7347.140, 3839.437); (7358.682, 3841.253)"
719,"(5544.576, 3460.661); (5546.689, 3451.071); (5568.123, 3452.689); (5573.135, 3453.795); (5587.679, 3458.317); (5592.765, 3461.227); (5612.308, 3473.761); (5597.114, 3477.912); (5590.246, 3479.311); (5572.810, 3475.067); (5547.224, 3465.631)"
720,"(3977.444, 3429.849); (3991.454, 3426.606); (4004.577, 3433.277); (4008.684, 3441.150); (4002.352, 3444.237); (3994.931, 3447.200); (3982.431, 3438.611)"
721,"(7019.031, 3347.982); (7016.733, 3337.922); (7037.869, 3333.896); (7044.234, 3335.491); (7047.983, 3336.748); (7052.946, 3340.419); (7052.416, 3344.681); (7045.832, 3350.282); (7032.475, 3350.793); (7025.885, 3349.475)"
722,"(1833.222, 3211.901); (1847.358, 3207.330); (1854.574, 3217.660); (1847.162, 3223.071); (1840.240, 3219.057)"
723,"(3954.144, 3160.589); (3957.500, 3166.015); (3954.258, 3173.622); (3949.370, 3174.672); (3945.271, 3171.041); (3949.751, 3164.373)"
724,"(3912.854, 3397.226); (3931.178, 3389.450); (3941.779, 3394.870); (3965.116, 3408.162); (3957.847, 3414.706); (3921.536, 3408.333); (3913.785, 3405.020)"
725,"(1890.483, 3709.331); (1894.921, 3718.774); (1886.946, 3718.982); (1872.621, 3719.122); (1864.710, 3715.733); (1867.391, 3712.541); (1878.976, 3706.789)"
726,"(1664.478, 3222.701); (1657.358, 3207.866); (1664.612, 3209.036); (1672.711, 3210.395); (1677.478, 3213.562); (1669.093, 3220.775)"
727,"(323.444, 3246.990); (304.721, 3255.306); (297.565, 3253.373); (297.268, 3244.943); (304.113, 3238.997); (318.699, 3239.106)"
728,"(46.363, 3094.788); (40.649, 3095.309); (41.660, 3091.980); (43.835, 3089.331)"
729,"(3872.270, 3302.393); (3883.395, 3311.170); (3870.269, 3318.650); (3848.531, 3311.179); (3864.371, 3302.762)"
730,"(4253.028, 3414.781); (4248.958, 3407.901); (4264.466, 3403.255); (4274.595, 3407.264); (4272.135, 3413.688); (4260.860, 3414.536)"
731,"(6836.345, 3335.083); (6824.617, 3330.592); (6834.016, 3329.992); (6840.180, 3330.836)"
732,"(5097.155, 3228.495); (5103.575, 3224.211); (5112.436, 3225.301); (5117.946, 3229.386); (5113.062, 3236.245); (5105.761, 3238.678); (5098.900, 3236.555)"
733,"(5144.852, 3230.862); (5154.833, 3226.458); (5161.677, 3229.371); (5166.197, 3236.550); (5155.178, 3239.297); (5150.103, 3236.682)"
734,"(1753.946, 3184.301); (1749.695, 3191.000); (1743.431, 3189.040); (1739.857, 3187.889); (1736.852, 3182.047); (1737.640, 3175.409); (1748.061, 3178.555)"
735,"(1900.910, 3446.556); (1897.344, 3439.287); (1901.976, 3437.387); (1912.839, 3438.100); (1920.053, 3439.706); (1913.855, 3444.215)"
736,"(5336.533, 3107.195); (5343.040, 3106.634); (5340.260, 3110.840)"
737,"(2169.631, 3238.745); (2177.750, 3239.362); (2175.394, 3249.526); (2170.678, 3254.692); (2162.854, 3254.439); (2153.121, 3246.915); (2159.630, 3242.595)"
738,"(2430.737, 3217.494); (2423.697, 3223.486); (2418.612, 3223.089); (2412.668, 3218.558); (2409.100, 3209.755); (2419.248, 3207.411); (2428.300, 3210.003)"
739,"(2083.526, 3174.861); (2073.184, 3172.070); (2075.837, 3163.806); (2086.684, 3161.761)"
740,"(4808.764, 3687.209); (4812.910, 3675.709); (4822.393, 3663.067); (4838.144, 3645.900); (4848.669, 3647.331); (4884.550, 3653.027); (4905.607, 3661.655); (4912.451, 3673.976); (4906.289, 3682.519); (4893.324, 3692.874); (4881.283, 3699.603); (4865.191, 3702.285); (4838.956, 3702.700)"
741,"(2457.240, 3281.258); (2460.238, 3274.061); (2464.010, 3279.957); (2460.520, 3286.639)"
742,"(7896.895, 3971.094); (7902.819, 3963.136); (7917.535, 3973.293); (7904.045, 3975.497)"
743,"(8031.140, 3158.629); (8024.700, 3153.025); (8027.392, 3148.475); (8035.948, 3147.766)"
744,"(7584.926, 3270.997); (7576.899, 3261.894); (7589.551, 3259.568); (7600.642, 3263.438); (7591.861, 3267.967)"
745,"(7747.944, 3206.647); (7736.886, 3194.364); (7752.857, 3194.765); (7754.123, 3202.936)"
746,"(3048.515, 3214.576); (3052.337, 3206.098); (3057.676, 3208.010); (3062.982, 3210.649); (3071.037, 3218.371); (3063.894, 3221.602); (3060.497, 3223.059); (3051.920, 3220.687)"
747,"(1122.681, 3638.592); (1112.061, 3634.792); (1115.306, 3626.842); (1129.288, 3620.574); (1132.387, 3626.708); (1132.136, 3632.965)"
748,"(1929.104, 3721.273); (1932.948, 3720.140); (1946.283, 3734.694); (1934.979, 3726.861)"
749,"(4012.738, 3223.112); (3992.715, 3216.691); (4005.755, 3207.673); (4013.039, 3212.110)"
750,"(5593.230, 3724.532); (5629.129, 3726.796); (5624.931, 3734.668); (5607.231, 3733.850); (5596.294, 3729.743)"
751,"(6028.087, 3734.607); (6024.962, 3720.080); (6029.202, 3718.852); (6032.294, 3722.959)"
752,"(420.332, 3248.405); (397.680, 3254.780); (393.335, 3252.921); (392.591, 3245.186); (394.484, 3239.808); (405.072, 3237.505); (416.780, 3242.112)"
753,"(4719.027, 3223.170); (4712.744, 3208.741); (4719.360, 3204.270); (4729.516, 3211.957)"
754,"(723.228, 3190.904); (713.427, 3183.454); (714.757, 3176.066); (719.618, 3172.982); (729.465, 3178.764); (731.452, 3185.640)"
755,"(978.778, 3190.566); (969.255, 3182.324); (974.767, 3173.625); (985.684, 3180.374)"
756,"(2312.556, 3164.901); (2326.746, 3166.924); (2322.515, 3171.745); (2316.488, 3175.325)"
757,"(3538.630, 3174.929); (3529.423, 3170.315); (3535.418, 3168.028); (3542.980, 3168.924)"
758,"(3577.447, 3590.228); (3583.747, 3579.866); (3596.908, 3588.364); (3584.734, 3591.460)"
759,"(2244.451, 3191.566); (2252.443, 3200.733); (2245.448, 3206.270); (2239.255, 3207.187); (2232.610, 3205.535); (2238.134, 3194.129)"
760,"(1136.791, 3459.153); (1146.084, 3471.036); (1119.687, 3478.157); (1115.179, 3478.554); (1109.758, 3475.632); (1103.610, 3472.116); (1099.643, 3468.307); (1097.114, 3460.999); (1100.856, 3459.169)"
761,"(8.637, 3200.740); (11.769, 3192.563); (29.016, 3195.803); (23.376, 3205.990); (11.856, 3207.139)"
762,"(3733.568, 3390.655); (3745.336, 3389.828); (3767.754, 3393.567); (3772.534, 3398.149); (3774.705, 3402.684); (3767.797, 3410.289); (3761.377, 3413.010); (3755.424, 3414.481); (3750.978, 3415.158); (3730.655, 3408.460); (3720.880, 3404.647); (3728.443, 3394.568)"
763,"(5185.984, 3139.908); (5182.515, 3142.550); (5179.771, 3140.432); (5176.525, 3133.629); (5183.641, 3134.238)"
764,"(6088.743, 3110.127); (6090.934, 3104.647); (6094.178, 3109.118); (6092.341, 3111.216)"
765,"(1077.846, 3181.041); (1080.638, 3187.860); (1075.114, 3189.025); (1064.860, 3190.603); (1068.207, 3182.817)"
766,"(7859.864, 3222.916); (7849.032, 3216.254); (7856.991, 3213.454); (7868.704, 3215.524)"
767,"(208.885, 3990.964); (201.092, 3983.831); (208.445, 3980.652); (227.789, 3988.224)"
768,"(3131.349, 3142.907); (3128.713, 3135.850); (3133.324, 3134.339); (3138.906, 3142.712)"
769,"(4426.203, 3606.520); (4409.330, 3595.719); (4427.063, 3591.932); (4437.744, 3597.288)"
770,"(3752.576, 3560.921); (3724.047, 3508.111); (3723.448, 3501.127); (3720.743, 3465.596); (3727.389, 3456.173); (3732.073, 3451.263); (3764.041, 3443.229); (3877.043, 3429.173); (3925.731, 3426.863); (3947.257, 3432.794); (3956.372, 3435.313); (3961.992, 3447.588); (3961.896, 3466.511); (3940.464, 3498.381); (3838.979, 3572.483); (3833.468, 3573.708); (3823.999, 3574.866); (3796.017, 3574.719); (3788.072, 3574.394); (3764.895, 3571.785)"
771,"(1910.134, 3571.511); (1896.781, 3559.755); (1900.561, 3554.393); (1909.612, 3549.557); (1965.684, 3555.410); (1974.402, 3558.704); (1970.705, 3565.898); (1963.042, 3571.126); (1954.215, 3575.025)"
772,"(3209.779, 3425.002); (3208.790, 3413.914); (3209.274, 3406.495); (3217.752, 3402.876); (3239.977, 3403.369); (3394.518, 3407.382); (3403.525, 3408.149); (3425.580, 3416.759); (3430.383, 3418.899); (3473.841, 3441.355); (3480.582, 3449.074); (3488.290, 3489.444); (3493.000, 3518.813); (3495.574, 3536.164); (3481.093, 3547.792); (3464.824, 3559.725); (3423.539, 3571.247); (3404.065, 3575.285); (3392.624, 3572.643); (3382.731, 3569.450); (3364.029, 3557.537)"
773,"(1080.988, 3390.476); (1098.230, 3401.440); (1099.883, 3404.867); (1101.039, 3409.169); (1101.052, 3415.080); (1098.246, 3418.343); (1055.827, 3445.068); (1045.374, 3447.275); (1035.748, 3440.087); (1032.630, 3437.413); (1034.668, 3430.692); (1053.361, 3408.223); (1056.512, 3404.647); (1059.103, 3401.967); (1074.959, 3391.370)"
774,"(2006.082, 3410.812); (1993.370, 3376.989); (1998.642, 3372.050); (2004.616, 3367.610); (2010.641, 3364.194); (2017.254, 3363.189); (2023.908, 3363.454); (2030.126, 3364.929); (2035.577, 3366.395); (2039.436, 3370.305); (2036.521, 3382.669); (2035.716, 3386.052); (2030.904, 3398.744); (2023.607, 3410.866); (2011.714, 3414.566)"
775,"(4201.538, 3561.487); (4169.045, 3525.847); (4170.192, 3520.653); (4176.717, 3506.305); (4180.758, 3500.086); (4187.357, 3495.796); (4194.944, 3494.004); (4249.533, 3516.746); (4253.661, 3532.190); (4250.163, 3539.927); (4242.188, 3556.155); (4238.282, 3562.940); (4233.042, 3569.080); (4227.628, 3572.753); (4222.590, 3575.162); (4217.373, 3573.983); (4212.365, 3571.357)"
776,"(4596.598, 3671.801); (4603.549, 3696.231); (4599.748, 3700.971); (4592.664, 3703.499); (4538.557, 3697.495); (4521.048, 3694.066); (4512.275, 3689.242); (4493.776, 3678.367); (4489.531, 3674.959); (4489.098, 3670.780); (4488.640, 3665.090); (4490.273, 3660.022); (4505.367, 3640.181); (4511.157, 3637.024); (4522.204, 3634.959); (4538.377, 3636.888); (4547.831, 3638.950); (4577.206, 3650.583); (4592.979, 3665.538)"
777,"(2444.106, 3606.846); (2441.200, 3602.204); (2442.144, 3597.862); (2447.654, 3586.875); (2471.108, 3580.152); (2490.415, 3577.407); (2528.015, 3576.353); (2526.569, 3603.296); (2524.332, 3605.475); (2509.560, 3607.075)"
778,"(5591.790, 3290.009); (5608.919, 3307.452); (5603.741, 3319.146); (5596.303, 3318.614); (5582.543, 3312.289); (5577.495, 3299.395); (5585.169, 3294.147)"
779,"(3194.054, 3374.360); (3174.917, 3383.259); (3156.242, 3381.327); (3148.924, 3379.875); (3145.113, 3373.323); (3154.953, 3364.377); (3168.977, 3360.490); (3185.368, 3367.091); (3189.680, 3369.984)"
780,"(7325.556, 3230.294); (7312.632, 3238.683); (7307.117, 3238.319); (7305.405, 3232.990); (7311.679, 3226.540); (7319.363, 3224.919)"
781,"(6657.610, 3711.154); (6701.394, 3712.297); (6730.870, 3725.150); (6732.542, 3730.762); (6695.091, 3735.418); (6646.960, 3731.157); (6637.206, 3729.847); (6633.085, 3721.719); (6638.381, 3712.939); (6642.964, 3712.012); (6651.057, 3711.257)"
782,"(2409.284, 3384.832); (2415.713, 3389.473); (2417.103, 3393.096); (2426.092, 3419.838); (2422.825, 3433.083); (2417.682, 3446.408); (2412.228, 3446.681); (2400.754, 3444.635); (2389.317, 3439.067); (2384.954, 3434.800); (2376.800, 3415.608); (2378.187, 3412.439); (2390.583, 3398.846); (2400.028, 3391.645)"
783,"(2278.457, 3277.376); (2274.648, 3282.970); (2266.538, 3286.849); (2258.752, 3284.514); (2251.851, 3281.139); (2250.160, 3275.324); (2248.813, 3270.350); (2249.637, 3267.235); (2256.215, 3267.524); (2268.815, 3271.066)"
784,"(6957.717, 3514.318); (7014.214, 3512.831); (7027.794, 3513.597); (7030.523, 3527.986); (7027.938, 3533.410); (6994.660, 3542.732); (6954.128, 3543.123); (6953.363, 3538.347); (6953.975, 3531.725); (6955.457, 3524.561)"
785,"(1961.125, 3726.996); (1964.431, 3718.282); (1970.457, 3714.277); (1979.441, 3711.605); (2040.004, 3711.961); (2054.813, 3714.644); (2062.291, 3718.656); (2063.998, 3723.641); (2060.139, 3726.996); (2049.644, 3733.293); (2031.974, 3735.360); (2015.965, 3734.464); (2009.348, 3733.950); (1968.730, 3728.697)"
786,"(4408.424, 3621.539); (4423.852, 3671.413); (4414.805, 3681.387); (4409.741, 3686.948); (4385.339, 3700.147); (4323.968, 3703.304); (4298.801, 3702.359); (4267.231, 3688.231); (4244.203, 3661.965); (4232.899, 3647.879); (4235.253, 3631.478); (4244.742, 3619.857); (4262.732, 3598.707); (4271.326, 3592.897); (4287.116, 3583.164); (4291.658, 3582.050); (4305.729, 3580.561); (4392.480, 3611.532)"
787,"(2388.215, 3469.816); (2390.742, 3479.679); (2341.849, 3504.330); (2324.398, 3511.244); (2318.111, 3511.019); (2313.685, 3507.288); (2312.954, 3502.144); (2314.736, 3482.610); (2318.007, 3467.499); (2321.586, 3460.341); (2333.729, 3459.250); (2379.279, 3457.262)"
788,"(3016.759, 3601.077); (3033.851, 3573.782); (3043.497, 3584.523); (3060.789, 3611.528); (3064.817, 3618.759); (3045.463, 3639.033); (3028.317, 3626.359); (3017.257, 3607.083)"
789,"(1080.081, 3222.763); (1065.398, 3220.524); (1076.535, 3207.335); (1084.460, 3206.183); (1088.139, 3210.517); (1085.236, 3217.929)"
790,"(7396.252, 3864.289); (7406.010, 3883.305); (7400.605, 3885.224); (7334.543, 3892.385); (7278.643, 3895.403); (7273.296, 3892.110); (7277.867, 3880.092); (7306.127, 3871.888); (7334.863, 3865.798); (7383.770, 3861.036); (7390.998, 3861.798)"
791,"(4841.936, 3312.822); (4831.310, 3319.025); (4814.951, 3316.433); (4808.632, 3311.137); (4818.312, 3304.717); (4822.813, 3302.346); (4828.780, 3301.321); (4834.946, 3303.351); (4839.244, 3307.474)"
792,"(3846.386, 3369.234); (3868.539, 3396.446); (3840.211, 3414.959); (3819.838, 3415.131); (3816.707, 3399.472); (3822.557, 3383.789)"
793,"(6953.027, 3364.174); (6957.286, 3347.978); (6978.953, 3351.120); (6995.775, 3367.218); (6986.969, 3383.083); (6965.549, 3377.885); (6956.289, 3373.231)"
794,"(4239.008, 3175.451); (4232.838, 3171.739); (4239.563, 3168.163); (4245.525, 3166.003); (4242.781, 3173.037)"
795,"(5032.856, 3842.164); (5038.920, 3837.220); (5067.674, 3825.957); (5129.552, 3843.943); (5144.791, 3849.171); (5134.144, 3857.115); (5125.023, 3859.672); (5111.196, 3863.421); (5041.613, 3853.157); (5034.157, 3851.538)"
796,"(3276.573, 3254.832); (3273.182, 3234.334); (3279.566, 3229.542); (3297.064, 3246.981)"
797,"(7856.546, 3353.077); (7862.754, 3351.437); (7869.442, 3354.272); (7889.757, 3366.771); (7875.259, 3377.207); (7860.338, 3383.307); (7855.292, 3381.067); (7849.230, 3371.775); (7849.618, 3368.013)"
798,"(4584.703, 3412.455); (4577.548, 3415.442); (4566.285, 3412.190); (4552.843, 3398.768); (4558.830, 3395.792); (4565.660, 3395.885); (4573.434, 3397.055); (4578.930, 3399.945); (4584.147, 3404.098)"
799,"(2424.793, 3107.253); (2432.318, 3105.953); (2429.370, 3110.726)"
800,"(4888.874, 3164.826); (4895.690, 3165.037); (4901.037, 3166.862); (4902.098, 3175.345); (4896.319, 3173.615); (4891.721, 3170.682)"
801,"(2109.297, 3425.646); (2097.712, 3446.627); (2083.116, 3442.989); (2056.870, 3420.105); (2057.022, 3399.783); (2068.556, 3385.707); (2078.287, 3383.979); (2098.552, 3407.588); (2104.134, 3416.330)"
802,"(4003.719, 3350.793); (3977.071, 3325.862); (3984.128, 3319.790); (3987.689, 3317.320); (4004.165, 3323.363); (4011.834, 3329.050); (4009.718, 3336.294); (4005.707, 3347.609)"
803,"(2152.945, 3362.069); (2164.636, 3353.998); (2192.316, 3355.666); (2200.946, 3356.411); (2199.196, 3360.670); (2196.139, 3366.595); (2192.400, 3373.328); (2183.922, 3380.764); (2177.152, 3382.576); (2154.383, 3366.691)"
804,"(7161.054, 3840.309); (7182.737, 3839.086); (7196.404, 3839.490); (7206.125, 3843.448); (7215.109, 3847.323); (7222.577, 3854.815); (7224.471, 3859.901); (7211.298, 3861.147); (7145.665, 3862.516); (7135.862, 3862.525); (7115.136, 3859.205); (7112.606, 3850.727); (7133.680, 3845.825)"
805,"(7561.163, 3875.240); (7610.582, 3869.221); (7652.238, 3874.599); (7676.487, 3877.749); (7684.183, 3881.621); (7690.583, 3888.108); (7682.036, 3894.459); (7657.974, 3894.780); (7618.036, 3893.852); (7561.255, 3888.618)"
806,"(2501.307, 3383.285); (2477.196, 3373.433); (2473.780, 3367.817); (2472.866, 3362.602); (2479.297, 3357.216); (2485.762, 3357.332); (2511.993, 3368.859); (2519.798, 3377.572); (2511.119, 3381.434); (2504.869, 3383.023)"
807,"(2446.562, 3516.481); (2459.371, 3528.030); (2443.360, 3541.224); (2422.870, 3543.077); (2377.137, 3539.342); (2376.785, 3532.248); (2377.665, 3525.639); (2385.157, 3515.566); (2390.608, 3512.971); (2406.414, 3510.506); (2412.933, 3509.530); (2428.014, 3511.545); (2437.374, 3513.792)"
808,"(7240.873, 3382.249); (7209.286, 3350.514); (7226.790, 3345.573); (7231.389, 3344.638); (7243.597, 3347.244); (7248.871, 3349.076); (7250.507, 3355.804); (7250.915, 3361.172); (7248.687, 3374.354); (7244.485, 3383.248)"
809,"(7420.308, 3190.944); (7416.833, 3185.979); (7425.012, 3180.207); (7431.952, 3181.665)"
810,"(4495.654, 3206.886); (4489.127, 3201.302); (4491.300, 3196.781); (4496.043, 3195.258); (4501.554, 3195.305); (4508.356, 3200.477)"
811,"(810.913, 3215.126); (809.284, 3208.757); (817.863, 3206.374); (827.753, 3209.201); (830.078, 3210.942); (831.946, 3216.109); (827.242, 3219.956); (820.390, 3223.395)"
812,"(6120.972, 3685.895); (6105.139, 3678.360); (6110.621, 3674.297); (6129.042, 3672.189); (6135.421, 3679.313); (6139.063, 3686.819); (6134.885, 3687.189); (6128.939, 3687.018)"
813,"(3913.430, 3242.753); (3923.428, 3235.771); (3932.993, 3234.555); (3936.904, 3239.674); (3933.559, 3247.074); (3927.741, 3254.824); (3921.540, 3249.913)"
814,"(4627.115, 3548.503); (4639.521, 3550.717); (4620.995, 3558.815); (4616.939, 3556.172); (4622.186, 3550.608)"
815,"(776.635, 3318.016); (804.738, 3311.291); (806.838, 3315.878); (810.400, 3330.875); (811.319, 3335.198); (807.116, 3346.365); (803.857, 3351.140); (792.587, 3341.873)"
816,"(4328.921, 3371.520); (4331.077, 3365.301); (4338.285, 3360.759); (4357.378, 3366.752); (4365.817, 3369.991); (4374.506, 3376.473); (4368.956, 3381.350); (4363.433, 3381.887); (4348.229, 3382.680); (4341.166, 3378.898); (4333.214, 3374.166)"
817,"(3232.434, 3239.423); (3225.002, 3232.592); (3233.585, 3227.784); (3242.449, 3226.249); (3246.964, 3231.824); (3243.351, 3237.725)"
818,"(4001.969, 3241.979); (4000.524, 3252.394); (3987.542, 3254.806); (3980.407, 3254.136); (3976.551, 3244.412); (3982.682, 3239.087); (3991.467, 3237.200)"
819,"(4584.577, 3342.724); (4598.679, 3332.573); (4613.522, 3333.206); (4623.447, 3338.033); (4621.352, 3343.509); (4617.077, 3347.130); (4607.408, 3350.757); (4594.703, 3349.577)"
820,"(393.468, 3219.640); (398.912, 3214.823); (407.763, 3218.376); (404.090, 3222.613)"
821,"(4465.302, 3639.353); (4457.037, 3635.974); (4458.580, 3623.484); (4464.793, 3622.716); (4473.902, 3621.641); (4489.956, 3620.549); (4479.535, 3630.110); (4471.971, 3636.598)"
822,"(4465.542, 3267.400); (4457.464, 3263.481); (4461.757, 3257.552); (4466.846, 3256.270); (4479.220, 3256.636); (4481.608, 3259.799); (4478.322, 3269.127); (4473.463, 3271.216)"
