NO,Polygon Points
1815,"(1169.768, 5849.847); (1181.582, 5791.504); (1196.607, 5785.866); (1240.397, 5774.236); (1336.651, 5772.159); (1697.182, 5782.642); (1718.872, 5787.035); (1760.428, 5797.438); (1779.600, 5802.765); (1794.203, 5846.905); (1791.258, 5861.394); (1753.050, 5868.865); (1391.577, 5870.450); (1175.542, 5869.416)"
1816,"(5803.611, 3429.191); (5787.937, 3438.212); (5775.367, 3436.357); (5723.004, 3409.217); (5714.080, 3399.564); (5715.295, 3386.887); (5800.604, 3415.713)"
1817,"(3930.560, 4426.642); (4674.568, 4387.564); (4702.070, 4394.116); (4709.955, 4399.240); (4736.376, 4435.912); (4780.283, 4807.059); (4779.455, 4823.852); (4778.351, 4830.925); (4747.042, 4845.488); (4738.982, 4846.563); (3901.996, 4801.576); (3890.686, 4798.926); (3861.227, 4510.032); (3857.425, 4454.489); (3859.214, 4444.772)"
1818,"(3538.816, 6433.180); (3558.086, 6422.186); (3582.465, 6423.210); (3611.034, 6427.800); (3594.732, 6442.221); (3584.084, 6444.624); (3571.844, 6446.877); (3546.670, 6444.787)"
1819,"(7243.817, 1011.307); (7236.347, 1032.630); (7231.626, 1037.595); (7223.375, 1025.125); (7217.178, 1013.743); (7238.251, 1011.050)"
1820,"(5735.297, 3814.527); (5713.287, 3758.570); (5721.978, 3750.431); (5734.583, 3740.913); (5782.170, 3730.703); (5793.935, 3736.931); (5799.474, 3747.973); (5805.019, 3766.608); (5815.202, 3803.231); (5808.108, 3814.127); (5784.436, 3822.270); (5752.916, 3819.275)"
1821,"(7115.544, 1029.139); (7103.359, 1037.157); (7098.565, 1034.621); (7089.975, 1017.217); (7108.248, 1016.013)"
1822,"(830.622, 1922.922); (840.719, 1952.442); (821.038, 1962.493); (808.222, 1965.780); (797.785, 1944.360); (786.771, 1918.594); (790.624, 1912.718); (816.803, 1916.540)"
1823,"(5412.699, 3694.076); (5393.029, 3604.700); (5395.118, 3596.007); (5420.466, 3598.242); (5455.199, 3606.476); (5491.406, 3620.756); (5461.289, 3690.475)"
1824,"(658.217, 4398.378); (659.569, 4377.417); (685.509, 4362.652); (706.664, 4363.147); (740.273, 4370.586); (713.259, 4381.663); (691.813, 4390.098)"
1825,"(3567.602, 3100.519); (3603.795, 3137.190); (3585.180, 3167.842); (3545.637, 3182.685); (3539.677, 3181.476); (3539.405, 3172.422); (3538.918, 3145.599); (3542.187, 3117.430); (3552.876, 3106.272)"
1826,"(222.116, 1262.467); (209.848, 1259.878); (214.452, 1236.181); (218.880, 1229.673); (224.636, 1232.575); (244.795, 1242.769); (234.932, 1253.766)"
1827,"(2386.328, 1203.259); (2402.780, 1200.335); (2418.208, 1211.613); (2414.795, 1219.856); (2404.006, 1224.540); (2388.560, 1229.029); (2386.345, 1219.143)"
1828,"(6374.489, 813.306); (6354.385, 806.490); (6370.322, 805.554)"
1829,"(5618.463, 3344.106); (5621.568, 3317.544); (5645.825, 3369.132); (5630.630, 3374.856)"
1830,"(732.339, 1293.774); (721.281, 1283.187); (721.662, 1266.980); (730.212, 1259.422); (737.918, 1264.927); (739.958, 1277.370)"
1831,"(1042.852, 4052.513); (1054.548, 3985.873); (1070.603, 3974.133); (1127.729, 3971.780); (1138.581, 3972.382); (1147.253, 4019.994); (1151.992, 4050.301); (1134.225, 4062.205); (1110.389, 4072.112); (1088.115, 4077.112); (1047.150, 4076.370); (1042.884, 4067.881)"
1832,"(1375.014, 3321.560); (1363.316, 3345.532); (1353.129, 3361.883); (1344.099, 3373.854); (1309.495, 3371.158); (1303.635, 3368.736); (1301.036, 3364.814); (1299.540, 3359.653); (1298.517, 3294.638); (1315.909, 3287.917); (1331.929, 3286.357); (1363.149, 3287.687); (1370.681, 3299.326); (1374.410, 3311.637)"
1833,"(6097.648, 3132.603); (6112.287, 3121.921); (6162.333, 3129.758); (6171.605, 3134.428); (6180.987, 3140.988); (6172.406, 3176.167); (6166.015, 3181.402); (6153.812, 3180.442)"
1834,"(5663.690, 3693.301); (5650.083, 3681.432); (5653.846, 3664.127)"
1835,"(6226.877, 5294.263); (6226.848, 5285.765); (6241.157, 5275.627); (6250.829, 5270.668); (6267.183, 5262.512); (6265.487, 5275.108)"
1836,"(3127.001, 5549.257); (3090.393, 5544.158); (3097.627, 5530.770); (3115.962, 5516.537); (3191.193, 5498.183); (3207.418, 5496.938); (3221.974, 5499.556); (3226.019, 5503.934); (3222.448, 5511.060); (3215.616, 5514.123); (3139.724, 5545.579)"
1837,"(4950.292, 1966.462); (4946.045, 1943.766); (4947.392, 1925.350); (4956.939, 1919.635); (4968.967, 1913.531); (4983.567, 1919.314); (4986.273, 1930.000); (4986.992, 1949.565); (4982.692, 1957.797); (4973.876, 1961.500)"
1838,"(5228.641, 2382.621); (5202.079, 2377.460); (5228.314, 2359.714); (5243.243, 2367.057); (5242.966, 2379.319)"
1839,"(6207.830, 1230.379); (6193.268, 1226.143); (6218.362, 1209.221); (6225.550, 1215.141)"
1840,"(3390.362, 2350.428); (3346.886, 2311.454); (3359.041, 2302.668); (3367.403, 2304.474); (3406.241, 2322.679); (3406.916, 2326.731); (3397.544, 2348.176)"
1841,"(5227.701, 1544.009); (5243.282, 1557.583); (5216.932, 1578.975); (5207.737, 1582.785); (5201.411, 1569.522); (5203.472, 1558.060); (5216.959, 1549.422)"
1842,"(2772.251, 2406.560); (2770.013, 2401.569); (2774.754, 2385.941); (2780.307, 2380.913); (2820.214, 2376.877); (2826.584, 2376.954); (2834.374, 2379.800); (2824.407, 2397.256); (2807.038, 2406.485); (2781.010, 2414.882)"
1843,"(1720.148, 1197.752); (1713.472, 1188.971); (1718.495, 1178.781); (1729.746, 1168.690); (1735.729, 1177.336); (1742.827, 1187.719); (1731.028, 1197.017)"
1844,"(7314.647, 2211.238); (7324.678, 2177.945); (7360.161, 2163.112); (7366.257, 2168.512); (7368.937, 2183.037); (7362.890, 2199.431); (7344.348, 2218.005); (7339.859, 2221.403); (7326.105, 2216.627)"
1845,"(661.781, 1453.667); (658.474, 1422.675); (672.699, 1414.295); (681.789, 1423.630); (689.602, 1443.241); (691.044, 1453.579)"
1846,"(7717.161, 3274.678); (7698.436, 3278.630); (7714.986, 3268.277); (7729.989, 3266.029)"
1847,"(6321.137, 1645.224); (6296.072, 1643.346); (6290.091, 1628.252); (6289.388, 1604.317); (6292.864, 1603.284); (6323.001, 1603.008); (6330.345, 1605.756); (6334.439, 1607.569); (6333.581, 1624.465); (6331.300, 1638.637)"
1848,"(5804.766, 2102.730); (5828.438, 2123.192); (5819.039, 2157.212); (5803.122, 2157.413); (5796.652, 2156.041); (5783.637, 2136.194); (5778.695, 2121.013); (5777.188, 2110.143); (5791.954, 2102.570)"
1849,"(820.143, 1250.437); (809.202, 1261.379); (803.024, 1257.710); (786.242, 1247.315); (787.701, 1231.605); (795.959, 1230.331); (809.400, 1229.557); (819.212, 1238.656)"
1850,"(5081.320, 429.938); (5073.575, 418.156); (5076.650, 416.925); (5082.968, 419.205)"
1851,"(1556.201, 1279.146); (1555.892, 1289.066); (1544.718, 1293.369); (1535.996, 1291.651); (1528.578, 1285.405); (1522.825, 1278.255); (1521.879, 1267.565); (1531.017, 1263.324); (1550.687, 1266.347); (1552.788, 1270.018)"
1852,"(7202.986, 896.647); (7199.325, 909.209); (7185.538, 901.356); (7185.011, 888.978); (7196.828, 891.203)"
1853,"(6437.574, 3203.105); (6437.071, 3218.033); (6398.251, 3241.780); (6385.844, 3246.865); (6377.893, 3243.331); (6358.122, 3231.280); (6354.197, 3222.813); (6356.533, 3214.312)"
1854,"(3925.835, 3879.592); (3921.288, 3828.028); (3922.120, 3805.636); (3925.568, 3796.585); (3995.498, 3793.983); (4025.023, 3810.226); (4023.346, 3819.278); (3932.244, 3886.280)"
1855,"(3245.862, 3949.371); (3218.381, 3905.723); (3266.603, 3888.115); (3314.705, 3902.687); (3323.952, 3914.454); (3252.015, 3947.548)"
1856,"(7617.071, 1363.455); (7613.573, 1389.670); (7607.202, 1375.259); (7602.476, 1363.779); (7603.174, 1354.814); (7610.435, 1355.766)"
1857,"(2130.049, 2439.313); (2135.240, 2419.302); (2162.291, 2414.044); (2176.521, 2420.082); (2169.681, 2434.094); (2143.409, 2477.542); (2137.062, 2467.122); (2132.008, 2450.371)"
1858,"(1790.476, 4014.813); (1777.986, 3976.742); (1792.216, 3975.072); (1796.642, 3978.481); (1795.712, 3988.298)"
1859,"(5619.467, 1355.540); (5617.868, 1343.550); (5627.603, 1344.281); (5644.805, 1346.460); (5654.864, 1347.760); (5648.437, 1352.125); (5629.119, 1358.709)"
1860,"(6990.222, 1139.988); (6990.670, 1146.690); (6989.189, 1151.504); (6961.858, 1165.151); (6975.623, 1143.233)"
1861,"(6718.581, 640.596); (6706.455, 653.687); (6706.803, 638.990)"
1862,"(4050.274, 4438.613); (4064.988, 4398.034); (4079.895, 4387.733); (4382.095, 4389.466); (4435.769, 4390.453); (4471.444, 4394.433); (4457.211, 4442.991); (4435.161, 4450.563); (4259.513, 4461.639); (4221.724, 4462.027); (4057.209, 4454.402); (4052.331, 4447.386)"
1863,"(4031.769, 2414.054); (3985.492, 2356.181); (3994.207, 2352.686); (4034.700, 2367.450); (4047.359, 2376.762); (4042.297, 2404.082)"
1864,"(82.798, 1115.244); (96.124, 1106.416); (91.132, 1129.084); (86.916, 1133.497)"
1865,"(8082.723, 938.389); (8087.243, 929.209); (8103.231, 938.544); (8085.447, 942.763)"
1866,"(3354.319, 493.246); (3345.602, 481.010); (3350.569, 480.369); (3356.183, 485.735)"
1867,"(6673.572, 449.347); (6682.150, 448.569); (6679.063, 456.913); (6674.010, 462.795)"
1868,"(1169.465, 519.014); (1177.292, 510.092); (1179.587, 517.540); (1173.683, 525.355)"
1869,"(1969.919, 5377.151); (1975.818, 5369.396); (2006.670, 5362.036); (2020.938, 5363.751); (2034.635, 5383.226); (2017.482, 5387.363); (2001.296, 5390.181); (1981.966, 5384.275)"
1870,"(6102.729, 1343.793); (6094.089, 1357.962); (6075.439, 1357.500); (6065.491, 1350.205); (6073.306, 1345.985); (6099.602, 1337.727)"
1871,"(6200.507, 4206.790); (6193.052, 4204.360); (6195.932, 4197.890); (6212.701, 4186.671); (6224.473, 4184.098); (6229.126, 4186.485)"
1872,"(6118.829, 826.938); (6119.061, 840.728); (6114.695, 846.709); (6102.085, 840.901); (6097.661, 834.128); (6107.058, 828.459)"
1873,"(2076.679, 1389.049); (2065.167, 1359.744); (2074.650, 1351.191); (2097.629, 1366.929); (2090.821, 1378.018)"
1874,"(795.853, 174.814); (786.949, 171.604); (787.345, 164.697); (795.205, 167.275)"
1875,"(5010.480, 483.669); (5024.717, 485.387); (5018.987, 493.746); (5014.163, 490.162)"
1876,"(2227.535, 2637.035); (2226.002, 2623.946); (2226.927, 2621.395); (2232.608, 2635.991)"
1877,"(881.551, 2318.563); (895.811, 2314.570); (889.513, 2349.233)"
1878,"(5104.224, 2350.607); (5073.635, 2328.868); (5088.964, 2326.124); (5103.692, 2336.812)"
1879,"(2033.502, 3526.541); (2035.532, 3505.756); (2054.273, 3547.517); (2053.710, 3565.474); (2036.692, 3554.154)"
1880,"(6833.176, 541.439); (6839.261, 542.073); (6845.310, 547.395); (6850.621, 557.046); (6841.393, 556.500); (6837.582, 550.988)"
1881,"(3058.585, 5702.355); (3102.043, 5702.841); (3083.562, 5707.111); (3062.705, 5709.891)"
1882,"(210.319, 671.186); (217.378, 668.287); (219.201, 676.011); (219.618, 679.539); (220.036, 686.188); (216.217, 682.714)"
1883,"(2055.533, 1990.430); (2034.683, 2029.048); (2028.463, 2026.796); (2018.855, 2018.274); (2002.739, 1988.243); (2009.090, 1983.768); (2030.391, 1976.510); (2038.314, 1976.260); (2045.351, 1979.283)"
1884,"(6842.499, 769.016); (6853.440, 777.576); (6848.419, 781.777); (6833.753, 781.623); (6837.300, 773.582)"
1885,"(8051.564, 2503.699); (8048.992, 2542.770); (8029.264, 2526.146); (8018.556, 2515.660); (8026.081, 2505.443)"
1886,"(3798.535, 974.857); (3793.548, 970.250); (3795.642, 962.226); (3816.869, 960.176); (3818.095, 964.349); (3808.627, 974.735)"
1887,"(17.713, 673.000); (34.388, 668.948); (33.521, 686.997); (20.512, 677.517)"
1888,"(1559.056, 1101.940); (1554.370, 1078.562); (1561.134, 1074.978); (1572.821, 1078.061)"
1889,"(2409.598, 1026.142); (2412.638, 1037.648); (2395.126, 1033.996); (2385.545, 1022.195); (2394.050, 1023.039)"
1890,"(857.888, 454.726); (849.046, 461.611); (853.287, 449.430); (856.780, 448.666)"
1891,"(3515.523, 1740.002); (3502.965, 1774.231); (3488.378, 1772.371); (3478.201, 1769.888); (3474.622, 1761.927); (3476.167, 1737.714); (3482.339, 1733.386); (3495.630, 1728.554); (3514.801, 1729.073)"
1892,"(426.719, 8035.599); (408.017, 8049.770); (411.863, 8031.912)"
1893,"(529.977, 494.267); (530.713, 485.328); (543.946, 490.001); (535.346, 494.018)"
1894,"(21.824, 4653.190); (18.250, 4632.255); (26.437, 4620.599); (36.255, 4628.502); (37.950, 4635.407)"
1895,"(1953.423, 829.857); (1950.088, 846.805); (1941.787, 834.685); (1937.616, 824.447); (1947.760, 825.769)"
1896,"(7729.660, 2254.543); (7729.607, 2245.702); (7733.775, 2248.705); (7739.531, 2254.520)"
1897,"(8017.198, 420.876); (8024.361, 415.459); (8029.474, 425.225); (8026.729, 429.856); (8020.537, 429.123)"
1898,"(1873.207, 1025.880); (1878.140, 1022.229); (1891.939, 1027.886); (1899.123, 1035.003); (1897.651, 1038.832); (1880.338, 1032.201)"
1899,"(2781.592, 333.690); (2770.949, 329.558); (2773.169, 322.515); (2777.253, 321.835)"
1900,"(81.063, 1494.912); (111.446, 1476.827); (114.754, 1481.414); (117.903, 1498.987); (112.647, 1516.086); (97.734, 1517.311); (93.222, 1515.016)"
1901,"(7377.496, 1261.886); (7377.203, 1249.375); (7380.268, 1239.114); (7386.998, 1233.400); (7399.738, 1244.232); (7410.601, 1259.737); (7389.050, 1262.762)"
1902,"(796.059, 430.178); (785.587, 423.726); (796.205, 418.715); (799.795, 423.431)"
1903,"(2450.198, 782.887); (2461.551, 771.642); (2470.245, 772.927); (2462.977, 779.223)"
1904,"(721.080, 554.047); (724.126, 549.516); (738.545, 557.533); (731.982, 558.918)"
1905,"(5521.834, 712.521); (5539.126, 710.907); (5537.183, 718.741); (5529.301, 715.562)"
1906,"(5562.702, 1166.543); (5553.400, 1154.966); (5567.390, 1138.840); (5583.174, 1140.659); (5584.341, 1147.595); (5569.628, 1163.384)"
1907,"(5106.038, 7818.958); (5087.701, 7816.647); (5089.584, 7810.863); (5103.813, 7804.091)"
1908,"(7185.922, 1474.061); (7186.507, 1447.658); (7212.748, 1461.238); (7210.832, 1475.196); (7201.530, 1481.948); (7192.853, 1485.099)"
1909,"(4764.159, 5614.518); (4753.651, 5593.863); (4762.159, 5597.721)"
1910,"(1921.547, 3442.919); (1905.473, 3470.980); (1908.516, 3453.886); (1913.624, 3443.738)"
1911,"(4076.859, 1130.668); (4059.198, 1134.418); (4050.097, 1123.876); (4049.541, 1105.697); (4066.952, 1120.189)"
1912,"(5969.717, 588.638); (5985.359, 579.671); (5976.517, 588.733); (5970.500, 590.206)"
1913,"(4854.883, 7114.914); (4818.995, 7117.853); (4826.666, 7113.042)"
1914,"(82.271, 8020.757); (89.342, 8015.724); (87.682, 8077.335)"
1915,"(2834.248, 704.107); (2849.688, 703.818); (2851.903, 717.578); (2843.361, 712.508)"
1916,"(2708.011, 493.059); (2705.569, 483.701); (2710.012, 480.393); (2716.315, 483.575); (2719.334, 488.941)"
1917,"(7735.203, 813.479); (7730.326, 793.959); (7739.390, 796.115); (7748.722, 803.819); (7747.376, 810.687)"
1918,"(4625.486, 2325.354); (4642.996, 2298.674); (4649.709, 2301.852); (4688.157, 2335.836); (4662.278, 2350.120); (4636.320, 2334.927)"
1919,"(2542.137, 2286.622); (2514.994, 2272.702); (2519.298, 2264.421); (2525.816, 2256.102); (2536.057, 2255.494); (2549.855, 2255.698); (2558.471, 2262.425); (2552.900, 2273.449)"
1920,"(7749.242, 2797.146); (7709.114, 2796.098); (7703.535, 2788.681); (7697.366, 2777.319); (7709.522, 2746.996); (7720.704, 2729.697); (7744.468, 2738.695); (7769.199, 2750.330); (7767.962, 2759.873); (7757.551, 2783.690)"
1921,"(6673.283, 2848.496); (6678.469, 2832.949); (6691.974, 2808.595); (6715.867, 2812.977); (6742.200, 2820.260); (6748.156, 2824.959); (6748.642, 2834.827); (6737.078, 2855.682); (6716.954, 2861.920); (6684.748, 2856.422)"
1922,"(882.573, 1538.274); (894.166, 1523.898); (923.412, 1535.812); (901.618, 1550.613)"
1923,"(6305.845, 3096.731); (6304.046, 3113.145); (6258.411, 3116.435); (6244.035, 3117.416); (6234.767, 3112.203); (6226.095, 3104.078); (6241.506, 3083.840); (6248.678, 3074.834); (6258.642, 3071.619); (6272.094, 3070.777); (6294.014, 3076.451)"
1924,"(4140.258, 2312.914); (4175.522, 2330.533); (4158.473, 2341.661); (4143.699, 2347.793); (4113.437, 2350.875); (4117.416, 2318.010)"
1925,"(7929.994, 2125.461); (7921.581, 2109.511); (7923.448, 2101.251); (7938.146, 2120.254)"
1926,"(4787.025, 1377.838); (4785.862, 1366.332); (4789.055, 1354.496); (4803.389, 1353.034); (4809.012, 1358.911); (4809.187, 1373.872); (4803.327, 1388.920); (4798.713, 1389.981); (4794.698, 1389.850)"
1927,"(3549.127, 1352.196); (3572.102, 1364.996); (3565.205, 1377.789); (3551.105, 1390.550); (3546.477, 1387.183); (3538.356, 1372.251); (3539.650, 1357.243)"
1928,"(4498.758, 1005.058); (4497.488, 983.506); (4516.185, 985.061); (4521.103, 993.105)"
1929,"(7314.031, 1581.398); (7323.138, 1539.619); (7351.048, 1544.244); (7351.813, 1555.081); (7328.138, 1571.637)"
1930,"(3673.557, 3182.219); (3665.578, 3157.506); (3679.908, 3150.635); (3727.876, 3136.661); (3741.180, 3140.579); (3748.351, 3153.076); (3733.066, 3164.432); (3700.887, 3178.345); (3690.068, 3180.612)"
1931,"(8111.216, 3304.433); (8144.542, 3298.586); (8164.774, 3309.748); (8168.134, 3329.181); (8157.181, 3351.496); (8135.540, 3374.597); (8121.460, 3370.732); (8109.922, 3367.248); (8081.186, 3357.078); (8084.229, 3333.981)"
1932,"(3157.909, 2146.509); (3154.834, 2116.590); (3178.831, 2103.743); (3189.367, 2100.362); (3195.967, 2111.670); (3200.890, 2126.230); (3200.780, 2137.366); (3191.376, 2151.433); (3180.827, 2157.366); (3172.108, 2156.004)"
1933,"(4597.671, 4878.386); (4561.399, 4870.149); (4587.512, 4861.303)"
1934,"(1665.141, 3358.148); (1681.338, 3388.287); (1671.798, 3416.803); (1648.760, 3438.519); (1639.147, 3430.158); (1624.334, 3393.941); (1618.219, 3365.392); (1638.287, 3350.050)"
1935,"(226.955, 1902.919); (210.423, 1869.579); (217.124, 1852.994); (241.193, 1861.680)"
1936,"(2862.358, 3886.714); (2834.152, 3845.085); (2862.390, 3808.742); (2882.379, 3834.329)"
1937,"(3954.323, 2040.581); (3967.360, 2058.978); (3954.742, 2061.790)"
1938,"(261.656, 4813.181); (242.200, 4807.029); (272.178, 4798.001); (291.765, 4801.542)"
1939,"(3346.220, 2134.697); (3387.221, 2125.665); (3404.482, 2149.510); (3389.168, 2157.827); (3358.492, 2148.426)"
1940,"(2033.176, 2445.770); (2039.591, 2436.138); (2053.287, 2445.391); (2046.824, 2446.681)"
1941,"(4210.625, 1282.139); (4244.348, 1280.239); (4243.302, 1293.357); (4215.187, 1292.663)"
1942,"(6740.110, 3088.035); (6737.498, 3063.772); (6802.915, 3068.878); (6818.847, 3073.604); (6807.990, 3100.840); (6801.270, 3110.142); (6786.026, 3117.108); (6769.149, 3113.940)"
1943,"(1745.258, 1249.487); (1745.556, 1230.042); (1780.063, 1234.783); (1780.707, 1248.240); (1776.979, 1257.891); (1770.962, 1262.514); (1747.092, 1258.631)"
1944,"(4798.087, 813.514); (4786.168, 801.014); (4790.970, 794.030); (4798.334, 801.804)"
1945,"(2531.431, 1325.807); (2513.306, 1311.019); (2517.028, 1289.055); (2547.131, 1295.420)"
1946,"(433.476, 1185.958); (423.190, 1198.882); (414.552, 1194.044); (401.904, 1173.512); (410.950, 1166.598); (425.959, 1174.537)"
1947,"(8093.911, 982.898); (8105.231, 988.765); (8090.624, 1004.084); (8083.017, 1006.834); (8082.109, 1004.943); (8083.264, 986.170)"
1948,"(3095.539, 1409.918); (3080.545, 1421.081); (3073.082, 1417.495); (3058.939, 1401.324); (3075.440, 1400.826); (3086.843, 1402.658)"
1949,"(2136.871, 4497.480); (2134.673, 4518.560); (1877.540, 5059.983); (1852.473, 5101.385); (1842.814, 5099.418); (1758.696, 5064.356); (1582.931, 4981.186); (1138.504, 4768.007); (1095.390, 4745.605); (1045.057, 4716.844); (1041.325, 4701.557); (1052.550, 4663.627); (1119.911, 4520.241); (1216.249, 4319.044); (1244.698, 4280.488); (1249.948, 4277.076); (1582.525, 4240.219); (1596.820, 4241.522); (1604.673, 4242.619); (1749.360, 4308.628); (1867.987, 4363.595); (2001.771, 4427.770); (2128.681, 4488.749)"
1950,"(6230.646, 7777.847); (6226.219, 7755.174); (6232.874, 7747.367); (6248.759, 7737.413); (6266.040, 7728.132); (6373.113, 7718.722); (6506.761, 7724.614); (6511.737, 7731.771); (6513.238, 7741.976); (6509.326, 7757.477); (6493.409, 7765.706); (6453.009, 7775.585); (6435.695, 7778.245); (6425.815, 7779.396); (6318.257, 7787.441); (6235.754, 7789.179)"
1951,"(5170.730, 5155.820); (5326.325, 4818.301); (5381.687, 4837.607); (5556.995, 4912.223); (5583.362, 4926.654); (6065.920, 5319.333); (6069.698, 5328.683); (6058.955, 5358.072); (6033.416, 5417.725); (5969.027, 5566.313); (5957.312, 5582.655); (5934.115, 5605.209); (5918.917, 5614.444); (5800.781, 5563.143); (5678.043, 5507.556); (5184.500, 5277.630); (5144.541, 5254.063); (5138.487, 5249.317); (5137.099, 5240.005); (5139.063, 5232.428); (5146.193, 5213.184)"
