NO,Polygon Points
1228,"(2168.910, 1403.672); (2175.027, 1394.955); (2180.031, 1396.729); (2181.770, 1399.903); (2184.084, 1407.901); (2182.186, 1413.776); (2176.258, 1414.912); (2171.083, 1409.290)"
1229,"(3349.243, 2165.673); (3337.418, 2126.152); (3339.276, 2122.872); (3343.108, 2116.991); (3393.828, 2102.494); (3402.910, 2102.397); (3426.686, 2110.556); (3431.196, 2124.580); (3430.375, 2139.108); (3429.439, 2141.315); (3424.810, 2144.186); (3358.889, 2167.147); (3353.426, 2167.314)"
1230,"(1470.935, 1224.843); (1329.214, 1270.811); (1326.118, 1269.641); (1322.622, 1264.059); (1312.465, 1244.008); (1308.779, 1235.026); (1296.303, 1204.342); (1294.273, 1190.315); (1288.881, 1144.869); (1289.091, 1140.873); (1290.067, 1129.665); (1295.961, 1088.583); (1303.013, 1085.986); (1320.630, 1079.683); (1377.660, 1061.403); (1484.409, 1028.202); (1498.236, 1029.289); (1505.973, 1033.563); (1509.293, 1035.979); (1527.741, 1070.045); (1555.076, 1143.138); (1558.976, 1179.792); (1558.185, 1184.626); (1531.617, 1199.816)"
1231,"(1409.849, 3622.055); (1409.901, 3629.064); (1406.731, 3630.291); (1398.933, 3633.123); (1391.790, 3634.784); (1322.447, 3638.447); (1220.624, 3638.745); (1210.379, 3638.714); (1199.525, 3638.127); (1194.786, 3636.799); (1193.244, 3634.974); (1196.299, 3625.493); (1214.832, 3612.054); (1328.273, 3595.138); (1336.370, 3594.211); (1351.187, 3595.718); (1398.104, 3602.199)"
1232,"(3405.652, 3181.794); (3367.509, 3191.200); (3311.824, 3186.819); (3305.592, 3184.727); (3304.930, 3165.952); (3311.667, 3166.115); (3402.833, 3174.268)"
1233,"(1094.703, 2821.383); (1211.517, 2837.911); (1218.584, 2840.937); (1228.445, 2846.368); (1237.085, 2854.779); (1245.184, 2863.782); (1246.459, 2866.063); (1245.531, 2868.837); (1172.766, 2870.824); (1033.283, 2867.662); (1032.946, 2864.927); (1033.263, 2859.790); (1053.798, 2830.757); (1059.252, 2827.498)"
1234,"(1204.976, 3029.976); (1302.435, 3013.709); (1333.632, 3013.974); (1339.781, 3015.957); (1352.428, 3023.469); (1373.780, 3043.768); (1377.471, 3047.573); (1377.012, 3052.637); (1372.059, 3054.530); (1357.779, 3057.407); (1297.205, 3059.753); (1196.821, 3062.813); (1173.959, 3062.118); (1160.736, 3058.403); (1161.553, 3052.730); (1176.038, 3040.071)"
1235,"(1630.509, 1058.507); (1557.663, 1078.737); (1552.610, 1077.709); (1548.771, 1064.160); (1545.371, 1051.724); (1553.090, 1042.062); (1621.692, 979.843); (1625.209, 976.881); (1629.363, 977.627); (1634.046, 979.862); (1642.735, 993.969); (1640.873, 1006.249); (1637.946, 1024.823)"
1236,"(2547.268, 1224.999); (2460.189, 1270.971); (2449.119, 1258.707); (2440.991, 1242.688); (2443.397, 1233.036); (2444.275, 1231.059); (2454.591, 1221.416); (2462.800, 1215.731); (2503.420, 1190.804); (2514.221, 1188.436); (2520.993, 1193.908); (2545.907, 1220.316)"
1237,"(735.135, 493.434); (732.341, 503.046); (725.896, 502.504); (719.105, 497.277); (712.524, 483.980); (714.107, 481.424); (728.029, 483.067); (734.354, 487.666)"
1238,"(2217.454, 3501.771); (2218.959, 3488.602); (2228.633, 3472.070); (2233.519, 3472.223); (2238.058, 3494.883); (2237.449, 3497.573); (2231.747, 3510.146); (2226.916, 3510.896)"
1239,"(1004.187, 3269.345); (1008.418, 3273.982); (1002.821, 3279.309); (985.726, 3285.182); (976.640, 3286.741); (969.470, 3285.512); (970.542, 3280.446); (975.297, 3275.302); (991.488, 3271.849)"
1240,"(2055.088, 3669.356); (2054.646, 3685.007); (2049.542, 3686.626); (2044.299, 3681.968); (2040.829, 3677.083); (2042.495, 3664.511); (2044.582, 3656.454); (2050.358, 3658.276); (2052.848, 3662.892)"
1241,"(751.010, 3894.578); (748.908, 3890.357); (746.158, 3879.188); (744.846, 3873.464); (744.995, 3867.117); (747.338, 3859.842); (750.896, 3853.443); (756.628, 3852.981); (759.435, 3853.872); (761.001, 3860.022); (757.792, 3886.894); (756.996, 3893.416)"
1242,"(2349.161, 705.837); (2344.025, 722.875); (2341.345, 724.384); (2326.955, 726.976); (2317.398, 722.377); (2313.222, 720.080); (2320.810, 711.457); (2328.079, 706.666); (2341.095, 701.938); (2347.271, 702.100)"
1243,"(4041.383, 3116.944); (4067.940, 3106.271); (4080.846, 3107.550); (4085.501, 3109.381); (4082.087, 3114.723); (4064.045, 3124.079); (4058.394, 3126.610); (4048.056, 3126.388)"
1244,"(638.845, 2201.908); (642.695, 2226.719); (639.887, 2230.890); (630.522, 2230.529); (502.286, 2195.340); (482.558, 2189.732); (465.965, 2184.792); (457.161, 2181.610); (457.967, 2159.128); (461.149, 2157.321); (475.912, 2155.120); (626.901, 2197.799)"
1245,"(2017.383, 3439.197); (2019.784, 3444.448); (2016.503, 3446.578); (1922.303, 3445.951); (1814.745, 3441.631); (1802.369, 3440.732); (1801.179, 3436.385); (1808.068, 3427.591); (1827.156, 3410.007); (1863.225, 3404.034); (1869.642, 3403.813); (1946.472, 3405.811); (1954.816, 3406.340); (1987.386, 3414.960); (1990.526, 3417.064); (2007.745, 3430.796)"
1246,"(2940.308, 3302.331); (2936.015, 3319.460); (2862.942, 3303.417); (2857.202, 3299.008); (2865.222, 3282.260); (2869.315, 3275.843); (2872.416, 3275.450); (2929.214, 3292.996)"
1247,"(1028.501, 1119.403); (1037.242, 1134.943); (1085.855, 1286.943); (1102.024, 1341.153); (1103.541, 1350.200); (1074.505, 1492.787); (1071.065, 1499.954); (1008.613, 1519.739); (977.485, 1525.076); (962.694, 1527.478); (957.598, 1527.300); (843.263, 1433.746); (781.713, 1237.700); (778.586, 1222.815); (777.000, 1211.806); (777.264, 1205.365); (783.219, 1198.795); (804.727, 1191.571); (920.221, 1152.985); (1025.553, 1118.384)"
1248,"(2819.148, 3690.731); (2821.004, 3702.239); (2820.581, 3718.629); (2816.402, 3722.706); (2796.527, 3734.836); (2793.268, 3726.979); (2795.033, 3714.001); (2799.836, 3700.796); (2801.786, 3695.538); (2813.584, 3687.984); (2817.983, 3687.483)"
1249,"(3999.756, 1623.360); (3982.780, 1617.856); (3978.149, 1612.280); (3976.643, 1605.904); (3981.142, 1595.452); (3992.018, 1593.720); (4032.375, 1597.565); (4036.300, 1606.484); (4035.949, 1615.895); (4031.111, 1620.628); (4019.209, 1622.338)"
1250,"(3956.685, 464.300); (3956.567, 471.130); (3950.630, 469.270); (3945.092, 466.108); (3951.405, 461.252)"
1251,"(2052.887, 3950.461); (2049.928, 3958.835); (2044.137, 3954.142); (2040.571, 3946.291); (2042.517, 3931.924); (2045.361, 3924.535); (2048.839, 3927.781)"
1252,"(906.854, 993.220); (904.775, 985.634); (905.732, 982.008); (932.427, 974.304); (934.575, 977.985); (935.017, 984.006); (935.080, 1015.201)"
1253,"(3078.463, 1946.137); (3075.550, 1958.665); (3064.720, 1946.050); (3064.641, 1941.362); (3068.607, 1939.065); (3076.508, 1937.088); (3077.781, 1939.629)"
1254,"(2225.619, 597.384); (2216.598, 591.877); (2216.735, 588.672); (2218.614, 578.182); (2223.559, 573.463); (2227.635, 571.244); (2233.415, 573.091); (2237.046, 574.315); (2236.575, 584.542); (2236.094, 590.466); (2235.073, 598.502); (2230.219, 598.992)"
1255,"(720.508, 1969.462); (705.880, 2007.273); (698.980, 2006.259); (686.569, 2003.767); (683.197, 2000.018); (681.041, 1995.526); (687.391, 1968.843); (689.679, 1964.046); (703.577, 1957.877); (708.102, 1958.856); (718.766, 1963.130)"
1256,"(3423.077, 1681.215); (3382.558, 1686.853); (3371.087, 1654.985); (3368.681, 1646.443); (3371.425, 1644.272); (3413.215, 1643.504); (3422.007, 1645.135); (3428.304, 1656.872); (3428.194, 1659.916); (3426.996, 1668.673)"
1257,"(2217.310, 2092.273); (2224.359, 2076.492); (2229.744, 2076.979); (2259.531, 2094.320); (2256.679, 2098.368); (2251.337, 2102.340); (2238.184, 2102.976); (2228.163, 2100.183); (2223.207, 2098.215); (2217.834, 2095.808)"
1258,"(1395.824, 2438.091); (1393.529, 2455.140); (1335.906, 2450.585); (1320.602, 2444.263); (1328.471, 2432.226); (1334.729, 2424.602); (1344.887, 2424.999); (1386.320, 2431.960)"
1259,"(2083.889, 1731.913); (2085.823, 1741.685); (2076.108, 1745.173); (2042.829, 1750.094); (2034.467, 1751.252); (2026.199, 1748.193); (2025.328, 1744.082); (2028.498, 1732.565); (2031.032, 1723.756); (2035.304, 1719.020); (2048.614, 1712.528); (2074.885, 1723.446); (2081.736, 1726.974)"
1260,"(520.554, 1029.957); (524.153, 987.028); (526.854, 977.972); (529.657, 971.986); (533.044, 971.805); (536.663, 971.785); (553.398, 974.792); (673.988, 997.646); (691.003, 1005.090); (702.013, 1042.455); (699.272, 1069.827); (691.765, 1076.706); (686.173, 1078.851); (644.333, 1075.944); (637.544, 1074.727); (542.661, 1042.102); (527.049, 1034.994); (525.286, 1033.649)"
1261,"(2633.314, 1198.315); (2635.061, 1166.093); (2678.161, 1152.380); (2698.198, 1169.381); (2698.779, 1174.742); (2698.878, 1202.797); (2697.106, 1206.416); (2690.246, 1207.127); (2638.868, 1206.875); (2634.681, 1201.614)"
1262,"(2037.790, 1678.401); (2024.597, 1666.118); (2026.725, 1663.302); (2034.806, 1654.720); (2069.552, 1652.178); (2081.750, 1657.174); (2083.989, 1663.215); (2082.157, 1671.850); (2072.404, 1686.529); (2064.403, 1685.846)"
1263,"(2475.646, 2219.269); (2466.375, 2230.970); (2418.537, 2222.760); (2312.808, 2194.903); (2315.327, 2183.542); (2316.223, 2179.967); (2320.044, 2178.553); (2353.975, 2178.868); (2410.254, 2183.629); (2459.224, 2195.030); (2467.407, 2198.903); (2473.433, 2209.134)"
1264,"(1178.162, 811.792); (1223.356, 798.298); (1232.480, 806.422); (1237.052, 810.782); (1250.756, 854.461); (1251.190, 863.446); (1250.765, 870.598); (1249.104, 872.617); (1192.606, 887.443); (1187.130, 886.852); (1182.772, 883.307); (1180.608, 879.400); (1176.450, 870.177); (1161.198, 823.041); (1169.977, 815.156)"
1265,"(3704.511, 2176.373); (3709.229, 2171.900); (3708.737, 2177.548); (3707.385, 2182.571); (3704.686, 2180.635)"
1266,"(3337.307, 512.071); (3343.063, 505.948); (3350.608, 508.635); (3352.229, 512.751); (3351.114, 518.621); (3342.518, 516.625); (3339.366, 515.128)"
1267,"(1115.666, 1427.493); (1097.108, 1407.579); (1098.476, 1400.859); (1127.268, 1385.579); (1137.375, 1387.177); (1144.348, 1390.719); (1151.707, 1400.965); (1149.095, 1408.150); (1134.256, 1429.327); (1128.430, 1431.313); (1124.416, 1430.484)"
1268,"(3881.194, 3874.010); (3882.502, 3855.423); (3895.452, 3865.803); (3901.723, 3882.766); (3897.400, 3894.512); (3888.757, 3894.030); (3885.479, 3889.677); (3881.501, 3884.280)"
1269,"(283.164, 1564.166); (273.881, 1609.807); (262.718, 1617.650); (256.903, 1620.714); (162.990, 1652.852); (155.620, 1655.067); (141.763, 1634.952); (138.475, 1629.837); (136.933, 1618.662); (140.157, 1608.081); (208.732, 1566.589); (246.676, 1559.603); (260.622, 1558.216); (273.381, 1558.776); (278.763, 1560.056)"
1270,"(562.722, 822.794); (553.085, 810.821); (558.388, 803.168); (563.794, 795.897); (572.430, 805.656); (573.620, 810.571); (569.570, 815.268)"
1271,"(3881.284, 1884.188); (3891.376, 1875.977); (3900.915, 1880.286); (3907.853, 1889.517); (3909.346, 1894.885); (3907.890, 1899.221); (3890.947, 1911.158); (3884.669, 1900.035)"
1272,"(1042.912, 573.559); (1054.088, 575.024); (1057.666, 583.477); (1061.159, 593.500); (1060.782, 596.438); (1055.641, 599.496); (1033.408, 590.390); (1035.953, 575.350)"
1273,"(3151.298, 3378.968); (3147.577, 3375.991); (3147.165, 3373.114); (3145.437, 3355.926); (3147.746, 3355.152); (3150.611, 3354.715); (3156.077, 3354.429); (3264.039, 3359.961); (3328.932, 3364.443); (3329.852, 3369.010); (3331.820, 3379.699); (3325.856, 3380.689); (3320.653, 3381.196); (3307.474, 3381.518); (3185.156, 3383.441); (3154.758, 3380.745)"
1274,"(645.760, 1945.614); (643.784, 1958.644); (633.550, 1951.261); (633.332, 1945.435); (637.443, 1937.277); (642.240, 1938.049)"
1275,"(1440.391, 3326.742); (1435.507, 3334.521); (1433.149, 3330.071); (1432.958, 3321.746); (1433.325, 3314.115); (1436.340, 3310.547); (1439.533, 3316.721)"
1276,"(3666.257, 1034.976); (3664.680, 1045.461); (3662.231, 1046.817); (3649.851, 1045.800); (3632.521, 1043.020); (3628.402, 1039.620); (3624.974, 1035.888); (3625.562, 1027.867); (3629.818, 1024.202); (3658.219, 1030.087); (3665.098, 1033.122)"
1277,"(3375.921, 1811.235); (3368.559, 1796.128); (3370.206, 1789.007); (3374.310, 1776.405); (3379.576, 1772.440); (3395.608, 1770.109); (3403.398, 1775.727); (3402.069, 1783.177); (3400.849, 1788.984); (3390.304, 1809.583); (3386.504, 1811.891); (3381.068, 1814.637)"
1278,"(1145.012, 3385.039); (1147.023, 3370.651); (1158.576, 3377.332); (1158.531, 3379.732); (1158.275, 3386.150); (1154.118, 3399.138); (1147.113, 3395.416); (1145.367, 3391.013)"
1279,"(1513.180, 485.939); (1522.372, 482.184); (1530.584, 485.741); (1532.558, 489.173); (1531.945, 496.792); (1531.374, 503.437); (1521.619, 497.608); (1515.570, 492.782)"
1280,"(200.709, 959.328); (214.042, 963.243); (211.238, 966.545); (207.288, 966.607)"
1281,"(3262.895, 694.971); (3255.741, 694.696); (3250.349, 689.583); (3240.663, 680.177); (3241.936, 667.644); (3247.461, 663.587); (3263.655, 662.975); (3272.580, 663.322); (3275.257, 665.433); (3271.641, 675.257)"
1282,"(3528.880, 707.262); (3531.571, 703.884); (3541.323, 697.022); (3546.314, 697.522); (3559.832, 701.144); (3562.983, 707.199); (3564.562, 712.702); (3565.110, 720.277); (3560.878, 724.661); (3551.275, 726.568); (3543.364, 726.029); (3531.794, 714.862)"
1283,"(2182.521, 855.055); (2167.162, 853.220); (2159.718, 846.452); (2154.348, 840.991); (2152.592, 832.509); (2160.368, 828.397); (2169.357, 827.303); (2190.221, 832.080); (2192.882, 834.761); (2196.089, 839.864); (2196.064, 851.578)"
1284,"(3453.038, 602.392); (3457.504, 605.099); (3458.556, 607.250); (3461.110, 616.758); (3457.194, 621.452); (3446.600, 628.754); (3437.979, 631.326); (3433.115, 629.528); (3433.943, 623.960); (3436.423, 616.195); (3446.932, 604.978)"
1285,"(2001.019, 2762.062); (2014.055, 2766.278); (2005.558, 2772.622); (1993.470, 2775.032); (1994.068, 2769.192)"
1286,"(3368.925, 1611.470); (3370.116, 1608.992); (3374.647, 1606.580); (3379.949, 1604.099); (3387.893, 1607.585); (3390.296, 1610.101); (3400.777, 1622.693); (3390.937, 1622.502); (3383.813, 1620.753); (3374.599, 1615.359)"
1287,"(72.801, 2372.663); (75.600, 2366.770); (87.308, 2380.748); (89.338, 2387.368); (86.948, 2390.704); (79.528, 2391.285); (76.246, 2385.427); (73.501, 2377.975)"
1288,"(868.361, 819.452); (866.001, 845.945); (805.152, 887.242); (799.452, 884.926); (795.690, 882.727); (792.482, 879.836); (786.898, 867.861); (777.557, 840.617); (776.552, 836.000); (788.750, 829.168); (849.907, 809.186); (866.193, 810.968)"
1289,"(1100.395, 470.594); (1096.700, 460.204); (1103.521, 456.684); (1106.342, 458.255); (1104.027, 469.684)"
1290,"(2247.057, 916.214); (2233.005, 918.911); (2239.381, 909.895); (2242.594, 906.307); (2245.880, 905.266); (2249.096, 904.576); (2249.958, 907.108); (2250.987, 911.092)"
1291,"(971.284, 722.471); (969.247, 711.347); (976.381, 703.836); (985.295, 698.811); (993.237, 695.887); (1001.589, 699.834); (1006.236, 704.091); (1004.673, 720.023); (1001.649, 721.983); (988.875, 727.429); (978.495, 726.862)"
1292,"(3859.112, 1119.860); (3880.719, 1118.943); (3882.226, 1123.447); (3884.675, 1131.653); (3879.753, 1134.566); (3874.131, 1137.741); (3862.522, 1143.079); (3857.717, 1142.001); (3848.747, 1135.282); (3852.022, 1123.686)"
1293,"(2738.672, 727.098); (2728.512, 710.786); (2733.148, 707.625); (2740.099, 703.972); (2753.676, 699.469); (2759.769, 702.006); (2764.814, 712.228); (2752.129, 720.761)"
1294,"(2130.068, 1522.493); (2139.647, 1529.724); (2144.380, 1542.647); (2144.485, 1552.836); (2138.237, 1556.134); (2122.775, 1559.409); (2096.761, 1552.608); (2092.576, 1544.266); (2089.352, 1531.783); (2100.949, 1527.764); (2108.231, 1525.874); (2117.240, 1523.960); (2124.151, 1522.648)"
1295,"(3993.338, 3691.905); (4004.441, 3688.511); (4011.253, 3689.552); (4023.301, 3698.477); (4021.845, 3702.011); (4018.167, 3703.121); (4009.193, 3701.995); (3998.813, 3697.768)"
1296,"(11.856, 1971.071); (9.113, 1965.709); (11.072, 1951.950); (17.132, 1925.431); (20.779, 1922.533); (38.820, 1921.407); (44.877, 1923.511); (43.016, 1939.164); (29.519, 1970.553); (22.729, 1975.045)"
1297,"(680.772, 1141.021); (683.477, 1116.826); (704.324, 1094.432); (711.701, 1096.518); (718.186, 1104.370); (727.034, 1131.111); (727.193, 1133.074); (689.803, 1141.714); (681.467, 1142.721)"
1298,"(3781.219, 2458.680); (3760.081, 2487.335); (3746.493, 2476.764); (3721.398, 2455.759); (3722.135, 2444.494); (3726.573, 2418.377); (3733.268, 2415.820); (3768.714, 2417.718); (3780.433, 2418.537)"
1299,"(4048.975, 790.895); (4041.367, 774.274); (4061.098, 757.122); (4067.440, 752.884); (4074.019, 754.727); (4080.991, 757.736); (4082.338, 763.849); (4080.056, 770.338); (4073.665, 778.602)"
1300,"(3835.770, 662.668); (3832.677, 661.586); (3833.908, 656.372); (3835.943, 651.309); (3840.833, 650.889)"
1301,"(427.755, 747.798); (425.097, 738.543); (428.187, 726.149); (437.782, 720.765); (450.261, 720.788); (452.751, 727.014); (450.471, 741.794); (447.758, 747.257); (445.816, 751.016); (436.442, 759.009); (432.821, 755.428)"
1302,"(712.740, 545.084); (718.462, 541.450); (723.509, 542.794); (739.042, 552.051); (738.012, 556.652); (734.089, 567.376); (719.368, 566.730); (716.551, 564.874); (713.743, 556.073)"
1303,"(648.985, 3985.556); (687.049, 3976.695); (708.290, 3972.893); (731.022, 3976.209); (743.818, 3978.342); (791.686, 3988.689); (831.942, 4004.653); (835.847, 4012.362); (836.715, 4018.712); (836.431, 4022.451); (804.818, 4022.811); (688.888, 4011.089); (681.205, 4009.033); (653.377, 4001.482)"
1304,"(3997.122, 791.369); (3981.696, 777.424); (3978.094, 769.457); (3977.111, 765.128); (3976.672, 758.645); (3980.584, 756.808); (3997.923, 759.550); (4011.806, 767.882); (4013.185, 770.866); (4017.819, 788.103); (4011.667, 790.902)"
1305,"(3709.198, 493.910); (3708.051, 502.755); (3699.297, 499.445); (3691.032, 495.709); (3689.218, 491.493); (3695.461, 488.091); (3700.770, 486.014)"
1306,"(2260.334, 2067.548); (2248.886, 2049.031); (2253.176, 2039.159); (2257.550, 2033.214); (2269.886, 2028.312); (2305.105, 2043.262); (2321.503, 2059.702); (2319.820, 2062.854); (2307.125, 2084.366); (2294.289, 2096.903); (2287.148, 2102.098); (2282.537, 2102.711)"
1307,"(1865.521, 1127.104); (1865.474, 1109.577); (1866.966, 1098.524); (1868.183, 1095.843); (1897.892, 1092.606); (1900.411, 1092.997); (1910.444, 1098.745); (1918.522, 1103.984); (1919.078, 1111.646); (1914.351, 1119.149); (1893.928, 1143.480); (1890.914, 1142.910)"
1308,"(1260.512, 1079.482); (1257.290, 1068.285); (1258.599, 1055.387); (1262.483, 1048.193); (1270.515, 1043.462); (1275.839, 1041.677); (1287.933, 1042.331); (1297.946, 1043.331); (1300.988, 1053.291); (1292.824, 1066.786)"
1309,"(89.705, 798.437); (82.714, 821.479); (77.538, 822.778); (73.116, 820.940); (43.238, 807.327); (33.604, 800.099); (11.610, 772.548); (9.093, 766.189); (14.804, 761.867); (19.186, 759.115); (30.527, 754.523); (55.743, 756.986); (62.866, 761.875); (84.803, 788.442); (87.021, 792.492)"
1310,"(3920.711, 975.130); (3928.125, 993.736); (3919.286, 1010.598); (3897.890, 1015.159); (3895.625, 1014.431); (3890.209, 1011.962); (3881.142, 999.032); (3883.143, 992.109); (3886.354, 986.993); (3890.201, 984.510); (3895.378, 981.891)"
1311,"(732.570, 1206.868); (712.541, 1187.108); (726.520, 1174.392); (745.819, 1157.344); (751.900, 1155.822); (771.668, 1154.187); (774.447, 1157.720); (774.665, 1164.410); (770.425, 1176.054); (760.108, 1187.265); (742.061, 1201.186)"
1312,"(2941.100, 3476.307); (2939.697, 3511.184); (2930.221, 3507.331); (2926.391, 3501.051); (2922.255, 3494.081); (2921.151, 3490.282); (2935.081, 3474.671); (2939.190, 3473.063)"
