NO,Polygon Points
1302,"(3145.340, 2830.903); (3146.019, 2822.252); (3150.869, 2821.566); (3156.996, 2820.731); (3173.570, 2818.717); (3184.811, 2818.731); (3203.127, 2822.235); (3206.590, 2827.506); (3199.633, 2837.019); (3193.173, 2838.677); (3162.434, 2837.978); (3150.545, 2834.848)"
1303,"(1095.008, 3710.142); (1098.442, 3697.133); (1104.937, 3704.787); (1103.838, 3709.059)"
1304,"(4577.171, 1261.217); (4569.885, 1271.019); (4557.205, 1269.194); (4553.000, 1254.684); (4563.768, 1253.846); (4569.682, 1254.766); (4575.756, 1257.061)"
1305,"(7021.497, 1206.670); (7017.209, 1201.485); (7022.936, 1200.001); (7027.882, 1203.684)"
1306,"(6632.549, 1155.115); (6634.725, 1150.390); (6641.856, 1154.863); (6637.802, 1159.031)"
1307,"(4137.454, 1220.899); (4138.268, 1210.050); (4143.438, 1210.932); (4149.239, 1217.672); (4142.194, 1222.990); (4139.713, 1222.579)"
1308,"(7510.015, 1251.146); (7515.944, 1256.031); (7515.448, 1262.618); (7508.655, 1271.329); (7506.198, 1271.481); (7503.340, 1271.137); (7500.253, 1263.059); (7496.999, 1252.382); (7500.617, 1251.157); (7504.249, 1250.378)"
1309,"(1211.746, 1782.651); (1209.347, 1773.928); (1217.916, 1767.045); (1223.115, 1771.115); (1218.519, 1777.678); (1214.136, 1781.907)"
1310,"(5753.403, 3187.844); (5760.184, 3178.823); (5777.722, 3181.989); (5772.919, 3188.898); (5762.243, 3191.300)"
1311,"(4254.576, 1255.665); (4258.156, 1267.216); (4250.930, 1270.263); (4243.333, 1270.958); (4235.577, 1269.519); (4232.910, 1257.365); (4238.157, 1251.200); (4245.137, 1252.653)"
1312,"(2059.389, 3240.715); (2070.502, 3247.645); (2065.432, 3251.879); (2057.524, 3255.340); (2046.707, 3251.057); (2044.314, 3248.476); (2040.762, 3243.895); (2052.640, 3241.161)"
1313,"(5208.502, 1429.684); (5209.079, 1424.083); (5214.588, 1428.586); (5211.728, 1431.188)"
1314,"(2687.461, 2196.979); (2681.297, 2185.959); (2685.698, 2185.438); (2704.412, 2185.752); (2701.399, 2195.345); (2696.625, 2199.473); (2692.302, 2199.120)"
1315,"(5837.885, 1239.001); (5832.757, 1231.732); (5837.700, 1229.163); (5846.813, 1237.663)"
1316,"(7277.025, 1270.898); (7273.241, 1263.919); (7279.689, 1257.151); (7292.101, 1253.078); (7294.056, 1257.847); (7285.857, 1270.458)"
1317,"(5216.981, 1261.069); (5210.640, 1270.703); (5208.002, 1270.185); (5202.251, 1268.871); (5196.890, 1264.678); (5193.237, 1257.187); (5192.924, 1250.352); (5202.993, 1250.192); (5209.730, 1251.871)"
1318,"(6153.402, 1528.558); (6154.865, 1541.829); (6150.592, 1542.529); (6144.037, 1540.756); (6137.230, 1534.433); (6143.163, 1529.070)"
1319,"(2687.000, 2220.556); (2703.523, 2223.854); (2698.066, 2230.542); (2692.238, 2231.201); (2686.531, 2228.644); (2681.013, 2225.228); (2682.855, 2222.640)"
1320,"(2209.307, 2630.675); (2201.008, 2625.915); (2209.255, 2624.852); (2214.847, 2625.612)"
1321,"(4424.899, 2051.854); (4431.088, 2044.336); (4438.267, 2044.433); (4444.796, 2048.580); (4438.121, 2054.595)"
1322,"(3528.906, 2152.197); (3529.483, 2143.476); (3540.640, 2144.169); (3545.947, 2147.424); (3546.501, 2163.677); (3543.804, 2167.161)"
1323,"(5208.075, 1723.645); (5211.730, 1734.998); (5203.341, 1733.910); (5200.586, 1732.990); (5192.644, 1728.612); (5195.196, 1723.213); (5202.244, 1719.867)"
1324,"(5001.162, 1191.001); (5003.360, 1182.980); (5012.135, 1190.216); (5005.836, 1190.830)"
1325,"(4936.697, 1517.838); (4942.159, 1516.030); (4950.506, 1527.360); (4944.023, 1527.384); (4939.453, 1523.885)"
1326,"(7598.812, 2294.980); (7593.263, 2294.891); (7600.900, 2288.029); (7608.708, 2286.217)"
1327,"(6121.049, 1355.540); (6137.399, 1360.389); (6124.590, 1366.792)"
1328,"(5929.025, 1348.337); (5924.215, 1351.176); (5919.303, 1350.572); (5912.674, 1341.536); (5923.998, 1342.031)"
1329,"(6948.830, 2488.910); (6945.833, 2503.495); (6938.994, 2500.476); (6936.516, 2492.589); (6939.723, 2485.858); (6945.426, 2485.225)"
1330,"(2044.795, 3446.624); (2040.742, 3434.430); (2045.786, 3431.431); (2050.462, 3432.079); (2049.295, 3438.842); (2047.384, 3444.866)"
1331,"(6936.727, 2178.359); (6942.604, 2170.472); (6955.938, 2174.829); (6959.625, 2178.351); (6956.956, 2182.263); (6952.332, 2183.380); (6946.149, 2181.944)"
1332,"(5257.398, 2821.085); (5265.469, 2816.316); (5272.752, 2819.852); (5264.249, 2822.937)"
1333,"(4223.643, 1222.897); (4217.030, 1214.023); (4222.843, 1212.997); (4229.630, 1213.840)"
1334,"(5832.951, 1165.668); (5841.371, 1164.657); (5837.231, 1174.704); (5834.799, 1173.834)"
1335,"(579.652, 3074.376); (563.272, 3079.215); (558.049, 3075.778); (553.161, 3070.360); (558.098, 3068.452); (570.182, 3071.415)"
1336,"(5768.862, 1108.656); (5770.212, 1103.596); (5774.510, 1107.780); (5771.686, 1111.082)"
1337,"(4972.976, 1190.541); (4968.841, 1185.510); (4973.535, 1181.373); (4980.167, 1184.644); (4976.319, 1190.054)"
1338,"(7349.304, 2027.393); (7342.043, 2034.854); (7312.812, 2039.406); (7304.507, 2038.197); (7306.217, 2030.980); (7329.718, 2016.031); (7337.797, 2013.533); (7341.148, 2014.526); (7344.121, 2016.386)"
1339,"(3181.804, 2868.502); (3176.932, 2861.727); (3181.503, 2857.878); (3188.276, 2854.750); (3195.852, 2855.938); (3206.913, 2857.920); (3201.714, 2863.586); (3188.128, 2871.143)"
1340,"(2920.757, 3855.932); (2935.005, 3850.033); (2947.724, 3845.477); (2971.988, 3845.967); (2980.582, 3846.670); (2994.232, 3851.335); (2990.424, 3858.751); (2982.184, 3861.261); (2939.525, 3863.207); (2932.594, 3862.328)"
1341,"(5369.413, 1344.039); (5381.423, 1339.396); (5386.002, 1345.622); (5381.702, 1349.255); (5375.521, 1351.135); (5372.983, 1349.549)"
1342,"(4956.040, 1253.313); (4960.893, 1262.294); (4954.290, 1266.912); (4940.489, 1270.508); (4938.541, 1266.083); (4937.394, 1257.436); (4942.688, 1253.907)"
1343,"(7512.902, 2786.015); (7525.558, 2779.178); (7535.336, 2782.311); (7538.625, 2787.397); (7521.036, 2790.958)"
1344,"(4033.537, 3057.069); (4028.249, 3063.233); (4021.238, 3062.892); (4012.319, 3060.778); (4009.310, 3057.980); (4012.573, 3054.658); (4018.995, 3054.549)"
1345,"(6328.591, 3614.656); (6334.214, 3609.479); (6356.395, 3607.840); (6362.282, 3608.906); (6360.401, 3614.820); (6346.898, 3623.192); (6341.581, 3623.191); (6331.601, 3618.173)"
1346,"(7885.523, 2192.005); (7880.581, 2186.459); (7893.972, 2180.864); (7902.541, 2179.746); (7911.303, 2180.532); (7922.464, 2186.524); (7917.263, 2192.856); (7911.562, 2199.233); (7906.234, 2198.200)"
1347,"(4753.247, 3401.871); (4775.549, 3393.658); (4790.940, 3397.665); (4793.028, 3406.579); (4787.301, 3411.217); (4780.182, 3414.938); (4755.612, 3412.627); (4745.081, 3410.200); (4748.059, 3406.322)"
1348,"(3801.018, 1314.402); (3805.882, 1309.978); (3813.790, 1318.973); (3803.707, 1319.106)"
1349,"(1685.472, 3910.912); (1673.072, 3903.152); (1689.045, 3898.751); (1695.814, 3900.673); (1706.731, 3906.477)"
1350,"(6249.137, 1517.806); (6249.412, 1510.343); (6258.529, 1506.685); (6261.571, 1508.546); (6273.059, 1515.751); (6278.082, 1526.177); (6272.287, 1526.791); (6254.714, 1522.104)"
1351,"(3945.065, 2621.735); (3959.837, 2602.304); (3972.345, 2629.097); (3974.512, 2640.729); (3953.499, 2647.431)"
1352,"(7188.620, 1530.278); (7192.888, 1537.533); (7185.754, 1543.124); (7178.847, 1541.652); (7177.409, 1535.387); (7181.693, 1531.337)"
1353,"(7953.931, 1174.611); (7945.301, 1169.490); (7950.629, 1168.561)"
1354,"(6083.576, 1211.373); (6082.751, 1223.124); (6076.614, 1222.331); (6072.866, 1214.093); (6077.757, 1211.579)"
1355,"(7417.477, 1226.881); (7426.488, 1230.420); (7422.291, 1235.405); (7418.905, 1239.213)"
1356,"(5832.942, 2809.704); (5844.150, 2805.228); (5841.399, 2819.771); (5839.229, 2822.600); (5836.182, 2820.484)"
1357,"(7272.679, 1348.228); (7274.896, 1344.563); (7286.568, 1338.368); (7298.246, 1348.073); (7302.824, 1354.242); (7307.329, 1361.308); (7295.413, 1367.496); (7294.553, 1367.191); (7291.337, 1365.929); (7286.790, 1363.299); (7285.160, 1362.324); (7282.266, 1360.032); (7281.714, 1359.400)"
1358,"(5865.491, 2669.131); (5882.622, 2667.879); (5874.596, 2678.806); (5872.060, 2679.104); (5869.292, 2675.331)"
1359,"(5925.822, 2885.228); (5933.060, 2890.170); (5930.087, 2895.516); (5911.697, 2902.557); (5896.994, 2900.996); (5913.323, 2890.700); (5918.187, 2887.655)"
1360,"(7499.881, 1841.448); (7494.591, 1846.998); (7486.969, 1842.124); (7480.782, 1834.896); (7490.834, 1834.437); (7496.445, 1836.270)"
1361,"(4553.200, 1286.996); (4569.012, 1293.259); (4559.716, 1303.333); (4555.966, 1298.390)"
1362,"(7592.888, 1046.705); (7594.780, 1041.599); (7598.298, 1045.477); (7595.745, 1046.327)"
1363,"(5705.463, 2629.645); (5714.492, 2620.144); (5728.370, 2623.950); (5714.807, 2630.927)"
1364,"(3311.882, 2694.781); (3288.582, 2692.055); (3297.092, 2683.916); (3303.225, 2687.689)"
1365,"(3384.500, 2342.671); (3393.850, 2336.688); (3398.942, 2340.421); (3394.023, 2342.454)"
1366,"(3769.066, 1157.427); (3774.322, 1155.222); (3778.427, 1158.578); (3773.549, 1158.870)"
1367,"(2920.548, 3361.722); (2931.122, 3357.170); (2946.510, 3367.064); (2937.682, 3367.079); (2927.559, 3365.256)"
1368,"(2840.751, 3041.952); (2848.129, 3039.426); (2858.108, 3046.834); (2849.193, 3046.047)"
1369,"(6904.815, 1410.874); (6910.877, 1408.614); (6918.008, 1414.016); (6910.441, 1415.293)"
1370,"(2608.377, 3071.838); (2603.189, 3078.910); (2589.528, 3077.338); (2585.473, 3074.123); (2595.453, 3070.489)"
1371,"(3577.026, 1327.039); (3593.184, 1323.357); (3586.533, 1335.457)"
1372,"(7758.570, 1207.124); (7753.454, 1200.833); (7757.338, 1198.314); (7763.912, 1201.538)"
1373,"(4408.541, 1221.761); (4411.664, 1216.573); (4422.017, 1219.770); (4419.962, 1222.493); (4415.216, 1223.213)"
1374,"(7657.050, 1222.440); (7659.308, 1212.375); (7665.778, 1214.375); (7668.995, 1218.919); (7663.918, 1223.319)"
1375,"(5638.818, 1228.193); (5636.357, 1237.275); (5631.985, 1239.317); (5628.955, 1234.811); (5625.266, 1229.179); (5628.202, 1226.824)"
1376,"(7881.439, 1283.927); (7889.237, 1275.783); (7894.934, 1284.676); (7891.410, 1286.763)"
1377,"(3753.283, 1377.280); (3754.912, 1371.341); (3769.149, 1378.927); (3759.174, 1383.113)"
1378,"(7912.919, 1207.448); (7918.034, 1196.922); (7919.912, 1195.810); (7923.790, 1195.538); (7920.485, 1204.300)"
1379,"(7950.849, 1207.187); (7944.931, 1202.630); (7949.087, 1200.250); (7955.669, 1202.678)"
1380,"(7979.624, 1207.125); (7976.538, 1197.902); (7982.331, 1196.302); (7987.032, 1198.159)"
1381,"(3212.362, 1681.771); (3206.806, 1686.912); (3199.352, 1684.527); (3192.632, 1677.715); (3201.219, 1674.013); (3206.082, 1675.228)"
1382,"(8104.627, 1203.629); (8111.279, 1200.561); (8116.036, 1205.192); (8110.892, 1206.588)"
1383,"(6369.506, 2358.798); (6361.035, 2354.137); (6370.551, 2351.832); (6381.230, 2350.015)"
1384,"(7592.942, 1108.066); (7599.848, 1105.880); (7597.361, 1110.818)"
1385,"(5164.835, 1158.962); (5161.197, 1155.095); (5164.743, 1153.536); (5169.805, 1154.322)"
1386,"(5208.579, 1029.163); (5211.257, 1028.064); (5212.682, 1030.759); (5210.353, 1031.055)"
1387,"(2217.380, 3075.131); (2234.732, 3071.787); (2228.010, 3079.294)"
1388,"(5552.116, 2625.842); (5545.948, 2630.909); (5532.628, 2629.851); (5529.272, 2623.753); (5537.481, 2621.497); (5546.533, 2623.690)"
1389,"(5625.287, 3495.282); (5635.196, 3488.488); (5645.627, 3490.376); (5634.500, 3494.414)"
1390,"(7112.551, 2935.394); (7094.771, 2924.026); (7051.739, 2771.076); (7050.430, 2764.465); (7048.815, 2749.037); (7108.821, 2724.492); (7115.603, 2724.494); (7123.987, 2729.636); (7144.896, 2747.157); (7155.763, 2789.173); (7167.980, 2897.107); (7167.287, 2906.624); (7165.606, 2911.607)"
1391,"(5017.096, 1475.887); (4994.074, 1510.788); (4982.309, 1527.051); (4936.584, 1499.875); (4934.081, 1498.010); (4890.423, 1447.309); (4879.145, 1429.630); (4877.056, 1422.602); (4873.489, 1405.810); (4877.613, 1396.340); (4897.243, 1362.355); (4902.446, 1360.425); (4929.827, 1361.102); (4938.987, 1362.053); (4955.126, 1374.358); (4964.053, 1382.110); (4992.331, 1419.242); (5014.974, 1454.689)"
1392,"(6408.704, 2526.228); (6571.449, 1854.941); (6702.150, 1564.990); (6712.958, 1554.534); (6747.901, 1552.599); (6826.855, 1552.589); (6850.292, 1554.553); (6852.450, 1558.558); (6824.410, 1729.149); (6774.303, 1935.464); (6646.939, 2345.304); (6605.017, 2460.716); (6602.916, 2466.419); (6601.099, 2470.936); (6596.826, 2480.019); (6412.628, 2550.791)"
1393,"(7889.546, 2529.392); (7261.029, 2551.087); (7032.163, 2531.682); (7030.050, 2531.313); (7018.569, 2527.962); (7009.360, 2524.312); (7003.001, 2519.943); (6993.697, 2513.369); (6988.028, 2505.154); (6934.673, 2374.075); (6922.042, 2329.368); (6920.665, 2307.196); (6921.818, 2294.164); (6927.531, 2291.320); (7188.985, 2226.576); (7830.954, 2407.154); (7839.460, 2409.591); (7914.699, 2433.478); (7919.045, 2469.763); (7919.489, 2521.934); (7915.795, 2528.174)"
1394,"(5545.274, 3061.059); (5549.304, 3043.363); (5552.373, 3036.183); (5555.678, 3034.136); (5583.870, 3020.581); (5591.500, 3020.336); (5597.520, 3021.819); (5614.069, 3031.555); (5619.300, 3039.995); (5622.847, 3046.594); (5619.007, 3057.679); (5610.361, 3060.796); (5556.751, 3063.139)"
1395,"(6674.064, 4076.755); (6664.796, 4041.508); (6684.782, 3924.362); (6776.369, 3638.441); (6929.620, 3160.628); (6967.180, 3095.247); (6986.099, 3088.688); (7283.259, 3088.023); (7592.240, 3087.614); (7597.596, 3087.837); (7651.900, 3093.264); (7661.782, 3103.924); (7663.727, 3108.738); (7664.449, 3205.054); (7664.372, 3540.679); (7664.255, 4046.122); (7662.923, 4074.361); (7658.155, 4080.910); (7639.188, 4083.694); (7468.052, 4087.440); (7466.360, 4087.418); (7462.746, 4087.369); (6699.265, 4077.095); (6691.790, 4076.994); (6680.588, 4076.843)"
1396,"(7851.949, 1723.190); (7800.725, 1778.921); (7794.518, 1783.484); (7791.707, 1781.579); (7788.671, 1779.266); (7756.023, 1738.778); (7753.480, 1735.082); (7760.727, 1714.167); (7770.925, 1700.123); (7790.633, 1689.374); (7798.790, 1685.890); (7828.518, 1686.515); (7844.127, 1700.962); (7850.320, 1713.159)"
1397,"(2936.929, 3103.993); (2919.459, 3127.373); (2894.752, 3125.311); (2866.806, 3117.245); (2856.277, 3113.167); (2834.332, 3103.802); (2830.289, 3100.151); (2825.141, 3080.317); (2837.691, 3072.082); (2850.888, 3069.206); (2871.302, 3069.081); (2926.890, 3070.305); (2936.591, 3082.987)"
1398,"(4130.972, 1519.682); (4135.875, 1534.348); (4135.600, 1539.155); (4090.378, 1578.424); (4060.061, 1590.450); (4055.678, 1591.137); (4047.461, 1588.357); (4041.198, 1581.542); (4040.977, 1575.435); (4045.599, 1563.195); (4062.902, 1521.314); (4066.713, 1517.936); (4119.282, 1500.786); (4124.290, 1506.638)"
1399,"(6434.261, 2419.545); (6436.360, 2424.999); (6433.214, 2435.728); (6426.953, 2442.934); (6421.841, 2448.432); (6414.792, 2452.584); (6403.765, 2454.696); (6393.231, 2455.153); (6377.591, 2454.216); (6376.743, 2448.413); (6386.123, 2432.475); (6390.625, 2426.016); (6398.180, 2419.402); (6412.496, 2410.577); (6419.642, 2408.803)"
1400,"(2007.940, 3930.338); (2031.940, 4031.982); (2027.065, 4035.768); (2017.645, 4039.819); (1897.408, 4068.484); (1889.647, 4070.154); (1366.916, 4086.815); (1212.214, 4081.845); (1200.940, 4080.495); (1058.271, 4063.201); (1048.278, 4061.008); (1036.074, 4051.433); (1032.822, 4036.704); (1033.338, 3949.925); (1043.987, 3945.006); (1198.249, 3931.852); (1300.140, 3930.460); (2006.889, 3926.601); (2007.913, 3930.237)"
1401,"(6281.176, 1486.949); (6306.152, 1463.402); (6313.368, 1457.070); (6321.182, 1450.641); (6352.953, 1453.493); (6362.374, 1465.190); (6365.159, 1471.155); (6371.659, 1499.505); (6366.209, 1508.672); (6343.735, 1522.302); (6321.240, 1527.103); (6304.702, 1514.090); (6288.052, 1498.184); (6282.339, 1491.669)"
1402,"(5128.846, 2968.272); (5240.152, 2891.422); (5910.843, 2784.923); (5946.207, 2786.421); (5967.475, 2805.470); (5970.437, 2821.881); (5972.292, 2832.374); (5966.079, 2847.693); (5804.353, 2961.020); (5797.490, 2964.820); (5788.853, 2967.531); (5782.267, 2969.054); (5242.625, 3062.477); (5229.273, 3062.759); (5188.507, 3050.047); (5182.074, 3047.370); (5172.040, 3035.845); (5144.715, 3003.842); (5131.522, 2979.941)"
1403,"(3419.196, 2291.671); (3401.305, 2246.960); (3402.684, 2238.731); (3406.384, 2232.224); (3411.383, 2230.629); (3422.490, 2228.034); (3430.553, 2229.459); (3460.501, 2243.055); (3461.146, 2247.799); (3430.563, 2293.155); (3424.084, 2294.789)"
1404,"(7945.060, 2480.870); (7946.753, 2468.860); (7988.061, 2396.791); (8004.025, 2389.121); (8020.059, 2382.514); (8135.835, 2397.942); (8158.614, 2403.899); (8167.402, 2410.319); (8173.023, 2426.285); (8183.801, 2466.911); (8182.624, 2483.176); (8180.477, 2489.865); (8112.294, 2527.564); (8065.804, 2548.994); (8030.653, 2550.867); (8000.417, 2537.599); (7971.262, 2510.685)"
1405,"(7369.224, 1756.347); (7392.378, 1678.489); (7396.341, 1673.090); (7409.952, 1670.844); (7433.048, 1668.587); (7448.336, 1694.050); (7460.236, 1730.211); (7456.044, 1745.541); (7423.931, 1770.338); (7418.722, 1773.354); (7393.669, 1783.194); (7386.715, 1782.545); (7382.243, 1777.896)"
1406,"(1796.297, 3857.451); (1791.811, 3868.330); (1747.538, 3893.910); (1742.692, 3894.840); (1736.326, 3894.630); (1725.313, 3891.187); (1716.572, 3888.121); (1710.653, 3884.066); (1705.361, 3879.811); (1704.776, 3871.457); (1709.119, 3868.514); (1737.322, 3854.950); (1753.190, 3848.609); (1789.938, 3847.922); (1792.973, 3852.168)"
1407,"(6458.860, 1551.614); (6590.830, 1561.765); (6597.872, 1569.900); (6604.943, 1610.616); (6602.544, 1635.474); (6566.825, 1825.155); (6363.930, 2421.324); (6289.984, 2540.097); (6279.923, 2545.292); (6234.980, 2550.799); (6153.441, 2550.714); (6154.933, 2530.986); (6190.455, 2389.816); (6219.342, 2281.827); (6252.054, 2166.799); (6389.117, 1714.916); (6441.884, 1564.499); (6451.549, 1552.493)"
1408,"(7849.479, 2094.872); (7864.964, 2071.075); (7887.978, 2069.833); (7897.412, 2076.117); (7906.297, 2098.474); (7900.543, 2100.843); (7894.279, 2102.853)"
1409,"(5832.782, 2598.498); (5843.474, 2551.354); (5853.250, 2546.542); (5864.937, 2543.950); (5910.813, 2543.378); (5956.455, 2546.076); (5965.761, 2551.565); (5967.203, 2570.804); (5965.129, 2579.989); (5964.315, 2583.280); (5960.388, 2597.589); (5955.464, 2608.340); (5947.709, 2611.859); (5920.105, 2614.585); (5914.654, 2614.985); (5846.271, 2607.811); (5841.013, 2604.286)"
1410,"(187.952, 2295.360); (150.083, 2272.510); (145.828, 2267.996); (140.402, 2258.994); (137.200, 2251.494); (136.623, 2247.240); (139.333, 2244.575); (146.841, 2247.240); (163.971, 2255.256); (187.833, 2268.068); (200.523, 2275.416); (200.045, 2282.902); (193.743, 2291.611)"
1411,"(2462.118, 2582.554); (2440.636, 2543.316); (2445.569, 2536.274); (2449.610, 2534.653); (2488.030, 2542.278); (2486.060, 2577.159); (2477.237, 2583.003)"
1412,"(40.040, 2038.738); (30.834, 2036.309); (23.673, 2021.382); (8.745, 1975.776); (8.957, 1957.458); (20.331, 1938.065); (28.060, 1930.589); (418.395, 1890.449); (461.052, 1893.712); (490.298, 1897.854); (519.296, 1904.606); (525.424, 1913.142); (525.026, 1923.881); (522.911, 1934.827); (518.131, 1943.568); (452.379, 1971.327); (448.697, 1972.530); (420.877, 1980.745); (382.640, 1991.289); (239.915, 2018.079); (200.333, 2023.129)"
1413,"(3080.646, 1262.597); (3083.154, 1048.553); (3086.562, 1040.374); (3534.341, 1046.400); (3608.816, 1047.402); (3692.412, 1048.527); (3696.075, 1048.576); (3747.184, 1049.265); (3739.003, 1342.717); (3737.303, 1358.856); (3714.971, 1417.627); (3596.211, 1699.166); (3472.881, 1915.282); (3325.919, 2038.352); (3318.737, 2038.757); (3261.614, 2035.848); (3252.296, 2035.366); (3237.042, 2030.690); (3085.096, 1460.154)"
1414,"(8133.630, 3591.292); (8152.557, 3596.421); (8146.296, 3602.471); (8139.984, 3604.767); (8129.926, 3606.860); (8125.086, 3605.647); (8104.933, 3599.505); (8122.931, 3592.295)"
1415,"(5142.287, 2805.142); (5129.463, 2784.925); (5130.617, 2719.473); (5134.422, 2702.815); (5139.292, 2686.424); (5140.866, 2682.408); (5184.788, 2676.893); (5305.172, 2669.536); (5754.707, 2642.302); (5850.635, 2648.450); (5848.209, 2775.833); (5824.144, 2783.602); (5768.668, 2787.261); (5180.730, 2807.238)"
