NO,Polygon Points
1217,"(1641.374, 3091.342); (1664.278, 3061.505); (1674.611, 3056.417); (1764.515, 3057.356); (1793.422, 3057.774); (1801.310, 3058.898); (1814.041, 3061.209); (1819.216, 3062.683); (1824.432, 3064.558); (1834.543, 3080.681); (1838.146, 3090.553); (1833.927, 3091.517); (1823.041, 3092.805); (1815.002, 3093.441); (1666.388, 3094.595); (1650.251, 3093.510)"
1218,"(3837.433, 2531.022); (3836.158, 2989.490); (3835.569, 2995.701); (3834.298, 3000.925); (3723.329, 3057.346); (3712.135, 3060.693); (3698.889, 3062.712); (3624.907, 3061.379); (3616.401, 3060.174); (3605.183, 3054.852); (3598.616, 3034.841); (3592.607, 2936.007); (3599.323, 2499.267); (3599.530, 2494.092); (3600.203, 2489.083); (3643.180, 2434.813); (3647.627, 2431.767); (3682.415, 2416.146); (3688.671, 2414.067); (3703.170, 2411.214); (3729.537, 2415.031); (3766.620, 2423.768); (3819.410, 2454.627); (3831.241, 2462.733); (3835.727, 2466.042); (3837.065, 2492.084)"
1219,"(1429.104, 1718.121); (1421.312, 1843.215); (1421.126, 1844.699); (1416.767, 1846.597); (1407.367, 1846.435); (1382.255, 1845.896); (1376.056, 1845.399); (1364.647, 1842.457); (1358.241, 1817.688); (1353.461, 1790.123); (1354.704, 1418.342); (1355.369, 1365.756); (1356.135, 1351.755); (1358.298, 1335.079); (1373.292, 1334.079); (1416.992, 1346.006); (1418.852, 1351.677); (1420.078, 1368.165); (1428.405, 1481.970); (1428.479, 1486.671)"
1220,"(4050.824, 717.614); (4048.233, 751.683); (4047.892, 755.375); (4040.810, 756.714); (4034.664, 757.130); (3929.461, 759.201); (3921.803, 756.724); (3915.315, 753.133); (3913.295, 745.974); (3913.668, 732.805); (3915.406, 713.515); (3927.953, 709.547); (3976.181, 694.338); (3983.558, 693.512); (4013.196, 694.508); (4048.621, 703.626); (4050.769, 711.388)"
1221,"(4059.593, 955.288); (4082.646, 961.651); (4082.629, 972.945); (4077.358, 991.431); (4069.652, 1009.418); (4028.983, 1014.586); (3937.381, 1012.935); (3916.612, 1009.856); (3914.268, 1006.816); (3912.578, 1002.095); (3919.034, 988.497); (3937.838, 953.155); (3943.395, 946.954); (3957.998, 946.301)"
1222,"(2322.246, 855.724); (2352.618, 976.113); (2335.285, 996.154); (2329.660, 1002.350); (2314.321, 1006.906); (2269.838, 1012.326); (2230.102, 1014.800); (2210.585, 971.096); (2204.596, 953.977); (2184.620, 886.088); (2186.246, 881.535); (2198.528, 865.763); (2208.859, 859.853); (2249.322, 846.866); (2299.623, 831.030); (2309.941, 831.528); (2313.027, 835.563); (2317.627, 845.435)"
1223,"(3337.278, 1611.688); (3448.451, 1605.573); (3459.243, 1615.136); (3460.817, 1620.106); (3462.538, 1655.992); (3371.820, 2162.250); (3366.740, 2165.744); (3352.841, 2166.848); (3346.908, 2152.673); (3339.252, 2125.648); (3338.646, 2065.758)"
1224,"(2862.270, 2126.006); (2845.709, 2135.270); (2837.926, 2133.738); (2825.481, 2122.041); (2831.090, 2117.192); (2844.268, 2116.475); (2856.143, 2118.413)"
1225,"(1577.203, 2231.554); (1621.179, 2248.768); (1620.828, 2259.573); (1619.971, 2261.655); (1608.117, 2262.267); (1589.864, 2262.639); (1542.409, 2260.808); (1521.195, 2259.396); (1507.947, 2257.316); (1483.065, 2252.382); (1481.312, 2244.320); (1481.905, 2237.306); (1492.318, 2233.608)"
1226,"(3878.152, 2677.054); (3976.024, 2668.101); (3985.260, 2671.889); (3994.531, 2683.300); (3999.749, 2843.947); (4014.626, 3312.912); (4010.403, 3315.212); (4004.705, 3316.940); (3965.940, 3319.394); (3934.054, 3314.322); (3921.454, 3263.483); (3848.754, 2780.139); (3856.170, 2703.041); (3862.913, 2693.398)"
1227,"(3801.143, 4052.210); (3803.844, 4048.269); (3818.734, 4047.386); (3839.893, 4047.734); (3843.978, 4050.737); (3834.948, 4052.351); (3817.910, 4054.917); (3804.146, 4054.233)"
1228,"(3201.758, 390.568); (3197.558, 432.656); (3177.791, 437.207); (3165.988, 439.034); (3153.472, 438.228); (3147.409, 433.405); (3144.552, 426.633); (3144.828, 417.461); (3150.559, 386.312); (3153.319, 376.762); (3169.079, 370.846); (3179.557, 370.816); (3190.775, 377.554)"
1229,"(776.709, 445.731); (844.071, 424.101); (846.882, 426.285); (862.019, 479.839); (846.632, 489.827); (818.650, 499.659); (808.464, 503.166); (793.010, 503.382); (778.344, 468.433)"
1230,"(120.031, 1270.764); (10.976, 1241.818); (10.139, 1235.264); (8.888, 1221.699); (17.927, 1219.552); (119.752, 1227.351); (132.235, 1236.191); (135.158, 1241.213); (135.896, 1252.069); (133.414, 1256.303)"
1231,"(200.169, 2615.492); (75.118, 2607.524); (12.195, 2562.784); (10.681, 2551.593); (8.601, 2527.228); (13.953, 2525.198); (23.927, 2521.872); (78.897, 2537.969); (212.406, 2580.918); (219.078, 2586.191); (222.997, 2599.361); (217.642, 2604.723)"
1232,"(2315.782, 1925.609); (2333.170, 1921.085); (2350.538, 1927.471); (2355.584, 1936.292); (2352.476, 1965.417); (2346.213, 1971.517); (2341.524, 1973.652); (2330.057, 1974.881); (2315.120, 1969.765); (2313.341, 1965.849); (2313.051, 1962.636); (2314.214, 1932.162)"
1233,"(265.369, 1440.469); (275.600, 1425.781); (386.582, 1386.137); (393.952, 1385.187); (400.910, 1386.303); (406.815, 1391.196); (423.223, 1415.785); (424.632, 1425.629); (425.704, 1433.340); (421.390, 1439.902); (406.311, 1444.420); (362.187, 1457.574); (356.432, 1459.241); (282.196, 1462.986); (275.529, 1461.325); (271.589, 1459.113); (265.926, 1454.080)"
1234,"(141.895, 721.322); (141.061, 825.975); (132.944, 878.807); (123.268, 887.087); (113.268, 885.300); (42.884, 814.038); (41.332, 811.980); (36.324, 804.766); (9.492, 756.666); (15.614, 718.678); (20.573, 716.955); (136.724, 711.364); (140.417, 714.249)"
1235,"(3387.748, 2315.357); (3437.985, 2432.180); (3444.591, 2482.899); (3444.956, 2506.912); (3441.042, 2554.254); (3431.746, 2590.058); (3286.665, 2923.953); (3251.861, 2932.048); (3244.596, 2932.688); (3217.266, 2935.039); (3210.626, 2933.665); (3209.374, 2931.435); (3209.438, 2924.417); (3227.353, 2425.035); (3232.939, 2320.485); (3238.313, 2300.622); (3241.010, 2298.361); (3273.157, 2294.839); (3290.813, 2294.686); (3353.434, 2305.270)"
1236,"(2040.666, 3254.811); (2035.505, 3249.340); (2024.914, 2986.035); (2024.645, 2975.394); (2028.902, 2866.241); (2030.364, 2853.793); (2038.547, 2836.759); (2051.585, 2827.592); (2066.360, 2827.273); (2069.433, 2852.224); (2067.638, 3135.544); (2065.863, 3204.397); (2064.206, 3223.918); (2062.712, 3232.332); (2058.803, 3239.099); (2054.760, 3243.543); (2047.958, 3250.476)"
1237,"(2004.515, 1788.740); (2035.227, 1797.407); (2083.365, 2294.392); (2084.104, 2314.230); (2084.396, 2323.838); (2084.821, 2341.958); (2077.746, 2356.756); (2047.664, 2358.984); (2038.571, 2355.372); (2000.003, 2281.732); (1992.865, 2257.105); (1993.845, 1927.871); (1994.047, 1907.477); (1996.474, 1821.028); (1998.776, 1802.428); (2000.472, 1793.017)"
1238,"(3202.261, 2074.491); (3205.748, 2348.427); (3201.539, 2566.544); (3200.542, 2582.292); (3196.912, 2638.638); (3177.600, 2679.322); (3142.290, 2675.954); (3081.432, 2114.261); (3081.801, 2110.523); (3097.187, 2074.320); (3100.999, 2068.076); (3122.943, 2061.216); (3127.680, 2061.008); (3141.726, 2061.555); (3199.992, 2071.980)"
1239,"(3656.115, 1350.277); (3628.109, 1488.161); (3624.354, 1491.599); (3533.584, 1521.812); (3513.072, 1526.660); (3507.813, 1523.333); (3411.140, 1428.448); (3408.510, 1421.460); (3387.999, 1361.585); (3361.999, 1280.851); (3337.131, 1200.882); (3341.167, 1197.335); (3346.995, 1193.706); (3361.468, 1187.432); (3495.448, 1145.408); (3543.641, 1130.387); (3574.302, 1120.948); (3580.344, 1120.201); (3586.990, 1134.240); (3635.066, 1278.063); (3643.402, 1303.219); (3646.986, 1314.948); (3654.976, 1344.786)"
1240,"(264.815, 3184.639); (279.660, 3116.750); (283.974, 3098.549); (297.269, 3097.982); (551.547, 3089.978); (567.995, 3094.230); (576.303, 3098.114); (582.781, 3101.414); (591.159, 3110.051); (599.552, 3133.788); (601.419, 3142.200); (601.844, 3154.703); (596.666, 3156.579); (484.641, 3189.469); (460.688, 3191.310); (354.295, 3190.617); (309.382, 3188.917); (267.228, 3187.223)"
1241,"(1224.901, 3284.885); (1239.369, 3269.755); (1283.828, 3257.319); (1291.842, 3257.126); (1294.742, 3260.123); (1302.569, 3271.563); (1305.720, 3278.306); (1307.418, 3284.837); (1293.640, 3287.229)"
1242,"(3767.917, 3383.201); (3759.468, 3377.523); (3754.241, 3327.078); (3753.393, 3252.675); (3754.400, 3244.641); (3755.528, 3238.643); (3774.496, 3238.335); (3784.391, 3247.667); (3799.333, 3290.299); (3799.176, 3306.868); (3792.875, 3381.776)"
1243,"(784.526, 1991.711); (776.525, 1920.064); (779.536, 1616.354); (780.498, 1596.110); (782.458, 1581.430); (784.194, 1574.137); (790.239, 1567.745); (813.877, 1568.301); (822.074, 1569.919); (860.777, 1588.817); (863.548, 1599.676); (862.795, 1755.950); (862.204, 1876.427); (861.271, 2028.285); (859.167, 2032.211); (849.416, 2035.854); (838.400, 2037.527); (827.673, 2039.043); (814.213, 2036.316); (801.162, 2017.848)"
1244,"(2733.352, 2581.170); (2731.150, 2578.604); (2729.901, 2571.029); (2728.780, 2561.260); (2728.563, 2553.568); (2732.770, 2550.734); (2746.762, 2546.572); (2748.080, 2546.189); (2760.277, 2544.736); (2803.103, 2544.436); (2809.613, 2545.835); (2815.650, 2549.013); (2815.064, 2566.396); (2809.281, 2573.929); (2797.976, 2579.727); (2791.247, 2581.848); (2786.447, 2582.805); (2742.024, 2581.805)"
1245,"(1864.503, 676.252); (1867.735, 658.142); (1892.628, 648.359); (1911.124, 647.281); (1919.831, 651.448); (1922.301, 661.319); (1924.288, 680.296); (1922.921, 691.183); (1901.454, 694.739); (1878.209, 691.770); (1868.888, 686.158)"
1246,"(3720.576, 921.986); (3724.136, 833.791); (3737.185, 831.224); (3759.455, 831.940); (3783.279, 832.860); (3786.878, 834.644); (3837.202, 861.488); (3841.339, 864.363); (3843.913, 886.608); (3844.512, 894.909); (3847.732, 1004.122); (3846.982, 1010.949); (3837.964, 1014.677); (3798.396, 1012.787); (3789.323, 1012.334); (3727.004, 1006.858); (3724.753, 1004.847); (3723.946, 990.575)"
1247,"(8.571, 515.611); (11.642, 513.147); (58.196, 497.883); (70.502, 499.097); (100.838, 534.926); (131.298, 572.582); (133.351, 577.439); (144.809, 607.484); (144.313, 615.282); (133.522, 622.759); (116.338, 630.686); (40.655, 607.098); (30.411, 581.762); (9.501, 521.343)"
1248,"(1994.285, 535.212); (1997.591, 592.824); (1995.796, 603.808); (1990.047, 616.364); (1982.346, 629.866); (1971.432, 631.127); (1961.697, 631.451); (1934.305, 631.135); (1928.625, 605.595); (1932.588, 587.660); (1939.850, 555.008); (1957.748, 534.051); (1962.249, 533.806); (1973.694, 533.786)"
1249,"(1113.593, 1295.282); (1106.289, 1452.763); (1076.847, 1462.551); (1053.155, 1457.633); (1047.654, 1456.217); (1036.166, 1451.655); (1035.151, 1431.482); (1033.473, 1397.037); (1033.058, 1384.368); (1032.557, 1352.935); (1032.918, 1323.383); (1035.000, 1292.815); (1083.632, 1277.311); (1104.309, 1276.345); (1111.842, 1277.628)"
1250,"(3183.205, 308.374); (3177.067, 304.395); (3182.658, 292.410); (3187.037, 287.380); (3192.385, 283.833); (3198.912, 288.458); (3199.994, 292.232); (3194.670, 306.562); (3188.924, 311.290)"
1251,"(1239.446, 1649.141); (1220.714, 1654.751); (1214.899, 1653.878); (1210.550, 1652.729); (1169.933, 1605.123); (1163.881, 1583.140); (1161.457, 1465.291); (1166.462, 1402.636); (1196.436, 1207.853); (1204.093, 1192.837); (1206.443, 1189.115); (1222.471, 1186.108); (1230.582, 1187.808); (1237.790, 1191.874); (1281.364, 1275.117); (1285.587, 1286.228); (1241.235, 1636.598)"
1252,"(3630.955, 345.911); (3646.142, 340.050); (3657.632, 341.058); (3658.821, 350.960); (3659.245, 358.871); (3651.935, 371.181); (3649.854, 374.615); (3645.051, 373.117); (3638.945, 369.349); (3625.304, 356.505); (3626.038, 350.400)"
1253,"(1737.035, 2197.968); (1738.628, 2080.468); (1746.118, 1990.046); (1758.920, 2001.825); (1785.664, 2027.335); (1786.832, 2031.485); (1774.231, 2305.124); (1766.886, 2352.388); (1764.589, 2357.538); (1740.883, 2358.707); (1739.460, 2357.695); (1739.124, 2349.762); (1738.144, 2285.145)"
1254,"(3922.077, 3898.530); (3918.610, 3968.659); (3909.204, 4039.147); (3907.066, 4047.191); (3904.974, 4052.533); (3893.108, 4054.751); (3881.527, 4054.828); (3881.054, 4053.146); (3881.097, 4004.743); (3882.131, 3783.191); (3886.752, 3543.134); (3888.680, 3535.580); (3894.819, 3518.421); (3901.902, 3512.371); (3909.482, 3516.820); (3916.497, 3522.305); (3917.065, 3531.026); (3918.049, 3550.526); (3923.681, 3730.554); (3922.591, 3858.966)"
1255,"(223.669, 3899.803); (301.912, 3884.307); (307.242, 3884.976); (371.902, 3897.270); (374.799, 3900.241); (371.101, 3912.285); (248.952, 3926.640); (241.537, 3926.936); (211.013, 3924.017); (201.415, 3920.021); (205.405, 3915.195); (211.302, 3908.580); (216.469, 3903.862)"
1256,"(1097.124, 928.851); (1103.798, 889.207); (1108.054, 890.500); (1199.698, 929.212); (1208.164, 933.993); (1215.869, 939.467); (1210.242, 950.021); (1208.151, 951.102); (1198.900, 950.654); (1188.708, 949.622); (1121.868, 942.470); (1104.341, 938.047); (1099.800, 933.460)"
1257,"(1897.293, 1452.083); (1897.339, 1437.146); (1902.950, 1432.410); (1912.750, 1429.221); (1919.496, 1437.150); (1919.774, 1446.670); (1919.325, 1452.644); (1915.296, 1457.329); (1904.157, 1463.330); (1898.354, 1456.640)"
1258,"(566.681, 1709.995); (520.752, 1673.840); (522.255, 1668.904); (526.907, 1661.304); (532.408, 1655.691); (535.583, 1653.038); (597.530, 1650.434); (601.048, 1651.473); (612.577, 1654.896); (615.745, 1656.015); (624.371, 1665.677); (601.573, 1718.167); (596.286, 1719.081)"
1259,"(777.347, 849.358); (796.949, 855.772); (805.215, 868.696); (810.207, 882.362); (810.746, 887.068); (803.508, 886.679); (793.838, 885.583); (783.691, 876.102); (779.228, 859.439)"
1260,"(161.133, 695.297); (153.510, 692.866); (147.296, 687.077); (137.127, 673.374); (154.655, 644.814); (158.698, 639.344); (162.369, 635.195); (184.508, 619.758); (192.788, 621.282); (197.966, 625.408); (191.594, 662.826); (188.851, 668.934); (181.374, 677.459)"
1261,"(1683.591, 1210.742); (1722.587, 1220.042); (1784.430, 1647.833); (1784.667, 1650.211); (1774.060, 1652.753); (1718.247, 1654.965); (1709.508, 1654.626); (1701.024, 1652.621); (1674.340, 1539.782); (1673.554, 1528.925); (1673.138, 1479.525); (1672.891, 1442.830); (1673.779, 1289.346); (1675.266, 1235.675); (1679.304, 1221.382)"
1262,"(3920.772, 1306.611); (3913.444, 1300.370); (3928.019, 1296.606); (3954.696, 1292.004); (3984.499, 1287.246); (3989.107, 1287.765); (4037.104, 1310.565); (4037.973, 1317.491); (4033.900, 1321.875); (4024.229, 1327.670); (4009.997, 1332.332); (4003.657, 1334.074); (3999.087, 1335.074)"
1263,"(1550.522, 1900.312); (1545.001, 1911.106); (1419.544, 1894.442); (1417.286, 1889.447); (1419.830, 1885.076); (1454.047, 1837.891); (1489.842, 1821.017); (1521.800, 1820.646); (1524.257, 1821.973); (1549.010, 1888.085)"
1264,"(844.519, 1167.549); (841.142, 1149.800); (842.202, 1146.380); (851.912, 1138.472); (918.867, 1114.745); (959.155, 1106.990); (962.698, 1107.796); (972.691, 1113.210); (995.850, 1127.322); (1001.754, 1131.047); (1005.785, 1136.643); (1018.462, 1160.661); (1020.144, 1167.536); (1012.162, 1182.091); (1006.168, 1185.832); (980.508, 1191.794); (860.352, 1206.902)"
1265,"(3320.720, 2891.511); (3332.077, 2930.187); (3319.987, 2932.831); (3317.407, 2933.321); (3308.957, 2934.594); (3304.624, 2932.622); (3310.997, 2884.795); (3312.051, 2880.912)"
1266,"(3246.465, 1104.551); (3241.134, 1089.723); (3246.797, 1086.172); (3277.220, 1091.596); (3283.095, 1095.188); (3284.482, 1098.684); (3283.492, 1108.622); (3282.862, 1110.988); (3271.256, 1111.267); (3260.965, 1110.067); (3252.237, 1107.765)"
1267,"(1998.579, 430.687); (2013.651, 430.641); (2024.153, 432.792); (2039.334, 438.131); (2046.189, 441.285); (2047.905, 455.947); (2045.723, 462.263); (2029.803, 496.265); (2025.124, 500.226); (2004.334, 503.221); (1997.647, 500.366); (1993.253, 481.840); (1992.943, 475.375); (1993.288, 463.101)"
1268,"(1129.602, 983.050); (1129.060, 971.622); (1138.655, 964.147); (1153.533, 962.968); (1159.920, 964.778); (1160.989, 969.675); (1160.290, 976.421)"
1269,"(3953.115, 3381.162); (3944.888, 3363.711); (3948.399, 3359.959); (3958.102, 3355.834); (3969.112, 3353.068); (4001.492, 3349.374); (4026.429, 3348.884); (4029.560, 3358.792); (4019.983, 3362.414); (3959.067, 3382.531)"
1270,"(1869.487, 631.302); (1819.279, 629.762); (1806.377, 599.923); (1802.993, 566.101); (1801.449, 537.700); (1820.287, 533.819); (1872.986, 544.333); (1881.493, 558.635); (1912.311, 623.552); (1909.890, 627.686); (1904.487, 629.135)"
1271,"(2488.861, 2360.905); (2501.559, 2357.924); (2524.700, 2358.958); (2528.650, 2359.404); (2531.519, 2359.933); (2555.276, 2364.574); (2599.395, 2376.694); (2602.068, 2378.754); (2601.691, 2384.897); (2595.686, 2389.332); (2578.486, 2390.749); (2570.291, 2391.339); (2494.732, 2381.886); (2479.917, 2378.971); (2472.602, 2373.325); (2479.446, 2366.801); (2483.677, 2363.707)"
1272,"(2915.077, 3124.937); (2903.237, 3127.351); (2889.380, 3118.277); (2857.330, 3090.656); (2863.244, 3086.720); (2873.962, 3092.351)"
1273,"(2417.160, 2999.135); (2356.490, 2993.984); (2351.452, 2989.901); (2345.123, 2979.175); (2351.942, 2978.300); (2402.406, 2976.215); (2415.339, 2978.790); (2421.519, 2982.850); (2428.690, 2989.509); (2426.747, 2998.587)"
1274,"(232.843, 661.292); (233.824, 656.024); (236.023, 648.444); (237.367, 645.035); (253.616, 646.079); (260.288, 646.515); (255.399, 655.969); (249.554, 660.949); (238.619, 662.559)"
1275,"(2286.138, 3348.041); (2281.294, 3310.926); (2289.516, 3305.169); (2294.885, 3302.286); (2299.997, 3304.161); (2303.185, 3308.532); (2306.456, 3313.395); (2300.599, 3334.606); (2296.982, 3340.923); (2292.616, 3346.829); (2289.527, 3350.754)"
1276,"(3465.375, 753.616); (3473.769, 698.832); (3478.986, 696.361); (3513.901, 688.490); (3597.029, 691.303); (3598.286, 694.331); (3598.333, 701.163); (3576.499, 740.077); (3574.220, 741.845); (3535.514, 749.780); (3523.508, 751.791); (3468.014, 758.893)"
1277,"(2795.887, 1484.734); (2793.388, 1475.270); (2806.030, 1459.029); (2813.881, 1459.711); (2815.922, 1465.412); (2819.747, 1479.187); (2817.978, 1490.032); (2814.855, 1493.534); (2801.572, 1495.210)"
1278,"(9.493, 2497.277); (17.405, 2493.871); (24.585, 2494.925); (31.515, 2498.187); (33.895, 2503.111); (21.717, 2503.077); (14.258, 2502.902)"
1279,"(1209.533, 3950.191); (1199.239, 3959.182); (1193.178, 3946.508); (1193.071, 3940.044); (1194.291, 3929.703); (1206.062, 3918.728); (1207.542, 3931.331)"
1280,"(1641.432, 3171.651); (1650.459, 3160.462); (1660.014, 3164.329); (1661.835, 3170.301); (1644.819, 3174.669)"
1281,"(4029.214, 2945.028); (4025.151, 2950.997); (4025.844, 2940.048); (4030.145, 2938.362)"
1282,"(3179.122, 1386.080); (3176.820, 1375.927); (3177.023, 1372.190); (3190.099, 1372.750); (3192.795, 1379.651); (3197.086, 1391.387); (3195.398, 1398.629); (3186.784, 1398.698); (3184.828, 1396.168)"
1283,"(1122.811, 3319.308); (1217.721, 3309.773); (1235.808, 3311.079); (1250.285, 3314.125); (1254.137, 3315.089); (1258.331, 3317.713); (1279.082, 3334.353); (1284.077, 3345.214); (1273.313, 3347.527); (1268.238, 3347.995); (1220.176, 3349.394); (1114.058, 3351.317); (1098.420, 3348.940); (1097.060, 3347.407); (1098.235, 3345.477)"
1284,"(11.720, 1197.443); (8.889, 1192.807); (8.999, 1185.533); (13.111, 1179.010); (35.964, 1180.554); (59.360, 1183.580); (58.405, 1196.403); (56.058, 1201.831); (47.264, 1206.802)"
1285,"(2606.151, 487.238); (2601.040, 475.136); (2603.688, 473.547); (2612.073, 477.258); (2612.837, 481.138)"
1286,"(3265.866, 3134.377); (3257.196, 3142.911); (3257.868, 3121.313); (3263.055, 3118.284)"
1287,"(2952.611, 691.605); (2958.676, 608.407); (2960.770, 606.148); (2992.775, 596.679); (3031.469, 590.457); (3041.563, 596.187); (3051.744, 603.400); (3058.286, 617.347); (3060.015, 625.141); (3065.499, 650.672); (3064.406, 657.117); (3061.350, 662.263); (3043.355, 675.931); (3039.178, 677.353); (3027.719, 680.636); (3020.499, 682.220); (2961.259, 694.292); (2955.691, 694.593)"
