NO,Polygon Points
1064,"(6745.375, 3112.228); (6726.574, 3127.304); (6705.515, 3113.056); (6671.663, 3088.364); (6664.921, 3067.382); (6669.230, 3058.193); (6677.044, 3045.138); (6680.912, 3041.396); (6697.277, 3045.588); (6701.549, 3051.313)"
1065,"(6249.242, 3596.051); (6239.367, 3606.768); (6224.364, 3602.823); (6219.857, 3597.654); (6217.484, 3592.796); (6224.333, 3590.288)"
1066,"(6056.571, 1676.647); (6060.352, 1671.252); (6072.864, 1658.928); (6077.204, 1656.010); (6088.220, 1656.780); (6093.109, 1667.454); (6094.067, 1674.267); (6089.674, 1679.796); (6072.766, 1687.303); (6067.587, 1686.568)"
1067,"(3343.914, 1087.869); (3348.845, 1091.654); (3344.901, 1094.052); (3336.879, 1095.053); (3338.082, 1089.793)"
1068,"(2364.081, 3142.876); (2379.352, 3165.888); (2379.110, 3171.755); (2375.250, 3179.292); (2370.471, 3183.870); (2355.498, 3190.954); (2350.869, 3186.606); (2344.651, 3178.732); (2344.622, 3156.325); (2355.731, 3141.852)"
1069,"(6590.657, 2262.976); (6572.605, 2256.717); (6569.974, 2249.834); (6569.253, 2246.444); (6573.166, 2241.404); (6577.467, 2238.234); (6590.289, 2239.078); (6609.232, 2247.098); (6610.714, 2257.262); (6601.208, 2262.308); (6596.058, 2262.710)"
1070,"(6666.701, 3219.475); (6685.386, 3191.355); (6700.564, 3195.653); (6706.102, 3199.750); (6707.279, 3205.392); (6704.701, 3222.953); (6691.757, 3244.397); (6687.082, 3250.658); (6675.987, 3255.083); (6667.895, 3248.959); (6664.775, 3243.028); (6664.837, 3225.110)"
1071,"(7922.423, 3158.254); (7912.632, 3121.125); (7914.136, 3116.899); (7930.621, 3121.957); (7937.177, 3124.709); (7943.517, 3140.072); (7945.297, 3149.187); (7941.919, 3155.978); (7935.760, 3158.398); (7930.946, 3158.850); (7927.699, 3158.903)"
1072,"(6380.086, 3941.675); (6386.571, 3938.646); (6402.003, 3977.214); (6403.723, 3985.863); (6397.918, 3990.618); (6391.180, 3991.271); (6387.196, 3986.333); (6381.189, 3978.254); (6377.219, 3965.826); (6378.452, 3954.859)"
1073,"(7368.586, 3957.671); (7370.581, 3896.422); (7394.474, 3868.783); (7398.185, 3865.837); (7401.159, 3863.717); (7413.831, 3867.752); (7416.309, 3871.652); (7417.507, 3874.317); (7420.814, 3891.477); (7428.150, 3936.225); (7409.871, 3998.417); (7405.901, 4009.854); (7386.481, 4021.136); (7380.648, 4023.401); (7375.231, 4022.470); (7372.297, 4021.769); (7371.712, 4012.718)"
1074,"(2706.061, 2920.166); (2697.488, 2912.997); (2701.678, 2905.475); (2730.706, 2868.458); (2779.753, 2824.741); (2790.606, 2828.382); (2808.509, 2845.615); (2806.042, 2866.990); (2761.485, 2929.037); (2747.982, 2935.471); (2741.784, 2934.615)"
1075,"(2120.878, 2462.525); (2152.115, 2440.575); (2168.347, 2442.773); (2176.126, 2444.643); (2178.211, 2448.089); (2182.359, 2456.664); (2178.588, 2466.940); (2175.456, 2471.423); (2152.686, 2485.567); (2147.060, 2486.959); (2124.091, 2481.298)"
1076,"(7991.100, 3632.281); (7985.908, 3639.307); (7967.077, 3637.718); (7960.543, 3628.560); (7967.413, 3627.287); (7984.556, 3626.476)"
1077,"(7944.801, 1540.220); (7945.208, 1521.901); (7965.547, 1510.870); (7977.553, 1505.593); (8019.034, 1498.119); (8042.735, 1497.566); (8045.691, 1531.246); (8041.289, 1543.357); (8022.583, 1560.344); (7985.184, 1590.143); (7977.450, 1590.772); (7967.488, 1591.255); (7956.922, 1584.622); (7953.937, 1579.337); (7948.237, 1563.181)"
1078,"(2972.620, 2059.749); (2989.310, 2063.020); (2987.253, 2067.538); (2979.116, 2071.367); (2970.728, 2066.487); (2969.416, 2062.914); (2970.758, 2061.537)"
1079,"(3049.288, 2899.690); (3049.556, 2888.305); (3052.670, 2882.491); (3055.518, 2878.104); (3059.721, 2883.635); (3063.395, 2889.627); (3065.932, 2894.913); (3064.226, 2899.404); (3061.381, 2902.500); (3053.608, 2901.498)"
1080,"(6256.425, 1447.146); (6249.110, 1446.129); (6257.354, 1443.031); (6259.373, 1444.025)"
1081,"(3311.143, 2646.689); (3305.276, 2642.819); (3312.613, 2633.126); (3314.931, 2632.385); (3321.131, 2638.947); (3321.405, 2641.789)"
1082,"(2872.958, 2801.898); (2874.633, 2787.666); (2879.056, 2789.032); (2885.971, 2802.130); (2884.167, 2806.969); (2880.197, 2805.939)"
1083,"(1033.071, 1159.472); (1037.065, 1146.771); (1042.459, 1148.831); (1038.472, 1154.786)"
1084,"(2310.428, 3655.221); (2301.184, 3653.271); (2297.965, 3648.943); (2297.448, 3644.213); (2308.260, 3644.269); (2322.918, 3647.940); (2316.072, 3652.271)"
1085,"(4918.248, 1119.135); (4933.794, 1124.077); (4933.010, 1135.306); (4928.116, 1143.234); (4909.415, 1141.718); (4904.790, 1137.664); (4905.532, 1134.073); (4909.306, 1127.424); (4911.990, 1123.219)"
1086,"(6174.483, 1398.907); (6169.412, 1388.263); (6176.762, 1388.711); (6182.908, 1390.505); (6179.035, 1395.841)"
1087,"(1600.469, 3783.512); (1622.910, 3788.338); (1617.435, 3799.086); (1610.460, 3799.093); (1581.820, 3792.354); (1577.478, 3790.988); (1588.684, 3784.459)"
1088,"(3252.120, 1894.621); (3241.276, 1885.492); (3250.869, 1885.747); (3260.049, 1887.725)"
1089,"(7161.983, 2807.316); (7151.676, 2805.920); (7146.046, 2797.096); (7144.841, 2788.932); (7146.289, 2784.187); (7160.228, 2770.533); (7165.665, 2766.020); (7168.142, 2767.326); (7174.541, 2778.837); (7171.278, 2806.608)"
1090,"(5629.723, 2054.505); (5624.821, 2053.794); (5628.171, 2048.543); (5638.843, 2048.535)"
1091,"(3572.851, 4087.248); (3566.898, 4086.270); (3562.196, 4063.014); (3561.429, 4050.828); (3565.556, 4046.961); (3577.699, 4040.943); (3584.909, 4041.146); (3587.914, 4042.669); (3589.237, 4047.955); (3581.141, 4082.515)"
1092,"(2376.953, 2356.407); (2377.571, 2323.517); (2423.059, 2268.075); (2433.736, 2261.291); (2442.150, 2260.068); (2445.988, 2267.222); (2453.011, 2284.042); (2449.248, 2314.605); (2446.069, 2323.713); (2394.669, 2359.459); (2381.229, 2358.738)"
1093,"(7365.626, 3265.122); (7355.693, 3271.231); (7353.817, 3266.211); (7352.664, 3254.513); (7357.173, 3257.377)"
1094,"(6164.947, 2310.375); (6170.679, 2313.599); (6158.576, 2327.361); (6153.198, 2324.833); (6154.000, 2316.213)"
1095,"(5904.776, 951.311); (5897.195, 950.115); (5898.332, 946.678); (5904.878, 945.157)"
1096,"(6526.819, 1107.263); (6513.751, 1134.210); (6506.596, 1143.051); (6500.824, 1142.941); (6488.071, 1138.402); (6481.578, 1126.555); (6477.419, 1111.930); (6473.187, 1092.279); (6491.971, 1083.842); (6497.415, 1083.603); (6521.605, 1102.065)"
1097,"(7372.380, 3239.463); (7369.026, 3227.900); (7397.633, 3183.131); (7437.423, 3170.099); (7516.615, 3169.519); (7522.126, 3172.743); (7527.343, 3176.620); (7526.600, 3182.954); (7517.081, 3205.085); (7430.536, 3247.515); (7398.806, 3254.988); (7393.582, 3255.280); (7384.245, 3249.394)"
1098,"(2922.701, 2069.229); (2920.996, 2056.342); (2923.877, 2052.371); (2927.369, 2049.594); (2945.154, 2054.492); (2951.924, 2057.755); (2948.152, 2065.069); (2930.905, 2070.635); (2926.847, 2069.957)"
1099,"(1041.993, 1077.190); (1032.745, 1068.835); (1033.603, 1065.882); (1036.514, 1063.802); (1045.809, 1058.148); (1053.088, 1057.435); (1060.165, 1073.159); (1060.210, 1077.512); (1053.092, 1078.593)"
1100,"(2005.934, 1495.363); (1993.262, 1482.626); (1995.847, 1476.782); (2004.061, 1470.718); (2015.193, 1469.359); (2020.714, 1472.279); (2024.952, 1475.268); (2026.049, 1478.649); (2027.456, 1484.190); (2025.420, 1488.924)"
1101,"(5480.884, 1159.362); (5494.008, 1154.337); (5500.252, 1166.573); (5499.890, 1172.280); (5492.939, 1174.671); (5485.044, 1174.214); (5480.960, 1166.802)"
1102,"(4856.913, 868.406); (4859.611, 864.627); (4861.809, 869.483); (4859.851, 871.149)"
1103,"(6793.013, 2053.838); (6799.431, 2052.494); (6840.978, 2069.065); (6850.942, 2073.965); (6842.778, 2098.264); (6830.027, 2102.682); (6812.958, 2100.082); (6808.650, 2096.461); (6805.132, 2090.378); (6794.157, 2062.794); (6793.530, 2059.242)"
1104,"(2571.273, 897.576); (2575.257, 893.769); (2633.960, 894.814); (2656.416, 896.590); (2664.773, 898.070); (2676.955, 901.481); (2684.454, 905.025); (2689.026, 910.129); (2689.388, 917.577); (2685.597, 931.395); (2636.059, 1011.372); (2631.488, 1014.576); (2595.921, 1010.797); (2592.151, 1008.638); (2568.905, 981.931); (2570.736, 913.370)"
1105,"(1426.287, 1238.644); (1418.065, 1234.390); (1416.932, 1222.833); (1416.522, 1217.541); (1418.641, 1212.885); (1423.885, 1211.420); (1448.467, 1205.425); (1451.407, 1209.322); (1452.112, 1215.023); (1439.127, 1231.424); (1433.308, 1236.983)"
1106,"(7378.281, 1186.387); (7376.465, 1200.688); (7368.466, 1204.639); (7357.129, 1206.383); (7348.045, 1206.585); (7325.588, 1191.558); (7316.091, 1183.742); (7307.249, 1172.025); (7305.291, 1165.991); (7305.216, 1160.629); (7308.444, 1156.278); (7316.524, 1146.506); (7318.782, 1144.711); (7339.016, 1148.881); (7350.156, 1154.752); (7368.859, 1169.939); (7373.199, 1176.914)"
1107,"(5451.507, 1037.438); (5454.549, 1065.929); (5445.705, 1077.265); (5435.022, 1078.806); (5410.906, 1074.075); (5401.059, 1070.062); (5396.367, 1067.546); (5389.282, 1061.153); (5384.982, 1055.171); (5386.314, 1049.128); (5396.282, 1016.516); (5403.938, 1011.279); (5413.356, 1010.347); (5433.252, 1024.158)"
1108,"(1867.574, 1118.469); (1864.788, 1100.891); (1866.422, 1091.861); (1871.912, 1086.375); (1876.829, 1083.128); (1883.424, 1082.264); (1910.062, 1083.435); (1914.119, 1086.465); (1909.631, 1107.012); (1899.553, 1133.114); (1893.815, 1140.893); (1886.170, 1143.039); (1878.948, 1138.690); (1871.548, 1125.769)"
1109,"(6078.513, 1591.104); (6056.939, 1563.702); (6062.838, 1555.182); (6084.228, 1552.834); (6092.309, 1556.806); (6097.352, 1564.021); (6100.112, 1576.833); (6097.350, 1581.689)"
1110,"(5385.104, 2219.625); (5398.179, 2204.613); (5410.077, 2195.224); (5417.169, 2195.318); (5427.550, 2195.958); (5436.198, 2209.466); (5433.801, 2221.896); (5431.837, 2227.180); (5405.147, 2230.716); (5397.748, 2230.429); (5387.810, 2229.372)"
1111,"(7145.966, 2473.193); (7144.981, 2466.418); (7155.606, 2455.243); (7161.813, 2450.890); (7179.490, 2445.818); (7181.035, 2454.252); (7180.547, 2475.860); (7178.039, 2480.902); (7173.021, 2486.837)"
1112,"(6543.134, 1207.016); (6536.926, 1151.917); (6547.123, 1139.517); (6561.711, 1126.808); (6583.375, 1126.727); (6589.660, 1131.446); (6597.386, 1140.018); (6599.548, 1164.523); (6595.633, 1178.059); (6592.042, 1185.175); (6565.092, 1201.443); (6555.776, 1205.620)"
1113,"(2001.482, 1047.128); (1992.759, 1041.404); (1997.034, 1028.700); (2005.388, 1029.570); (2010.682, 1030.499); (2010.354, 1037.180); (2008.965, 1043.553)"
1114,"(2866.939, 956.347); (2885.111, 972.244); (2881.516, 995.508); (2870.896, 1003.231); (2843.194, 1015.443); (2826.937, 1006.136); (2825.101, 998.624); (2826.117, 994.363); (2829.748, 982.787); (2842.158, 968.106); (2852.529, 955.996); (2859.040, 953.658)"
1115,"(8169.288, 3286.995); (8177.513, 3280.818); (8179.766, 3284.182); (8182.684, 3288.817); (8179.193, 3299.600); (8170.659, 3302.893); (8169.716, 3295.131)"
1116,"(2041.566, 1315.000); (2017.241, 1335.489); (2005.317, 1330.536); (1992.951, 1318.355); (1992.910, 1311.042); (1999.349, 1295.922); (2003.461, 1286.964); (2007.437, 1279.757); (2029.399, 1277.182); (2035.702, 1277.649); (2039.413, 1290.234); (2040.756, 1303.630)"
1117,"(7576.849, 948.326); (7584.861, 943.244); (7583.416, 951.140)"
1118,"(1581.600, 1075.235); (1576.914, 1065.247); (1581.987, 1057.569); (1589.940, 1053.686); (1595.640, 1052.062); (1598.879, 1052.592); (1602.462, 1059.513); (1602.387, 1065.723); (1593.246, 1079.058); (1589.103, 1079.083)"
1119,"(2043.449, 1932.772); (2035.867, 1942.865); (2026.573, 1942.909); (2025.388, 1936.200); (2029.778, 1929.087); (2034.749, 1922.312); (2039.871, 1924.927)"
1120,"(6633.401, 1183.129); (6643.328, 1177.579); (6650.857, 1175.641); (6656.329, 1180.365); (6657.905, 1185.784); (6658.876, 1204.239); (6657.297, 1207.406); (6644.508, 1204.214); (6637.629, 1191.768)"
1121,"(7543.730, 3538.343); (7552.262, 3545.080); (7550.569, 3552.810); (7540.878, 3568.376); (7535.836, 3572.987); (7530.434, 3574.544); (7528.957, 3567.315); (7529.513, 3550.188); (7530.731, 3542.493)"
1122,"(2440.908, 2172.395); (2444.115, 2170.566); (2448.803, 2173.665); (2454.836, 2178.649); (2457.060, 2183.492); (2441.993, 2176.955)"
1123,"(1000.674, 2653.301); (1015.864, 2643.415); (1023.791, 2661.464); (1025.487, 2679.264); (1013.216, 2675.664); (1004.724, 2668.879)"
1124,"(2537.329, 3127.288); (2543.681, 3106.988); (2551.864, 3111.083); (2553.465, 3122.067); (2541.879, 3127.377)"
1125,"(5149.963, 3543.212); (5129.331, 3529.853); (5130.470, 3525.640); (5137.461, 3522.134); (5149.283, 3524.919); (5161.788, 3529.570); (5172.954, 3533.863); (5174.483, 3538.237)"
1126,"(2976.728, 2788.609); (2966.616, 2791.350); (2958.137, 2785.862); (2953.125, 2780.792); (2960.151, 2780.650); (2966.404, 2781.088)"
1127,"(4095.204, 2661.381); (4093.559, 2663.480); (4090.410, 2659.736); (4089.083, 2648.588); (4094.897, 2650.433)"
1128,"(6060.843, 2157.005); (6062.262, 2163.837); (6049.108, 2167.450); (6041.395, 2166.141); (6042.799, 2160.581); (6050.434, 2156.951)"
1129,"(7473.750, 3132.327); (7481.430, 3134.858); (7468.565, 3159.147); (7465.356, 3152.121); (7468.507, 3140.077)"
1130,"(2152.916, 2541.306); (2154.899, 2535.583); (2163.122, 2532.724); (2164.978, 2534.542); (2161.412, 2543.246); (2157.937, 2550.829); (2153.773, 2547.866)"
1131,"(5814.266, 1184.168); (5801.055, 1191.051); (5804.707, 1182.648)"
1132,"(6809.123, 3090.922); (6830.624, 3081.593); (6832.984, 3091.096); (6826.097, 3095.049)"
1133,"(3508.299, 1029.845); (3521.019, 1051.178); (3510.682, 1061.575); (3498.360, 1073.357); (3492.309, 1078.717); (3488.724, 1078.513); (3465.383, 1053.087); (3470.885, 1041.950); (3484.851, 1024.685); (3490.436, 1021.506); (3499.716, 1019.648); (3504.421, 1024.556)"
1134,"(3596.829, 3086.075); (3587.511, 3095.184); (3582.469, 3092.744); (3576.931, 3083.465); (3580.893, 3082.047); (3592.212, 3082.947)"
1135,"(5227.153, 3338.270); (5235.650, 3341.536); (5232.759, 3350.732); (5229.749, 3351.450); (5225.683, 3350.199); (5214.302, 3345.015); (5208.559, 3341.431); (5214.224, 3339.605)"
1136,"(8168.564, 1159.442); (8174.038, 1151.173); (8181.136, 1153.869); (8176.514, 1158.815)"
1137,"(5235.398, 1142.856); (5224.808, 1134.460); (5232.729, 1130.830); (5236.925, 1132.418); (5236.689, 1136.672)"
1138,"(2547.827, 3671.044); (2537.203, 3656.589); (2564.551, 3656.348); (2565.448, 3665.841)"
1139,"(7772.885, 965.520); (7769.196, 966.588); (7773.028, 964.133); (7777.012, 962.988)"
1140,"(4648.921, 1148.566); (4660.384, 1146.167); (4660.514, 1157.835); (4650.722, 1158.974); (4649.009, 1154.319)"
1141,"(2968.620, 989.580); (2976.728, 989.967); (2971.714, 999.045)"
1142,"(7981.765, 1142.965); (7977.214, 1135.979); (7980.133, 1134.602); (7989.421, 1132.812); (7984.134, 1142.345)"
1143,"(8173.666, 3526.888); (8169.393, 3517.934); (8172.250, 3512.179); (8176.789, 3508.850); (8177.981, 3517.159)"
1144,"(7152.286, 3549.936); (7152.253, 4060.041); (7148.767, 4071.680); (7140.294, 4087.006); (7117.795, 4086.703); (7071.564, 4086.081); (6995.147, 4085.053); (6760.058, 4081.889); (6702.965, 4081.121); (6677.804, 4080.782); (6671.008, 4080.691); (6669.216, 4080.667); (6327.869, 3946.927); (6153.327, 3759.867); (6152.676, 3694.809); (6154.877, 3595.512); (6155.620, 3571.705); (6158.227, 3564.475); (6366.164, 3472.239); (6534.947, 3464.959); (6657.779, 3473.061); (7055.355, 3508.532); (7123.846, 3523.054); (7146.151, 3530.023); (7149.346, 3539.098)"
1145,"(2562.474, 3268.125); (2519.774, 3310.653); (2512.846, 3315.040); (2462.610, 3318.475); (2452.826, 3318.958); (2442.863, 3316.449); (2421.300, 3310.594); (2386.077, 3294.274); (2382.671, 3291.038); (2379.345, 3285.157); (2377.374, 3281.489); (2381.543, 3277.772); (2387.884, 3272.999); (2439.625, 3253.405); (2499.043, 3235.628); (2531.811, 3225.893); (2547.247, 3223.577); (2559.882, 3225.605); (2565.659, 3231.171); (2563.398, 3261.351)"
1146,"(6411.820, 2473.627); (6409.070, 2430.969); (6415.012, 2414.527); (6422.037, 2407.232); (6434.809, 2395.331); (6444.651, 2400.001); (6510.696, 2432.514); (6524.044, 2451.200); (6517.359, 2470.139); (6495.737, 2486.722); (6443.053, 2483.987)"
1147,"(1475.889, 2166.818); (1420.442, 2117.654); (1417.984, 2090.052); (1417.087, 2039.059); (1421.385, 2033.641); (1427.138, 2026.480); (1431.682, 2022.651); (1446.540, 2017.253); (1451.803, 2015.403); (1458.112, 2014.508); (1488.629, 2010.233); (1561.700, 2044.039); (1599.835, 2066.631); (1604.735, 2081.031); (1605.939, 2087.002); (1478.579, 2165.310)"
1148,"(6237.580, 1974.359); (6252.009, 2004.805); (6240.699, 2032.909); (6224.965, 2039.385); (6155.726, 1997.401); (6154.304, 1994.441); (6153.052, 1975.564); (6154.643, 1968.484); (6182.541, 1934.726); (6191.437, 1932.001); (6199.429, 1930.677)"
1149,"(5927.948, 962.664); (5897.409, 848.349); (5962.416, 806.940); (6097.673, 783.355); (6278.364, 796.129); (6326.296, 800.929); (6375.513, 808.221); (6388.892, 813.746); (6427.075, 833.089); (6450.273, 845.935); (6463.978, 855.974); (6462.899, 874.427); (6462.795, 876.116); (6462.605, 878.815); (6453.925, 996.170); (6452.348, 1013.454); (6448.439, 1014.336); (6436.122, 1014.693); (5994.989, 979.778); (5987.437, 978.561); (5930.055, 967.339)"
1150,"(3592.711, 1987.673); (3596.970, 1974.766); (3605.280, 1967.253); (3613.634, 1967.012); (3695.234, 1968.580); (3703.009, 1969.200); (3705.310, 1981.967); (3701.528, 1992.243); (3682.983, 2030.910); (3675.403, 2037.052); (3669.867, 2039.406); (3662.055, 2038.328); (3655.701, 2034.380); (3611.975, 2004.755); (3608.658, 2002.382)"
1151,"(6447.203, 1485.797); (6429.574, 1518.544); (6419.359, 1526.540); (6413.467, 1527.473); (6400.888, 1520.134); (6354.953, 1479.026); (6349.280, 1471.163); (6347.296, 1466.290); (6345.310, 1457.934); (6351.892, 1442.626); (6354.178, 1442.701); (6366.917, 1445.056); (6377.594, 1448.578); (6430.456, 1469.750); (6441.269, 1474.787); (6446.776, 1479.801)"
1152,"(8168.220, 1738.511); (8097.932, 2026.427); (8094.806, 2039.217); (8093.913, 2039.205); (7763.133, 2034.754); (7689.324, 2033.760); (7688.530, 2033.750); (7690.249, 1905.963); (7694.101, 1619.753); (7694.534, 1587.578); (7694.585, 1583.772); (8125.584, 1562.273); (8135.238, 1563.075); (8142.293, 1568.277); (8146.482, 1574.842)"
1153,"(8139.914, 2809.800); (8169.282, 2892.485); (8160.780, 2917.360); (8158.685, 2920.968); (8001.966, 2934.828); (7978.519, 2933.500); (7961.599, 2929.136); (7960.031, 2927.478); (7945.533, 2883.293); (7945.479, 2868.731); (7945.534, 2861.670); (7946.856, 2854.174); (7958.311, 2832.095); (7966.322, 2819.368); (7970.467, 2814.597); (8009.407, 2809.417); (8079.650, 2801.462); (8104.307, 2803.376); (8138.290, 2808.385)"
1154,"(7126.112, 3254.966); (7070.640, 3242.797); (7062.801, 3238.298); (7055.021, 3232.916); (7048.785, 3224.291); (7054.108, 3215.483); (7117.604, 3161.816); (7131.300, 3156.605); (7141.537, 3155.227); (7147.064, 3155.436); (7152.833, 3161.499); (7159.698, 3180.973); (7169.940, 3231.883); (7145.433, 3248.743); (7137.819, 3253.478); (7131.836, 3255.030)"
1155,"(3452.677, 1215.732); (3462.927, 1231.322); (3461.796, 1232.837); (3439.668, 1238.050); (3434.750, 1239.019); (3433.415, 1236.344); (3434.117, 1219.927); (3437.893, 1217.759); (3443.548, 1216.324)"
1156,"(3528.913, 3754.709); (3536.461, 3665.194); (3551.310, 3643.913); (3561.504, 3645.566); (3569.607, 3648.424); (3595.577, 3688.520); (3594.113, 3694.346); (3590.649, 3703.900); (3585.589, 3716.937); (3563.551, 3745.420); (3543.867, 3767.073); (3532.678, 3765.580)"
1157,"(4046.416, 3991.218); (4029.298, 4022.940); (4021.960, 4022.416); (4016.538, 4020.269); (4012.596, 4013.840); (4009.493, 4007.924); (3981.538, 3922.619); (3977.165, 3873.251); (3977.992, 3869.985); (3979.325, 3865.245); (3983.014, 3859.999); (3985.655, 3857.170); (4012.131, 3860.386); (4062.850, 3879.225); (4069.099, 3882.095); (4074.567, 3887.491); (4076.271, 3892.147); (4071.965, 3913.755)"
1158,"(8168.195, 3322.231); (8166.377, 3575.187); (8135.167, 3568.138); (8016.614, 3537.934); (7944.693, 3512.226); (7944.723, 3509.999); (7944.906, 3496.414); (7945.830, 3427.769); (7947.129, 3331.193); (7955.235, 3325.793); (7984.540, 3319.418); (8008.666, 3318.570)"
