NO,Polygon Points
5766,"(1370.787, 4882.984); (1367.313, 4887.222); (1366.477, 4886.902); (1364.734, 4885.978); (1359.354, 4882.374); (1354.100, 4877.046); (1353.189, 4875.974); (1353.687, 4874.785); (1361.328, 4865.524); (1369.094, 4867.067); (1373.297, 4871.439); (1372.602, 4877.915)"
5767,"(8168.808, 4273.721); (8170.221, 4268.446); (8173.214, 4262.342); (8179.958, 4265.817); (8180.774, 4268.698); (8180.505, 4273.966); (8179.576, 4278.443); (8179.470, 4278.888); (8178.984, 4279.330); (8171.521, 4279.471); (8170.303, 4278.969); (8169.869, 4278.007)"
5768,"(5003.911, 6033.815); (5001.149, 6032.110); (5001.634, 6029.263); (5003.825, 6024.869); (5007.113, 6018.546); (5011.553, 6013.992); (5020.901, 6013.359); (5026.394, 6019.993); (5021.487, 6037.227); (5018.540, 6038.904)"
5769,"(5289.038, 6193.064); (5291.921, 6179.296); (5315.697, 6186.929); (5302.664, 6197.125); (5297.717, 6199.163); (5291.633, 6195.709)"
5770,"(1432.937, 4740.051); (1437.099, 4728.929); (1443.016, 4730.841); (1453.437, 4735.747); (1441.124, 4742.725); (1434.098, 4742.982)"
5771,"(140.840, 7423.082); (136.801, 7410.234); (140.213, 7406.272); (146.902, 7404.271); (151.509, 7403.522); (150.434, 7419.598); (149.370, 7426.473); (147.811, 7431.025)"
5772,"(3983.978, 5180.913); (3973.257, 5190.920); (3965.010, 5188.934); (3960.672, 5182.487); (3967.108, 5179.382); (3974.135, 5177.831); (3981.978, 5177.706)"
5773,"(5112.633, 5393.754); (5115.197, 5387.889); (5117.762, 5386.148); (5118.249, 5389.901); (5118.207, 5398.040); (5117.913, 5398.522); (5116.831, 5397.872)"
5774,"(7831.492, 5352.854); (7831.589, 5365.859); (7831.289, 5367.064); (7827.381, 5366.236); (7822.516, 5361.086); (7817.411, 5354.952); (7817.771, 5353.117)"
5775,"(5250.032, 6178.333); (5249.959, 6196.704); (5245.313, 6197.724); (5234.761, 6199.239); (5233.442, 6199.043); (5228.382, 6198.185); (5225.792, 6196.697); (5225.395, 6196.447); (5226.640, 6188.190); (5231.316, 6177.101); (5239.378, 6172.533); (5246.343, 6171.728)"
5776,"(6744.516, 5089.314); (6750.481, 5101.925); (6749.808, 5106.111); (6746.397, 5110.943); (6739.834, 5110.966); (6738.827, 5110.963); (6729.117, 5108.792); (6729.622, 5103.231); (6731.162, 5097.248); (6734.448, 5093.135); (6738.318, 5090.452)"
5777,"(6821.856, 6410.444); (6810.356, 6423.492); (6805.414, 6421.881); (6793.430, 6412.772); (6801.294, 6407.058); (6808.013, 6403.358)"
5778,"(2097.200, 4039.347); (2089.101, 4032.417); (2094.876, 4027.867); (2097.299, 4026.361); (2097.432, 4028.368); (2097.655, 4033.026); (2097.610, 4035.085)"
5779,"(1048.078, 6743.421); (1034.368, 6728.421); (1033.561, 6727.187); (1032.694, 6722.732); (1035.277, 6715.901); (1038.297, 6711.305); (1043.628, 6712.990); (1046.686, 6714.595); (1060.166, 6724.696); (1063.407, 6729.110); (1058.262, 6737.125); (1055.434, 6740.187)"
5780,"(584.505, 4262.445); (589.371, 4245.547); (595.115, 4247.681); (594.637, 4258.344); (590.654, 4262.675)"
5781,"(1241.243, 4137.701); (1252.397, 4136.121); (1254.439, 4150.828); (1245.609, 4149.149)"
5782,"(4634.357, 7206.555); (4617.355, 7205.031); (4636.603, 7196.000); (4641.434, 7198.167)"
5783,"(3161.499, 4899.174); (3161.881, 4891.683); (3175.707, 4892.440); (3181.094, 4893.035); (3181.671, 4895.583); (3182.114, 4899.385); (3182.169, 4900.974); (3179.571, 4902.047); (3164.869, 4903.288)"
5784,"(1082.174, 7126.761); (1081.377, 7122.551); (1085.932, 7112.865); (1086.030, 7113.004); (1084.122, 7121.910); (1083.057, 7124.905)"
5785,"(7451.766, 6429.833); (7453.676, 6436.417); (7436.526, 6454.949); (7433.324, 6452.816); (7434.028, 6444.332); (7435.040, 6435.458); (7439.155, 6425.491)"
5786,"(1332.499, 4182.614); (1333.057, 4195.814); (1328.538, 4198.908); (1321.298, 4194.575); (1325.076, 4186.547)"
5787,"(4536.502, 7277.392); (4539.962, 7267.460); (4545.879, 7273.829); (4546.262, 7275.914); (4545.336, 7279.750); (4542.156, 7286.152); (4541.359, 7286.712); (4540.650, 7286.280)"
5788,"(754.375, 4026.086); (754.740, 4032.813); (751.270, 4038.625); (745.072, 4038.050); (746.050, 4029.388)"
5789,"(5384.629, 6156.784); (5390.190, 6148.265); (5396.173, 6151.207); (5401.209, 6154.111); (5399.128, 6163.048); (5397.832, 6166.938); (5394.986, 6165.754)"
5790,"(1012.935, 4187.822); (1017.312, 4192.151); (1016.308, 4195.965); (1012.281, 4198.761); (1008.917, 4198.385); (1007.459, 4197.271); (1003.760, 4194.085); (1001.075, 4188.580); (1000.936, 4187.361); (1005.130, 4186.198)"
5791,"(4011.219, 2069.182); (4009.207, 2066.697); (4012.113, 2066.230); (4014.892, 2065.878); (4015.813, 2069.784); (4015.942, 2070.622); (4012.849, 2070.128)"
5792,"(2089.234, 2707.822); (2091.507, 2702.842); (2095.456, 2706.550); (2094.576, 2710.709)"
5793,"(1876.721, 4455.417); (1884.373, 4458.996); (1882.504, 4466.457); (1874.647, 4470.948); (1865.149, 4470.269); (1866.392, 4465.937); (1869.209, 4459.236); (1873.557, 4455.875)"
5794,"(6599.214, 6540.600); (6593.677, 6550.996); (6575.677, 6547.523); (6575.639, 6547.468); (6573.515, 6543.710); (6572.779, 6541.744); (6568.591, 6530.334); (6580.387, 6525.282); (6592.985, 6526.866); (6596.602, 6529.971)"
5795,"(925.542, 4138.772); (936.128, 4145.696); (924.897, 4151.000); (921.155, 4145.214); (922.187, 4139.170)"
5796,"(41.332, 2711.299); (41.712, 2706.093); (48.794, 2707.323); (45.262, 2711.021)"
5797,"(2569.091, 3154.478); (2571.222, 3149.537); (2576.244, 3156.342); (2573.876, 3159.008)"
5798,"(2473.417, 3153.637); (2480.397, 3153.588); (2481.526, 3158.091); (2480.268, 3159.174)"
5799,"(1832.786, 3222.838); (1833.679, 3213.419); (1841.984, 3217.112); (1840.872, 3218.553); (1838.449, 3220.610)"
5800,"(6298.744, 7570.348); (6306.510, 7585.156); (6302.174, 7590.602); (6296.780, 7587.412); (6296.809, 7577.478); (6296.825, 7571.973); (6296.830, 7570.538)"
5801,"(4105.275, 2065.871); (4111.647, 2065.084); (4109.188, 2069.348); (4107.774, 2070.766); (4106.135, 2067.896)"
5802,"(4827.145, 7235.051); (4827.186, 7235.116); (4826.928, 7237.109); (4825.315, 7238.559); (4826.520, 7235.444)"
5803,"(5887.407, 4492.497); (5886.422, 4498.164); (5883.153, 4502.059); (5879.539, 4503.453); (5855.021, 4498.500); (5837.312, 4490.004); (5832.781, 4485.512); (5832.601, 4479.623); (5839.761, 4478.198); (5874.746, 4477.431); (5882.431, 4484.480); (5886.225, 4488.125)"
5804,"(6736.446, 6547.071); (6729.378, 6538.928); (6733.746, 6533.685); (6744.754, 6531.983); (6751.352, 6531.604); (6760.341, 6531.855); (6764.785, 6536.094); (6773.839, 6544.831); (6775.195, 6550.876); (6768.807, 6551.340); (6755.753, 6549.997)"
5805,"(3450.086, 6055.268); (3459.633, 6108.904); (3444.894, 6128.990); (3410.538, 6134.527); (3359.826, 6131.112); (3336.701, 6125.434); (3356.728, 6111.727); (3407.314, 6078.056); (3434.034, 6060.362); (3440.609, 6056.121); (3444.520, 6054.001)"
5806,"(1544.639, 2090.818); (1548.524, 2080.059); (1557.007, 2075.476); (1582.303, 2085.361); (1586.139, 2095.869); (1585.917, 2102.533); (1578.047, 2102.551); (1557.068, 2100.888); (1548.757, 2098.568); (1544.749, 2095.560)"
5807,"(5641.432, 7382.026); (6036.493, 7435.211); (5827.179, 7478.823); (5680.188, 7454.957); (5678.119, 7451.067)"
5808,"(8.944, 6075.301); (78.413, 6135.161); (45.958, 6129.244)"
5809,"(4232.985, 6135.444); (4294.587, 5940.568); (4455.930, 6022.239); (4397.100, 6071.694); (4389.850, 6076.854); (4304.085, 6114.840)"
5810,"(3048.765, 4111.956); (3055.380, 4156.968); (3055.861, 4332.349); (3056.117, 4648.230); (3054.309, 5006.130); (3051.277, 5084.796); (3047.191, 5104.670); (3032.260, 5108.179); (2839.262, 5111.397); (2092.957, 5110.872); (2067.100, 5107.232); (2060.126, 5105.360); (2057.524, 5030.520); (2057.312, 4998.248); (2059.499, 4922.935); (2083.018, 4323.682); (2089.158, 4257.673); (2118.915, 4251.518); (3020.597, 4112.034)"
5811,"(5761.519, 2166.072); (5780.203, 2184.236); (5775.890, 2193.842); (5773.496, 2199.036); (5736.739, 2196.433); (5737.911, 2194.208); (5747.569, 2181.891)"
5812,"(158.587, 7989.781); (160.289, 8004.697); (154.119, 8007.840); (125.004, 8022.502); (119.367, 8022.838); (113.038, 8022.983); (47.162, 8012.914); (14.805, 8006.080); (10.878, 8003.387); (8.995, 7995.762); (9.393, 7989.839); (12.994, 7983.841); (15.253, 7982.855)"
5813,"(7786.309, 2260.303); (7779.440, 2262.657); (7775.968, 2261.515); (7755.470, 2237.682); (7753.523, 2233.298); (7753.168, 2225.942); (7755.998, 2223.581); (7762.772, 2219.352); (7766.874, 2220.183); (7786.395, 2237.710); (7791.267, 2247.305); (7788.584, 2255.535)"
5814,"(8040.741, 2828.014); (8040.885, 2819.320); (8043.784, 2815.161); (8049.759, 2813.619); (8077.193, 2820.470); (8087.845, 2833.292); (8086.743, 2834.974); (8045.320, 2838.840); (8043.131, 2838.892); (8040.796, 2832.851)"
5815,"(5641.227, 7183.705); (5646.129, 7173.587); (5647.216, 7171.346); (5652.500, 7172.550); (5659.734, 7176.446); (5680.675, 7189.685); (5675.064, 7190.422); (5656.471, 7190.612); (5645.823, 7189.152); (5641.820, 7187.170)"
5816,"(2966.347, 3009.130); (2985.741, 3013.901); (2988.501, 3023.290); (2992.607, 3043.465); (2993.389, 3053.151); (2990.247, 3062.834); (2984.344, 3063.078); (2971.684, 3060.436); (2963.563, 3056.272); (2955.589, 3049.810); (2952.648, 3044.988); (2960.620, 3010.199)"
5817,"(913.477, 7236.097); (919.032, 7247.807); (918.335, 7251.433); (906.640, 7254.877); (888.092, 7253.807); (880.786, 7252.957); (876.491, 7249.070); (873.976, 7246.107); (873.078, 7242.164); (880.148, 7240.931); (903.487, 7237.020)"
5818,"(7317.777, 2423.434); (7354.193, 2414.352); (7352.069, 2452.794); (7347.676, 2454.672); (7340.005, 2453.803); (7307.412, 2445.372); (7304.844, 2439.642); (7310.470, 2428.578)"
5819,"(5829.121, 7382.876); (5808.808, 7378.941); (5806.492, 7374.780); (5803.792, 7369.248); (5801.169, 7353.876); (5810.011, 7347.708); (5838.460, 7347.394); (5848.414, 7349.609); (5892.667, 7368.661); (5895.716, 7374.011); (5887.324, 7376.795); (5867.545, 7378.935)"
5820,"(4261.613, 2487.134); (4232.854, 2462.775); (4233.071, 2453.051); (4234.629, 2440.748); (4245.311, 2439.288); (4249.206, 2442.764); (4267.951, 2461.491); (4283.811, 2479.517); (4277.925, 2484.070); (4272.923, 2487.164)"
5821,"(311.226, 7543.135); (296.744, 7522.649); (303.718, 7490.631); (318.705, 7468.766); (321.142, 7468.338); (332.566, 7470.495); (332.627, 7474.966); (328.911, 7509.923); (327.594, 7519.967); (324.576, 7531.379); (316.088, 7542.699)"
5822,"(2213.109, 5671.385); (2206.907, 5681.100); (2200.099, 5683.972); (2186.514, 5687.095); (2184.647, 5685.626); (2187.217, 5657.574); (2195.750, 5644.922); (2209.271, 5663.252)"
5823,"(7208.957, 5299.376); (7222.502, 5299.488); (7241.550, 5317.436); (7249.089, 5326.076); (7251.225, 5331.020); (7252.068, 5334.533); (7246.120, 5334.272); (7239.292, 5332.335); (7218.061, 5323.011); (7211.686, 5310.442)"
5824,"(4468.196, 7033.410); (4473.816, 7040.900); (4473.804, 7044.421); (4472.291, 7048.800); (4468.130, 7051.357); (4433.539, 7062.958); (4428.042, 7063.294); (4424.920, 7062.080); (4426.195, 7056.234); (4431.402, 7045.183); (4464.032, 7034.258)"
5825,"(3912.689, 2236.029); (3930.444, 2218.474); (3936.856, 2222.864); (3941.764, 2228.587); (3949.907, 2250.479); (3948.671, 2256.671); (3947.268, 2263.427); (3923.066, 2257.100); (3920.434, 2256.178); (3919.281, 2253.638)"
5826,"(777.035, 7368.737); (778.715, 7356.209); (850.340, 7357.371); (857.832, 7366.365); (863.647, 7374.266); (835.327, 7382.549); (803.815, 7381.297); (787.586, 7374.404)"
5827,"(1641.064, 7376.660); (1645.491, 7366.803); (1711.688, 7351.664); (1715.103, 7359.783); (1718.084, 7371.292); (1717.081, 7374.641); (1711.632, 7377.288); (1686.084, 7383.098); (1671.030, 7382.600); (1644.457, 7380.171)"
5828,"(7817.312, 5136.149); (7818.801, 5130.383); (7827.718, 5123.733); (7843.748, 5123.996); (7855.435, 5128.883); (7856.425, 5132.942); (7851.376, 5142.039); (7848.164, 5143.168); (7819.880, 5137.029)"
5829,"(6153.405, 5544.211); (6176.071, 5554.471); (6182.959, 5565.740); (6185.063, 5573.885); (6174.421, 5585.907); (6168.601, 5590.800); (6161.223, 5581.414); (6155.620, 5568.607)"
5830,"(4918.790, 3126.118); (4872.797, 3107.542); (4875.636, 3094.654); (4880.276, 3080.687); (4885.259, 3073.421); (4888.925, 3070.135); (4904.660, 3064.577); (4921.028, 3060.985); (4928.219, 3060.013); (4937.699, 3084.703); (4935.268, 3113.904); (4923.674, 3126.971)"
5831,"(2633.354, 3042.237); (2636.933, 3023.850); (2648.846, 2996.937); (2655.683, 3001.149); (2686.493, 3038.732); (2687.031, 3044.042); (2685.493, 3060.441); (2674.742, 3061.218); (2643.103, 3063.286); (2638.013, 3053.249)"
5832,"(1001.624, 7304.035); (876.214, 7342.226); (705.875, 7351.008); (699.269, 7349.992); (691.067, 7347.646); (666.644, 7340.332); (661.476, 7337.178); (657.898, 7330.121); (649.192, 7312.443); (655.880, 7305.916); (677.362, 7301.231); (913.724, 7277.403); (939.105, 7274.865); (972.276, 7274.568); (981.034, 7274.660); (988.026, 7275.725); (996.094, 7277.041); (1000.425, 7279.582)"
5833,"(8004.028, 7682.062); (8023.420, 7681.672); (8024.353, 7686.642); (8024.564, 7696.756); (8020.596, 7702.822); (7976.903, 7698.041); (7982.581, 7692.090); (7990.827, 7688.038)"
5834,"(3562.223, 2111.453); (3534.562, 2135.326); (3529.621, 2111.837); (3528.754, 2102.955); (3531.887, 2098.711); (3543.312, 2094.884); (3550.111, 2094.009); (3560.407, 2104.647)"
5835,"(4776.717, 2966.600); (4778.647, 2947.205); (4822.675, 2940.761); (4831.551, 2941.382); (4836.870, 2945.191); (4839.059, 2949.762); (4837.611, 2955.106); (4825.577, 2960.480); (4813.321, 2965.694); (4782.884, 2967.106)"
5836,"(7392.422, 4123.893); (8116.774, 4111.738); (8130.811, 4116.152); (8167.119, 4133.604); (8171.433, 4164.988); (8174.972, 4212.274); (8176.226, 4612.989); (8175.539, 4898.934); (8174.224, 5062.503); (8156.934, 5080.711); (8131.207, 5107.277); (8041.853, 5110.601); (8010.102, 5110.892); (7620.294, 5111.238); (7417.683, 5111.080); (7302.073, 5109.985); (7221.405, 5107.522); (7181.263, 5102.387); (7176.560, 5084.303); (7177.074, 4931.537); (7188.008, 4614.861); (7193.628, 4563.432)"
5837,"(6153.035, 4472.897); (6153.250, 4145.968); (6155.983, 4132.413); (6169.941, 4112.059); (6503.325, 4592.895); (6689.616, 4861.668); (6740.429, 4936.265); (6855.736, 5106.518); (6805.325, 5110.153); (6642.186, 5111.116); (6384.905, 5109.062); (6208.302, 5107.251); (6196.863, 5107.020); (6171.212, 5088.857); (6158.369, 5021.959)"
5838,"(2952.605, 7295.590); (2958.776, 7220.162); (3186.604, 7353.736); (3209.301, 7414.836); (3004.171, 7342.367)"
5839,"(2611.596, 7215.473); (2813.957, 7042.471); (2877.475, 7189.774); (2885.463, 7414.754); (2748.529, 7315.114)"
5840,"(24.997, 8142.899); (8.927, 8182.649); (10.389, 8179.020); (13.311, 8171.784)"
5841,"(5611.150, 6728.935); (5615.738, 6760.834); (5615.679, 6790.079); (5614.801, 7139.508); (5610.057, 7148.849); (5534.599, 7157.450); (5132.433, 7159.034); (5037.445, 7159.317); (4897.380, 7159.472); (4715.494, 7157.662); (4691.490, 7156.964); (4626.126, 7151.501); (4618.615, 7134.300); (4617.761, 6987.536); (4616.844, 6806.658); (4618.124, 6782.898); (4621.015, 6734.085); (4625.640, 6699.579); (5095.030, 6177.906); (5127.579, 6168.256); (5162.627, 6165.863); (5291.147, 6159.867); (5306.188, 6179.870)"
5842,"(3150.098, 5103.944); (3137.326, 5075.497); (3084.415, 4247.801); (3082.611, 4207.245); (3081.145, 4155.325); (3081.636, 4139.582); (3087.442, 4115.844); (3128.050, 4112.623); (3186.661, 4112.271); (3451.194, 4112.759); (3470.358, 4126.122); (4075.291, 4562.406); (4078.575, 4590.614); (4080.056, 4666.332); (4079.860, 4944.896); (4076.593, 5097.337); (4065.188, 5107.599); (4024.889, 5111.004); (3584.672, 5110.907); (3529.580, 5110.873); (3156.718, 5110.218)"
5843,"(3049.285, 5220.315); (3055.134, 5231.277); (3055.498, 5354.400); (3056.172, 5664.648); (3056.190, 6057.056); (3054.818, 6084.106); (3050.788, 6110.323); (3047.322, 6124.195); (3037.392, 6133.891); (3028.431, 6134.424); (2925.864, 6135.147); (2720.091, 6135.391); (2694.441, 6134.477); (2686.703, 6131.366); (2681.743, 6124.807); (2673.698, 6112.594); (2423.001, 5726.374); (2272.492, 5491.553); (2169.112, 5329.211); (2082.103, 5192.084); (2080.131, 5188.798); (2057.475, 5148.433); (2064.755, 5135.531); (2537.321, 5137.022); (3012.327, 5211.827)"
5844,"(4168.714, 4545.357); (4173.485, 4538.013); (4209.905, 4527.943); (4236.949, 4539.132); (4246.293, 4547.209); (4262.139, 4567.433); (4262.988, 4583.901); (4263.238, 4590.710); (4256.805, 4593.456); (4247.206, 4596.374); (4240.874, 4597.912); (4234.649, 4599.113); (4226.794, 4598.469); (4206.716, 4595.044); (4199.447, 4592.707); (4174.854, 4566.831); (4172.642, 4559.788)"
5845,"(5203.974, 3605.754); (5169.646, 3632.390); (5163.435, 3634.192); (5142.360, 3638.616); (5135.888, 3636.170); (5132.203, 3634.723); (5129.080, 3631.796); (5144.071, 3613.785); (5150.143, 3608.599); (5176.050, 3592.844); (5189.546, 3588.578); (5194.360, 3588.283); (5198.095, 3589.929); (5201.125, 3591.322)"
5846,"(2032.489, 5694.215); (2031.985, 6046.146); (2027.289, 6123.782); (1964.220, 6131.031); (1920.395, 6133.454); (1861.453, 6135.416); (1083.063, 6135.490); (1047.592, 6133.802); (1040.728, 6130.736); (1033.325, 6119.374); (1033.157, 6092.524); (1032.818, 5914.261); (1035.171, 5815.921); (1038.554, 5794.292); (1279.704, 5165.165); (1300.554, 5149.467); (1333.367, 5135.853); (1462.733, 5138.003); (1598.475, 5141.456); (1614.842, 5145.755); (2018.972, 5528.218); (2027.330, 5538.707); (2031.396, 5552.496); (2032.028, 5557.605); (2032.148, 5574.259)"
5847,"(7195.109, 5698.904); (7218.759, 5706.833); (7208.087, 5717.303); (7202.353, 5718.930); (7199.034, 5718.916); (7177.053, 5716.504); (7177.915, 5700.548); (7182.222, 5699.086)"
5848,"(2498.624, 7196.252); (3053.527, 7561.972); (3054.880, 7574.010); (3055.896, 7659.107); (3055.938, 8093.685); (3054.448, 8175.443); (3050.521, 8180.931); (2928.986, 8183.151); (2512.437, 8183.358); (2277.566, 8183.285); (2165.229, 8182.844); (2154.359, 8180.794); (2140.931, 8171.994); (2136.218, 8125.875); (2056.582, 7250.301); (2092.287, 7190.068); (2122.495, 7188.885); (2428.613, 7183.651); (2465.402, 7187.543)"
5849,"(4619.660, 2227.924); (4617.330, 2218.110); (4622.194, 2202.062); (4628.793, 2196.562); (4651.755, 2196.128); (4661.240, 2205.024); (4658.325, 2211.858); (4649.738, 2219.557); (4627.414, 2231.077)"
5850,"(5129.065, 7602.443); (5235.921, 7514.217); (5355.665, 7711.344); (5171.596, 7727.473)"
5851,"(1758.377, 7502.753); (1289.363, 7542.562); (1752.621, 7385.379)"
5852,"(2283.895, 5931.677); (2289.113, 5943.981); (2280.282, 5955.439); (2243.664, 5970.999); (2226.886, 5975.258); (2218.978, 5971.536); (2216.979, 5964.507); (2221.999, 5958.705); (2242.454, 5942.771); (2269.334, 5935.222)"
5853,"(7527.581, 2166.737); (7497.351, 2149.828); (7512.193, 2138.972); (7539.062, 2149.697)"
5854,"(3097.984, 4982.534); (3092.475, 4979.678); (3084.173, 4958.015); (3081.005, 4946.145); (3090.691, 4934.406); (3104.280, 4935.621); (3108.654, 4936.052); (3120.459, 4946.014); (3120.531, 4966.399); (3117.296, 4982.342)"
5855,"(4616.762, 2855.700); (4630.443, 2833.907); (4641.369, 2823.982); (4652.091, 2815.341); (4661.261, 2817.643); (4669.485, 2819.876); (4677.469, 2846.248); (4672.898, 2853.301); (4641.874, 2871.430); (4622.840, 2862.979)"
5856,"(2143.514, 4177.325); (2139.476, 4195.033); (2134.130, 4201.004); (2129.958, 4205.317); (2119.120, 4213.913); (2111.348, 4214.895); (2096.517, 4212.618); (2072.377, 4202.904); (2067.101, 4197.455); (2057.290, 4185.881); (2067.622, 4169.095); (2074.652, 4161.429); (2084.174, 4151.200); (2090.078, 4149.169); (2095.926, 4148.475); (2132.453, 4166.347)"
5857,"(7913.063, 2363.833); (7914.937, 2361.048); (7957.327, 2370.917); (7959.795, 2372.624); (7956.882, 2379.316); (7945.855, 2389.862); (7931.291, 2390.821); (7920.266, 2387.629); (7916.370, 2384.301); (7913.829, 2380.138)"
5858,"(5552.241, 3624.912); (5544.546, 3603.964); (5545.898, 3598.687); (5559.298, 3596.617); (5570.400, 3595.869); (5586.349, 3599.267); (5597.850, 3602.569); (5601.673, 3603.935); (5612.937, 3635.442); (5612.357, 3638.819)"
5859,"(3948.332, 4114.840); (3954.119, 4141.448); (3952.068, 4146.949); (3939.589, 4149.693); (3927.369, 4150.697); (3903.125, 4148.067); (3880.966, 4126.783); (3882.042, 4119.449); (3888.904, 4112.231); (3896.880, 4109.590); (3910.426, 4108.488)"
5860,"(3017.039, 2409.418); (3031.851, 2395.058); (3043.547, 2384.109); (3051.876, 2387.381); (3061.467, 2391.803); (3065.647, 2403.458); (3061.501, 2414.665); (3046.762, 2420.935); (3040.469, 2423.298); (3034.283, 2423.159); (3024.302, 2420.866); (3021.327, 2418.073)"
