NO,Polygon Points
795,"(3529.094, 1800.226); (3538.522, 1802.569); (3536.149, 1815.176)"
796,"(649.408, 734.961); (655.287, 739.048); (655.310, 743.249); (653.138, 742.888); (649.933, 738.474)"
797,"(974.318, 1398.936); (969.417, 1396.686); (976.217, 1395.562); (977.963, 1397.041)"
798,"(2380.997, 843.513); (2377.190, 834.597); (2391.694, 831.208); (2405.320, 829.980); (2409.508, 832.619); (2407.418, 847.237); (2403.763, 855.347); (2399.435, 853.939)"
799,"(4072.656, 1330.348); (4080.036, 1328.888); (4086.827, 1331.202); (4084.843, 1338.580); (4079.937, 1351.335); (4077.021, 1346.238); (4075.334, 1341.513)"
800,"(2865.318, 998.600); (2857.081, 986.061); (2863.037, 986.920); (2871.818, 988.792); (2870.568, 996.291)"
801,"(1229.272, 1043.574); (1225.398, 1036.609); (1232.157, 1032.404); (1251.021, 1026.299); (1258.048, 1028.498); (1260.734, 1033.089); (1251.209, 1042.389); (1234.832, 1047.321)"
802,"(9.039, 1586.670); (11.097, 1580.237); (11.681, 1586.547); (9.302, 1591.211)"
803,"(2985.225, 1379.896); (3001.090, 1377.774); (2989.489, 1382.823)"
804,"(3027.018, 1318.725); (3016.526, 1319.248); (3020.317, 1313.831)"
805,"(1052.587, 1998.644); (1067.254, 1996.806); (1079.412, 1999.955); (1075.092, 2001.733); (1068.496, 2001.258); (1056.690, 1999.482)"
806,"(2300.937, 754.099); (2296.528, 759.421); (2297.571, 754.891); (2300.390, 750.736)"
807,"(1517.589, 1238.013); (1534.945, 1255.784); (1529.602, 1267.973); (1523.020, 1271.422); (1515.382, 1268.613); (1513.070, 1260.683); (1513.525, 1245.976); (1515.329, 1242.025)"
808,"(1135.433, 711.311); (1129.089, 710.103); (1133.602, 706.896)"
809,"(547.791, 2027.725); (551.127, 2026.152); (553.682, 2027.573); (557.283, 2031.528); (555.589, 2035.805); (553.492, 2038.040); (551.427, 2037.830); (549.464, 2033.972)"
810,"(2272.081, 772.773); (2269.318, 775.482); (2265.802, 774.414); (2265.026, 765.364); (2271.261, 769.451)"
811,"(2042.828, 710.819); (2040.926, 707.769); (2043.950, 708.430); (2046.826, 710.185)"
812,"(2700.979, 987.917); (2699.860, 993.464); (2670.352, 1013.462); (2663.807, 1014.504); (2654.413, 1013.476); (2645.037, 1010.507); (2642.140, 1005.649); (2633.898, 987.540); (2632.667, 982.649); (2635.462, 974.900); (2644.660, 973.365); (2695.966, 967.318); (2699.226, 979.218)"
813,"(3434.840, 1082.319); (3437.864, 1090.812); (3437.652, 1098.655); (3434.802, 1102.761); (3428.763, 1105.780); (3416.438, 1109.759); (3408.177, 1110.620); (3400.885, 1104.481); (3401.009, 1098.023); (3405.850, 1092.057)"
814,"(1995.203, 1047.333); (1993.401, 1018.248); (1993.730, 1014.941); (2071.007, 1023.390); (2067.527, 1040.264); (2061.413, 1057.121); (2034.381, 1078.564); (2021.377, 1073.167); (2011.531, 1063.958)"
815,"(2976.427, 1361.414); (2967.323, 1367.031); (2957.775, 1361.415); (2953.304, 1352.776); (2952.535, 1348.070); (2973.051, 1352.654); (2976.417, 1356.823)"
816,"(1598.239, 2036.062); (1544.953, 1881.975); (1545.219, 1871.818); (1549.181, 1863.348); (1553.078, 1860.124); (1586.090, 1847.077); (1592.553, 1845.976); (1603.850, 1845.368); (1618.011, 1845.262); (1641.415, 1847.817); (1659.531, 1850.571); (1620.946, 2035.844); (1610.940, 2038.370); (1599.519, 2038.833)"
817,"(1965.141, 1131.490); (1969.566, 1130.745); (2012.494, 1149.167); (2019.784, 1154.451); (2014.717, 1166.319); (2002.710, 1172.619); (1985.419, 1174.875); (1965.888, 1173.040); (1963.709, 1171.832); (1961.907, 1165.360); (1961.093, 1159.589); (1962.077, 1150.526); (1963.777, 1139.494)"
818,"(2575.591, 886.912); (2568.644, 876.446); (2569.262, 867.060); (2570.919, 859.316); (2574.340, 856.534); (2580.219, 854.432); (2584.038, 853.634); (2602.328, 852.608); (2605.378, 853.962); (2598.195, 884.296); (2585.294, 887.191)"
819,"(3441.363, 1047.311); (3432.529, 1042.435); (3441.384, 1030.241); (3448.560, 1034.297); (3447.238, 1045.457)"
820,"(3417.201, 769.337); (3422.570, 774.674); (3422.495, 779.585); (3418.643, 791.237); (3410.855, 790.922); (3404.790, 790.516); (3402.545, 787.507); (3400.688, 773.386); (3402.210, 770.401); (3408.856, 769.392)"
821,"(1984.726, 1388.025); (1969.128, 1398.888); (1961.071, 1398.247); (1960.968, 1381.399); (1972.570, 1382.872)"
822,"(1013.772, 791.346); (1000.740, 774.145); (1008.880, 768.479); (1012.156, 768.135); (1018.575, 773.140); (1020.636, 779.163)"
823,"(2265.266, 710.747); (2265.097, 706.931); (2267.781, 707.036); (2270.259, 710.823)"
824,"(3080.903, 986.335); (3082.968, 976.150); (3098.262, 948.224); (3104.585, 948.967); (3133.031, 960.863); (3140.919, 966.020); (3142.787, 978.151); (3145.234, 1007.546); (3135.126, 1013.534); (3090.789, 1015.001); (3082.365, 1009.791); (3081.117, 1003.344)"
825,"(1790.442, 839.551); (1784.322, 851.341); (1772.940, 855.263); (1768.593, 852.214); (1769.250, 824.730); (1774.628, 822.883); (1778.856, 826.278)"
826,"(3243.506, 1456.170); (3240.504, 1450.517); (3247.808, 1426.768); (3249.941, 1423.049); (3287.378, 1418.474); (3302.364, 1418.307); (3301.213, 1433.121); (3293.752, 1448.009); (3265.510, 1461.389); (3261.067, 1463.212)"
827,"(1701.668, 866.230); (1701.521, 871.389); (1697.628, 870.947); (1688.682, 865.571); (1693.719, 863.363)"
828,"(3914.163, 1304.253); (3916.780, 1315.452); (3916.338, 1318.998); (3896.756, 1316.102); (3899.094, 1306.401); (3904.487, 1304.800)"
829,"(1160.829, 1600.608); (1178.490, 1592.745); (1192.238, 1593.875); (1202.922, 1595.713); (1210.811, 1600.239); (1212.037, 1616.263); (1210.680, 1622.595); (1202.971, 1622.338); (1172.034, 1615.005); (1165.796, 1607.540)"
830,"(3087.462, 915.889); (3081.142, 893.426); (3102.754, 885.474); (3108.637, 885.232); (3111.608, 887.368); (3115.998, 892.928); (3120.704, 911.107); (3117.464, 919.049); (3095.024, 918.859)"
831,"(4008.506, 1083.596); (4046.475, 1064.285); (4058.510, 1069.709); (4068.204, 1092.361); (4062.925, 1096.374); (4050.300, 1105.010); (4041.569, 1110.503); (4036.663, 1109.683); (4030.544, 1108.654); (4020.904, 1104.728); (4011.284, 1099.937)"
832,"(3996.607, 863.804); (4012.058, 874.342); (4001.403, 883.765); (3997.649, 886.609); (3984.011, 884.522); (3976.816, 872.459); (3980.354, 865.975)"
833,"(3368.952, 1105.695); (3379.692, 1103.234); (3385.080, 1108.729); (3379.401, 1111.469); (3371.717, 1110.238)"
834,"(3882.207, 1814.559); (3881.448, 1807.764); (3882.650, 1801.205); (3883.624, 1796.417); (3884.717, 1793.319); (3897.158, 1787.420); (3897.864, 1790.545); (3889.512, 1808.359)"
835,"(2809.259, 1892.986); (2809.901, 1893.817); (2809.323, 1894.814); (2809.298, 1894.101)"
836,"(3352.870, 963.246); (3354.312, 961.010); (3361.654, 966.114); (3356.720, 966.895)"
837,"(3528.853, 1416.362); (3534.174, 1412.563); (3553.135, 1420.754); (3556.086, 1422.695); (3552.604, 1430.959); (3549.181, 1431.179); (3542.495, 1429.214); (3531.652, 1423.060)"
838,"(3560.751, 724.154); (3564.439, 721.129); (3566.779, 725.129); (3562.974, 726.743)"
839,"(3829.667, 1190.535); (3816.697, 1188.903); (3826.441, 1181.693)"
840,"(627.742, 764.633); (627.784, 771.105); (619.746, 774.645); (617.129, 769.027); (621.236, 765.634)"
841,"(2767.447, 775.172); (2760.808, 770.947); (2765.309, 768.682); (2771.173, 769.099)"
842,"(2920.666, 1507.834); (2922.888, 1498.194); (2938.272, 1490.236); (2977.781, 1514.136); (2978.385, 1520.846); (2975.796, 1527.031); (2945.267, 1521.829); (2933.995, 1518.273)"
843,"(3569.953, 855.442); (3563.538, 855.028); (3561.573, 852.875); (3560.592, 847.630); (3568.111, 835.899); (3573.345, 829.793); (3578.117, 826.567); (3581.762, 824.134); (3585.760, 823.554); (3589.433, 829.190); (3588.658, 836.593); (3576.726, 850.690); (3573.869, 853.572)"
844,"(3069.096, 774.656); (3064.990, 765.448); (3070.101, 765.725); (3072.438, 766.782); (3071.887, 770.146)"
845,"(3465.356, 1094.539); (3470.486, 1088.007); (3481.477, 1091.229); (3470.575, 1093.684)"
846,"(1040.099, 1031.209); (1032.775, 1028.605); (1039.944, 1024.198); (1049.267, 1024.966)"
847,"(969.563, 1862.889); (969.428, 1846.434); (970.356, 1839.919); (974.699, 1842.506); (975.501, 1846.880)"
848,"(489.482, 867.408); (489.840, 858.197); (495.851, 860.214); (495.967, 866.349); (492.181, 870.918)"
849,"(1020.186, 1543.180); (1016.633, 1541.311); (1021.751, 1535.062); (1025.767, 1533.689); (1031.646, 1536.146); (1038.431, 1540.960)"
850,"(3880.942, 808.243); (3885.235, 803.199); (3893.914, 806.686); (3901.550, 811.559); (3894.616, 818.174); (3889.425, 820.520); (3882.755, 822.868); (3881.446, 817.469)"
851,"(3938.081, 1799.153); (3928.531, 1778.843); (3935.118, 1777.024); (3938.628, 1783.298)"
852,"(4080.282, 1766.629); (4072.676, 1758.662); (4073.504, 1743.352); (4078.461, 1739.457); (4086.088, 1747.010); (4087.576, 1752.187); (4087.107, 1761.617)"
853,"(1233.260, 739.600); (1230.410, 743.309); (1228.006, 741.892); (1224.750, 738.227); (1232.630, 735.750)"
854,"(1262.248, 743.202); (1257.000, 742.783); (1260.344, 735.389)"
855,"(580.876, 1993.760); (585.302, 1994.648); (587.446, 1999.295); (587.789, 2005.697); (583.456, 2002.925)"
856,"(2253.521, 1034.712); (2250.993, 1046.021); (2245.999, 1047.089); (2216.856, 1045.572); (2217.934, 1030.144); (2220.004, 1024.149); (2251.084, 1028.153)"
857,"(3131.491, 831.479); (3145.285, 849.471); (3134.547, 854.196); (3128.906, 855.302); (3118.715, 848.936); (3114.928, 845.187); (3112.837, 841.291); (3118.102, 833.962)"
858,"(2601.130, 1623.384); (2607.425, 1619.902); (2607.388, 1628.385); (2602.746, 1638.552)"
859,"(1897.056, 836.228); (1907.074, 827.426); (1902.502, 838.760)"
860,"(975.275, 1978.414); (986.153, 1985.528); (988.561, 1990.569); (981.603, 1988.556)"
861,"(3528.884, 870.929); (3538.518, 861.534); (3540.933, 866.674); (3536.388, 871.234)"
862,"(3561.472, 757.510); (3561.770, 754.025); (3569.787, 755.851); (3568.708, 758.994)"
863,"(1691.191, 759.041); (1688.653, 752.962); (1691.196, 750.116); (1697.205, 751.963)"
864,"(2392.943, 757.305); (2400.131, 749.724); (2402.335, 754.171); (2399.100, 758.962)"
865,"(2216.655, 997.201); (2225.985, 988.611); (2231.888, 995.965); (2222.802, 999.211)"
866,"(3977.020, 1928.232); (3980.027, 1915.029); (3982.840, 1908.111); (3997.685, 1920.349); (4003.984, 1927.845); (4009.868, 1972.958); (4009.419, 1975.359); (3988.612, 1975.070); (3984.513, 1972.057); (3981.298, 1960.056); (3979.057, 1947.257)"
867,"(985.317, 1291.953); (985.870, 1283.108); (990.091, 1283.233); (992.507, 1301.987); (989.513, 1302.611)"
868,"(2280.591, 1039.837); (2287.516, 1033.362); (2296.815, 1036.910); (2294.963, 1042.606); (2290.440, 1047.449); (2285.896, 1045.932)"
869,"(3805.414, 1719.333); (3800.788, 1707.075); (3803.663, 1703.741); (3804.856, 1710.552)"
870,"(462.456, 857.715); (465.606, 859.555); (465.473, 870.290); (456.671, 871.136); (458.178, 867.138)"
871,"(1084.778, 1767.125); (1080.931, 1754.292); (1081.147, 1742.069); (1087.128, 1747.685)"
872,"(1156.580, 1575.338); (1144.986, 1568.031); (1155.172, 1569.485); (1161.730, 1572.251)"
873,"(1752.870, 806.526); (1754.939, 800.735); (1763.087, 805.677); (1758.804, 806.561)"
874,"(2232.980, 738.351); (2236.837, 736.703); (2241.490, 743.258); (2236.569, 743.038)"
875,"(3695.245, 774.682); (3688.788, 772.043); (3692.316, 768.577); (3699.406, 768.206)"
876,"(3160.961, 1603.774); (3158.156, 1606.858); (3153.964, 1606.156); (3145.193, 1602.944); (3145.979, 1601.563)"
877,"(2161.450, 1095.050); (2153.123, 1091.146); (2156.035, 1090.011); (2164.880, 1089.755); (2166.377, 1092.108)"
